"","SiteID","sampledate","Depth_m","avgtemp_C"
"1183","BUO",2016-09-12,8,25.3290972222222
"1184","BUO",2016-09-12,10,23.8361111111111
"1185","BUO",2016-09-12,12,22.9481944444444
"1186","BUO",2016-09-12,14,22.1289583333333
"1187","BUO",2016-09-12,16,20.7286805555556
"1188","BUO",2016-09-12,18,20.82875
"1189","BUO",2016-09-13,0,27.1604861111111
"1190","BUO",2016-09-13,2,26.7527083333333
"1191","BUO",2016-09-13,4,26.4424305555556
"1192","BUO",2016-09-13,6,26.2298611111111
"1193","BUO",2016-09-13,8,25.3272222222222
"1194","BUO",2016-09-13,10,23.815625
"1195","BUO",2016-09-13,12,22.8800694444444
"1196","BUO",2016-09-13,14,22.1025
"1197","BUO",2016-09-13,16,20.7705555555556
"1198","BUO",2016-09-13,18,20.9743055555556
"1199","BUO",2016-09-14,0,27.5297916666667
"1200","BUO",2016-09-14,2,26.6332638888889
"1201","BUO",2016-09-14,4,26.4759722222222
"1202","BUO",2016-09-14,6,26.159375
"1203","BUO",2016-09-14,8,25.1138194444444
"1204","BUO",2016-09-14,10,23.8245138888889
"1205","BUO",2016-09-14,12,22.9297916666667
"1206","BUO",2016-09-14,14,22.1006944444444
"1207","BUO",2016-09-14,16,20.7946527777778
"1208","BUO",2016-09-14,18,20.89625
"1209","BUO",2016-09-15,0,26.8957638888889
"1210","BUO",2016-09-15,2,26.3493055555556
"1211","BUO",2016-09-15,4,26.2484722222222
"1212","BUO",2016-09-15,6,26.0202777777778
"1213","BUO",2016-09-15,8,25.340625
"1214","BUO",2016-09-15,10,23.8597916666667
"1215","BUO",2016-09-15,12,22.8420833333333
"1216","BUO",2016-09-15,14,22.0636805555556
"1217","BUO",2016-09-15,16,20.8497222222222
"1218","BUO",2016-09-15,18,20.9330555555556
"1219","BUO",2016-09-16,0,27.1520138888889
"1220","BUO",2016-09-16,2,26.4651388888889
"1221","BUO",2016-09-16,4,26.1479861111111
"1222","BUO",2016-09-16,6,26.0209722222222
"1223","BUO",2016-09-16,8,25.4477083333333
"1224","BUO",2016-09-16,10,23.7250694444444
"1225","BUO",2016-09-16,12,22.9000694444444
"1226","BUO",2016-09-16,14,22.1158333333333
"1227","BUO",2016-09-16,16,20.8595833333333
"1228","BUO",2016-09-16,18,20.9171527777778
"1229","BUO",2016-09-17,0,26.7297222222222
"1230","BUO",2016-09-17,2,26.7165972222222
"1231","BUO",2016-09-17,4,26.3563888888889
"1232","BUO",2016-09-17,6,26.1202777777778
"1233","BUO",2016-09-17,8,25.6333333333333
"1234","BUO",2016-09-17,10,23.8404166666667
"1235","BUO",2016-09-17,12,22.8783333333333
"1236","BUO",2016-09-17,14,21.9967361111111
"1237","BUO",2016-09-17,16,20.8165277777778
"1238","BUO",2016-09-17,18,20.7068055555556
"1239","BUO",2016-09-18,0,26.5917361111111
"1240","BUO",2016-09-18,2,26.3440277777778
"1241","BUO",2016-09-18,4,26.1069444444444
"1242","BUO",2016-09-18,6,26.0190277777778
"1243","BUO",2016-09-18,8,25.4786111111111
"1244","BUO",2016-09-18,10,23.8577777777778
"1245","BUO",2016-09-18,12,22.9036805555556
"1246","BUO",2016-09-18,14,22.0318055555556
"1247","BUO",2016-09-18,16,20.8223611111111
"1248","BUO",2016-09-18,18,20.7468055555556
"1249","BUO",2016-09-19,0,26.7228472222222
"1250","BUO",2016-09-19,2,26.2809722222222
"1251","BUO",2016-09-19,4,26.055625
"1252","BUO",2016-09-19,6,25.9475694444444
"1253","BUO",2016-09-19,8,25.3834027777778
"1254","BUO",2016-09-19,10,23.8658333333333
"1255","BUO",2016-09-19,12,22.8336805555556
"1256","BUO",2016-09-19,14,22.0416666666667
"1257","BUO",2016-09-19,16,20.7710416666667
"1258","BUO",2016-09-19,18,20.7475
"1259","BUO",2016-09-20,0,27.0789655172414
"1260","BUO",2016-09-20,1.524,25.84
"1261","BUO",2016-09-20,2,26.1234027777778
"1262","BUO",2016-09-20,3.048,25.8
"1263","BUO",2016-09-20,4,25.901875
"1264","BUO",2016-09-20,4.572,25.77
"1265","BUO",2016-09-20,6,25.8293055555556
"1266","BUO",2016-09-20,6.096,25.75
"1267","BUO",2016-09-20,7.62,25.72
"1268","BUO",2016-09-20,8,25.6103472222222
"1269","BUO",2016-09-20,9.144,25.36
"1270","BUO",2016-09-20,10,23.7540972222222
"1271","BUO",2016-09-20,10.668,24.29
"1272","BUO",2016-09-20,12,22.8050694444444
"1273","BUO",2016-09-20,12.192,23.21
"1274","BUO",2016-09-20,14,22.0439583333333
"1275","BUO",2016-09-20,14.3256,21.98
"1276","BUO",2016-09-20,16,20.7654166666667
"1277","BUO",2016-09-20,18,20.6809027777778
"1278","BUO",2016-09-21,0,27.3413888888889
"1279","BUO",2016-09-21,2,26.3736805555556
"1280","BUO",2016-09-21,4,25.9047222222222
"1281","BUO",2016-09-21,6,25.8047222222222
"1282","BUO",2016-09-21,8,25.5279166666667
"1283","BUO",2016-09-21,10,23.8231944444444
"1284","BUO",2016-09-21,12,22.9161111111111
"1285","BUO",2016-09-21,14,21.9302083333333
"1286","BUO",2016-09-21,16,20.8298611111111
"1287","BUO",2016-09-21,18,20.6795138888889
"1288","BUO",2016-09-22,0,27.105
"1289","BUO",2016-09-22,2,26.2434027777778
"1290","BUO",2016-09-22,4,25.9626388888889
"1291","BUO",2016-09-22,6,25.82625
"1292","BUO",2016-09-22,8,25.4820138888889
"1293","BUO",2016-09-22,10,23.8570138888889
"1294","BUO",2016-09-22,12,22.7857638888889
"1295","BUO",2016-09-22,14,21.9381944444444
"1296","BUO",2016-09-22,16,20.8850694444444
"1297","BUO",2016-09-22,18,20.7048611111111
"1298","BUO",2016-09-23,0,27.5024305555556
"1299","BUO",2016-09-23,2,26.3585416666667
"1300","BUO",2016-09-23,4,26.0102083333333
"1301","BUO",2016-09-23,6,25.8363888888889
"1302","BUO",2016-09-23,8,25.4038194444444
"1303","BUO",2016-09-23,10,23.8383333333333
"1304","BUO",2016-09-23,12,22.8288194444444
"1305","BUO",2016-09-23,14,21.9784722222222
"1306","BUO",2016-09-23,16,20.8920833333333
"1307","BUO",2016-09-23,18,20.6935416666667
"1308","BUO",2016-09-24,0,27.1960416666667
"1309","BUO",2016-09-24,2,26.354375
"1310","BUO",2016-09-24,4,25.9204166666667
"1311","BUO",2016-09-24,6,25.704375
"1312","BUO",2016-09-24,8,25.3854166666667
"1313","BUO",2016-09-24,10,23.903125
"1314","BUO",2016-09-24,12,22.8164583333333
"1315","BUO",2016-09-24,14,21.8965972222222
"1316","BUO",2016-09-24,16,20.7997222222222
"1317","BUO",2016-09-24,18,20.6825694444444
"1318","BUO",2016-09-25,0,27.2186805555556
"1319","BUO",2016-09-25,2,26.4193055555556
"1320","BUO",2016-09-25,4,26.0163888888889
"1321","BUO",2016-09-25,6,25.8331944444444
"1322","BUO",2016-09-25,8,25.5022222222222
"1323","BUO",2016-09-25,10,23.7549305555556
"1324","BUO",2016-09-25,12,22.7624305555556
"1325","BUO",2016-09-25,14,21.9004166666667
"1326","BUO",2016-09-25,16,20.7797222222222
"1327","BUO",2016-09-25,18,20.6819444444444
"1328","BUO",2016-09-26,0,26.3602083333333
"1329","BUO",2016-09-26,2,26.2490277777778
"1330","BUO",2016-09-26,4,25.9453472222222
"1331","BUO",2016-09-26,6,25.735625
"1332","BUO",2016-09-26,8,25.3202083333333
"1333","BUO",2016-09-26,10,23.8797916666667
"1334","BUO",2016-09-26,12,22.7720833333333
"1335","BUO",2016-09-26,14,21.8749305555556
"1336","BUO",2016-09-26,16,20.8024305555556
"1337","BUO",2016-09-26,18,20.6829166666667
"1338","BUO",2016-09-27,0,25.3920833333333
"1339","BUO",2016-09-27,2,25.4084722222222
"1340","BUO",2016-09-27,4,25.3427083333333
"1341","BUO",2016-09-27,6,25.3228472222222
"1342","BUO",2016-09-27,8,25.2746527777778
"1343","BUO",2016-09-27,10,24.225
"1344","BUO",2016-09-27,12,22.7335416666667
"1345","BUO",2016-09-27,14,21.9002083333333
"1346","BUO",2016-09-27,16,20.8305555555556
"1347","BUO",2016-09-27,18,20.7081944444444
"1348","BUO",2016-09-28,0,24.7302777777778
"1349","BUO",2016-09-28,2,24.7711111111111
"1350","BUO",2016-09-28,4,24.7414583333333
"1351","BUO",2016-09-28,6,24.7470833333333
"1352","BUO",2016-09-28,8,24.7418055555556
"1353","BUO",2016-09-28,10,24.5675
"1354","BUO",2016-09-28,12,22.7577777777778
"1355","BUO",2016-09-28,14,21.8656944444444
"1356","BUO",2016-09-28,16,20.8822222222222
"1357","BUO",2016-09-28,18,20.7364583333333
"1358","BUO",2016-09-29,0,24.149375
"1359","BUO",2016-09-29,2,24.1725
"1360","BUO",2016-09-29,4,24.1390277777778
"1361","BUO",2016-09-29,6,24.1334027777778
"1362","BUO",2016-09-29,8,24.1332638888889
"1363","BUO",2016-09-29,10,24.0777083333333
"1364","BUO",2016-09-29,12,22.7244444444444
"1365","BUO",2016-09-29,14,21.7731944444444
"1366","BUO",2016-09-29,16,20.9115277777778
"1367","BUO",2016-09-29,18,20.8303472222222
"1368","BUO",2016-09-30,0,23.7949305555556
"1369","BUO",2016-09-30,2,23.8167361111111
"1370","BUO",2016-09-30,4,23.7813194444444
"1371","BUO",2016-09-30,6,23.7799305555556
"1372","BUO",2016-09-30,8,23.7776388888889
"1373","BUO",2016-09-30,10,23.7613194444444
"1374","BUO",2016-09-30,12,22.9590972222222
"1375","BUO",2016-09-30,14,21.8763888888889
"1376","BUO",2016-09-30,16,20.9030555555556
"1377","BUO",2016-09-30,18,20.8765277777778
"1378","BUO",2016-10-01,0,23.4534722222222
"1379","BUO",2016-10-01,2,23.4854166666667
"1380","BUO",2016-10-01,4,23.4486805555556
"1381","BUO",2016-10-01,6,23.4528472222222
"1382","BUO",2016-10-01,8,23.4527777777778
"1383","BUO",2016-10-01,10,23.4477777777778
"1384","BUO",2016-10-01,12,23.2497222222222
"1385","BUO",2016-10-01,14,21.805
"1386","BUO",2016-10-01,16,20.8834722222222
"1387","BUO",2016-10-01,18,20.8613194444444
"1388","BUO",2016-10-02,0,23.365
"1389","BUO",2016-10-02,2,23.2902777777778
"1390","BUO",2016-10-02,4,23.2039583333333
"1391","BUO",2016-10-02,6,23.2038194444444
"1392","BUO",2016-10-02,8,23.2051388888889
"1393","BUO",2016-10-02,10,23.1902777777778
"1394","BUO",2016-10-02,12,23.0850694444444
"1395","BUO",2016-10-02,14,21.7810416666667
"1396","BUO",2016-10-02,16,21.0080555555556
"1397","BUO",2016-10-02,18,20.95625
"1398","BUO",2016-10-03,0,23.9080555555556
"1399","BUO",2016-10-03,2,23.1828472222222
"1400","BUO",2016-10-03,4,23.0809722222222
"1401","BUO",2016-10-03,6,23.0618055555556
"1402","BUO",2016-10-03,8,23.0504861111111
"1403","BUO",2016-10-03,10,23.0394444444444
"1404","BUO",2016-10-03,12,22.9247916666667
"1405","BUO",2016-10-03,14,21.7533333333333
"1406","BUO",2016-10-03,16,20.8782638888889
"1407","BUO",2016-10-03,18,20.8709722222222
"1408","BUO",2016-10-04,0,23.504375
"1409","BUO",2016-10-04,2,23.3729861111111
"1410","BUO",2016-10-04,4,23.1360416666667
"1411","BUO",2016-10-04,6,23.0093055555556
"1412","BUO",2016-10-04,8,22.9908333333333
"1413","BUO",2016-10-04,10,22.951875
"1414","BUO",2016-10-04,12,22.7455555555556
"1415","BUO",2016-10-04,14,21.8570833333333
"1416","BUO",2016-10-04,16,20.859375
"1417","BUO",2016-10-04,18,20.8469444444444
"1418","BUO",2016-10-05,0,23.6103472222222
"1419","BUO",2016-10-05,2,23.4854166666667
"1420","BUO",2016-10-05,4,23.2019444444444
"1421","BUO",2016-10-05,6,23.0216666666667
"1422","BUO",2016-10-05,8,22.9300694444444
"1423","BUO",2016-10-05,10,22.8527777777778
"1424","BUO",2016-10-05,12,22.6769444444444
"1425","BUO",2016-10-05,14,21.9488888888889
"1426","BUO",2016-10-05,16,20.8929166666667
"1427","BUO",2016-10-05,18,20.8833333333333
"1428","BUO",2016-10-06,0,23.9778472222222
"1429","BUO",2016-10-06,2,23.6875694444444
"1430","BUO",2016-10-06,4,23.1984027777778
"1431","BUO",2016-10-06,6,22.8976388888889
"1432","BUO",2016-10-06,8,22.8577777777778
"1433","BUO",2016-10-06,10,22.8185416666667
"1434","BUO",2016-10-06,12,22.6502083333333
"1435","BUO",2016-10-06,14,21.9544444444444
"1436","BUO",2016-10-06,16,20.8403472222222
"1437","BUO",2016-10-06,18,20.8370138888889
"1438","BUO",2016-10-07,0,24.2055555555556
"1439","BUO",2016-10-07,2,23.4863888888889
"1440","BUO",2016-10-07,4,22.98625
"1441","BUO",2016-10-07,6,22.8834722222222
"1442","BUO",2016-10-07,8,22.85625
"1443","BUO",2016-10-07,10,22.8116666666667
"1444","BUO",2016-10-07,12,22.644375
"1445","BUO",2016-10-07,14,21.8593055555556
"1446","BUO",2016-10-07,16,20.8121527777778
"1447","BUO",2016-10-07,18,20.7994444444444
"1448","BUO",2016-10-08,0,22.8954861111111
"1449","BUO",2016-10-08,2,22.844375
"1450","BUO",2016-10-08,4,22.7536805555556
"1451","BUO",2016-10-08,6,22.7391666666667
"1452","BUO",2016-10-08,8,22.7240277777778
"1453","BUO",2016-10-08,10,22.6820138888889
"1454","BUO",2016-10-08,12,22.4236111111111
"1455","BUO",2016-10-08,14,21.7953472222222
"1456","BUO",2016-10-08,16,20.9379166666667
"1457","BUO",2016-10-08,18,20.8888888888889
"1458","BUO",2016-10-09,0,22.669375
"1459","BUO",2016-10-09,2,22.4888888888889
"1460","BUO",2016-10-09,4,22.4261111111111
"1461","BUO",2016-10-09,6,22.4159027777778
"1462","BUO",2016-10-09,8,22.4104166666667
"1463","BUO",2016-10-09,10,22.4018055555556
"1464","BUO",2016-10-09,12,22.3148611111111
"1465","BUO",2016-10-09,14,22.2267361111111
"1466","BUO",2016-10-09,16,21.4572916666667
"1467","BUO",2016-10-09,18,21.4420138888889
"1468","BUO",2016-10-10,0,22.5694444444444
"1469","BUO",2016-10-10,2,22.3951388888889
"1470","BUO",2016-10-10,4,22.2261805555556
"1471","BUO",2016-10-10,6,22.2005555555556
"1472","BUO",2016-10-10,8,22.1896527777778
"1473","BUO",2016-10-10,10,22.1727777777778
"1474","BUO",2016-10-10,12,22.0878472222222
"1475","BUO",2016-10-10,14,22.0583333333333
"1476","BUO",2016-10-10,16,21.5633333333333
"1477","BUO",2016-10-10,18,21.5279166666667
"1478","BUO",2016-10-11,0,22.4004137931034
"1479","BUO",2016-10-11,1.524,22.04
"1480","BUO",2016-10-11,2,22.2704861111111
"1481","BUO",2016-10-11,3.048,22.04
"1482","BUO",2016-10-11,4,22.1415972222222
"1483","BUO",2016-10-11,4.572,22.04
"1484","BUO",2016-10-11,6,22.1229166666667
"1485","BUO",2016-10-11,6.096,22.04
"1486","BUO",2016-10-11,7.62,22.04
"1487","BUO",2016-10-11,8,22.1090277777778
"1488","BUO",2016-10-11,9.144,22.04
"1489","BUO",2016-10-11,10,22.0797222222222
"1490","BUO",2016-10-11,10.668,22.04
"1491","BUO",2016-10-11,12,21.9852777777778
"1492","BUO",2016-10-11,12.192,22.02
"1493","BUO",2016-10-11,14,21.82875
"1494","BUO",2016-10-11,14.0208,21.78
"1495","BUO",2016-10-11,16,21.280625
"1496","BUO",2016-10-11,18,21.2502083333333
"1497","BUO",2016-10-12,0,22.0452083333333
"1498","BUO",2016-10-12,2,22.0565277777778
"1499","BUO",2016-10-12,4,21.9966666666667
"1500","BUO",2016-10-12,6,21.9804861111111
"1501","BUO",2016-10-12,8,21.9522222222222
"1502","BUO",2016-10-12,10,21.9359027777778
"1503","BUO",2016-10-12,12,21.8491666666667
"1504","BUO",2016-10-12,14,21.6734027777778
"1505","BUO",2016-10-12,16,21.2129861111111
"1506","BUO",2016-10-12,18,21.2011805555556
"1507","BUO",2016-10-13,0,21.8883333333333
"1508","BUO",2016-10-13,2,21.8686805555556
"1509","BUO",2016-10-13,4,21.8301388888889
"1510","BUO",2016-10-13,6,21.8307638888889
"1511","BUO",2016-10-13,8,21.8211111111111
"1512","BUO",2016-10-13,10,21.7896527777778
"1513","BUO",2016-10-13,12,21.6659722222222
"1514","BUO",2016-10-13,14,21.4584027777778
"1515","BUO",2016-10-13,16,21.0963888888889
"1516","BUO",2016-10-13,18,21.084375
"1517","BUO",2016-10-14,0,21.5206944444444
"1518","BUO",2016-10-14,2,21.5424305555556
"1519","BUO",2016-10-14,4,21.5094444444444
"1520","BUO",2016-10-14,6,21.5102777777778
"1521","BUO",2016-10-14,8,21.5092361111111
"1522","BUO",2016-10-14,10,21.5002777777778
"1523","BUO",2016-10-14,12,21.4315972222222
"1524","BUO",2016-10-14,14,21.41375
"1525","BUO",2016-10-14,16,21.2329166666667
"1526","BUO",2016-10-14,18,21.1676388888889
"1527","BUO",2017-06-01,4,21.4570138888889
"1528","BUO",2017-06-01,6,19.3134027777778
"1529","BUO",2017-06-01,10,17.155
"1530","BUO",2017-06-01,14,16.5090972222222
"1531","BUO",2017-06-01,16,16.2140277777778
"1532","BUO",2017-06-01,18,15.7427777777778
"1533","BUO",2017-06-02,4,21.82125
"1534","BUO",2017-06-02,6,19.3133333333333
"1535","BUO",2017-06-02,10,17.1551388888889
"1536","BUO",2017-06-02,14,16.4927777777778
"1537","BUO",2017-06-02,16,16.1529861111111
"1538","BUO",2017-06-02,18,15.9420138888889
"1539","BUO",2017-06-03,4,21.8222222222222
"1540","BUO",2017-06-03,6,19.423125
"1541","BUO",2017-06-03,10,17.1124305555556
"1542","BUO",2017-06-03,14,16.4826388888889
"1543","BUO",2017-06-03,16,16.1110416666667
"1544","BUO",2017-06-03,18,15.9785416666667
"1545","BUO",2017-06-04,4,21.8256944444444
"1546","BUO",2017-06-04,6,19.38625
"1547","BUO",2017-06-04,10,17.1579861111111
"1548","BUO",2017-06-04,14,16.46625
"1549","BUO",2017-06-04,16,16.15375
"1550","BUO",2017-06-04,18,15.90125
"1551","BUO",2017-06-05,4,21.6845138888889
"1552","BUO",2017-06-05,6,19.4114583333333
"1553","BUO",2017-06-05,10,17.1786805555556
"1554","BUO",2017-06-05,14,16.4884027777778
"1555","BUO",2017-06-05,16,16.1429861111111
"1556","BUO",2017-06-05,18,15.8713888888889
"1557","BUO",2017-06-06,0,24.93
"1558","BUO",2017-06-06,1.524,23.95
"1559","BUO",2017-06-06,3.048,21.85
"1560","BUO",2017-06-06,4,21.5580555555556
"1561","BUO",2017-06-06,4.572,20.75
"1562","BUO",2017-06-06,6,19.6269444444444
"1563","BUO",2017-06-06,6.096,19
"1564","BUO",2017-06-06,7.62,18.3
"1565","BUO",2017-06-06,9.144,17.57
"1566","BUO",2017-06-06,10,17.1745833333333
"1567","BUO",2017-06-06,10.668,16.93
"1568","BUO",2017-06-06,12.192,16.62
"1569","BUO",2017-06-06,13.716,16.51
"1570","BUO",2017-06-06,14,16.4681944444444
"1571","BUO",2017-06-06,14.6304,16.42
"1572","BUO",2017-06-06,16,16.1290972222222
"1573","BUO",2017-06-06,18,15.9451388888889
"1574","BUO",2017-06-07,4,22.1666666666667
"1575","BUO",2017-06-07,6,19.785
"1576","BUO",2017-06-07,10,17.3486805555556
"1577","BUO",2017-06-07,14,16.5571527777778
"1578","BUO",2017-06-07,16,16.1932638888889
"1579","BUO",2017-06-07,18,16.1420833333333
"1580","BUO",2017-06-08,4,22.341875
"1581","BUO",2017-06-08,6,19.6588888888889
"1582","BUO",2017-06-08,10,17.0576388888889
"1583","BUO",2017-06-08,14,16.4646527777778
"1584","BUO",2017-06-08,16,16.1197916666667
"1585","BUO",2017-06-08,18,16
"1586","BUO",2017-06-09,4,22.7813194444444
"1587","BUO",2017-06-09,6,19.5264583333333
"1588","BUO",2017-06-09,10,17.0435416666667
"1589","BUO",2017-06-09,14,16.4507638888889
"1590","BUO",2017-06-09,16,16.0935416666667
"1591","BUO",2017-06-09,18,15.9636111111111
"1592","BUO",2017-06-10,4,22.8
"1593","BUO",2017-06-10,6,19.6465277777778
"1594","BUO",2017-06-10,10,17.1032638888889
"1595","BUO",2017-06-10,14,16.4323611111111
"1596","BUO",2017-06-10,16,16.0942361111111
"1597","BUO",2017-06-10,18,15.9923611111111
"1598","BUO",2017-06-11,4,22.575
"1599","BUO",2017-06-11,6,19.8386111111111
"1600","BUO",2017-06-11,10,17.0734027777778
"1601","BUO",2017-06-11,14,16.4338194444444
"1602","BUO",2017-06-11,16,16.0550694444444
"1603","BUO",2017-06-11,18,15.9869444444444
"1604","BUO",2017-06-12,4,22.3441666666667
"1605","BUO",2017-06-12,6,19.9696527777778
"1606","BUO",2017-06-12,10,17.1543055555556
"1607","BUO",2017-06-12,14,16.4563888888889
"1608","BUO",2017-06-12,16,16.1482638888889
"1609","BUO",2017-06-12,18,15.991875
"1610","BUO",2017-06-13,4,22.2850694444444
"1611","BUO",2017-06-13,6,20.09
"1612","BUO",2017-06-13,10,17.1397916666667
"1613","BUO",2017-06-13,14,16.4247222222222
"1614","BUO",2017-06-13,16,16.0857638888889
"1615","BUO",2017-06-13,18,16.0333333333333
"1616","BUO",2017-06-14,4,22.6707638888889
"1617","BUO",2017-06-14,6,20.2252777777778
"1618","BUO",2017-06-14,10,17.1706944444444
"1619","BUO",2017-06-14,14,16.4221527777778
"1620","BUO",2017-06-14,16,16.1370138888889
"1621","BUO",2017-06-14,18,16.0168055555556
"1622","BUO",2017-06-15,4,22.8949305555556
"1623","BUO",2017-06-15,6,20.2432638888889
"1624","BUO",2017-06-15,10,17.2051388888889
"1625","BUO",2017-06-15,14,16.4440277777778
"1626","BUO",2017-06-15,16,16.0938888888889
"1627","BUO",2017-06-15,18,15.9627777777778
"1628","BUO",2017-06-16,4,22.6777083333333
"1629","BUO",2017-06-16,6,20.4870833333333
"1630","BUO",2017-06-16,10,17.175
"1631","BUO",2017-06-16,14,16.4395138888889
"1632","BUO",2017-06-16,16,16.066875
"1633","BUO",2017-06-16,18,15.94875
"1634","BUO",2017-06-17,4,23.0277083333333
"1635","BUO",2017-06-17,6,20.4808333333333
"1636","BUO",2017-06-17,10,17.15375
"1637","BUO",2017-06-17,14,16.4338194444444
"1638","BUO",2017-06-17,16,16.1758333333333
"1639","BUO",2017-06-17,18,15.9616666666667
"1640","BUO",2017-06-18,4,23.3695833333333
"1641","BUO",2017-06-18,6,20.6125
"1642","BUO",2017-06-18,10,17.1434027777778
"1643","BUO",2017-06-18,14,16.4454861111111
"1644","BUO",2017-06-18,16,16.0883333333333
"1645","BUO",2017-06-18,18,15.9584027777778
"1646","BUO",2017-06-19,4,23.365
"1647","BUO",2017-06-19,6,20.5836805555556
"1648","BUO",2017-06-19,10,17.1696527777778
"1649","BUO",2017-06-19,14,16.4465972222222
"1650","BUO",2017-06-19,16,16.1140972222222
"1651","BUO",2017-06-19,18,16.0116666666667
"1652","BUO",2017-06-20,0,26.9
"1653","BUO",2017-06-20,1.524,26.07
"1654","BUO",2017-06-20,3.048,25.09
"1655","BUO",2017-06-20,4,24.2168055555556
"1656","BUO",2017-06-20,4.572,22.91
"1657","BUO",2017-06-20,6,21.0075694444444
"1658","BUO",2017-06-20,6.096,21.19
"1659","BUO",2017-06-20,7.62,19.16
"1660","BUO",2017-06-20,9.144,18.11
"1661","BUO",2017-06-20,10,17.2615972222222
"1662","BUO",2017-06-20,10.668,17.23
"1663","BUO",2017-06-20,12.192,16.79
"1664","BUO",2017-06-20,14,16.4539583333333
"1665","BUO",2017-06-20,14.3256,16.42
"1666","BUO",2017-06-20,16,16.1634027777778
"1667","BUO",2017-06-20,18,16.0979166666667
"1668","BUO",2017-06-21,4,24.0036111111111
"1669","BUO",2017-06-21,6,21.2622916666667
"1670","BUO",2017-06-21,10,17.2353472222222
"1671","BUO",2017-06-21,14,16.4247916666667
"1672","BUO",2017-06-21,16,16.1440277777778
"1673","BUO",2017-06-21,18,16.0233333333333
"1674","BUO",2017-06-22,4,24.9923611111111
"1675","BUO",2017-06-22,6,21.2915972222222
"1676","BUO",2017-06-22,10,17.1908333333333
"1677","BUO",2017-06-22,14,16.4065972222222
"1678","BUO",2017-06-22,16,16.1184027777778
"1679","BUO",2017-06-22,18,16.0129166666667
"1680","BUO",2017-06-23,4,25.8345833333333
"1681","BUO",2017-06-23,6,21.3098611111111
"1682","BUO",2017-06-23,10,17.2482638888889
"1683","BUO",2017-06-23,14,16.4327777777778
"1684","BUO",2017-06-23,16,16.1004166666667
"1685","BUO",2017-06-23,18,16.0286805555556
"1686","BUO",2017-06-24,4,24.8277083333333
"1687","BUO",2017-06-24,6,23.2223611111111
"1688","BUO",2017-06-24,10,19.9261805555556
"1689","BUO",2017-06-24,14,17.0080555555556
"1690","BUO",2017-06-24,16,16.6367361111111
"1691","BUO",2017-06-24,18,16.27875
"1692","BUO",2017-06-25,4,24.16875
"1693","BUO",2017-06-25,6,23.2427083333333
"1694","BUO",2017-06-25,10,22.0957638888889
"1695","BUO",2017-06-25,14,19.7063194444444
"1696","BUO",2017-06-25,16,17.6135416666667
"1697","BUO",2017-06-25,18,16.8527777777778
"1698","BUO",2017-06-26,4,24.2688194444444
"1699","BUO",2017-06-26,6,22.9770138888889
"1700","BUO",2017-06-26,10,22.2507638888889
"1701","BUO",2017-06-26,14,20.6904861111111
"1702","BUO",2017-06-26,16,18.9117361111111
"1703","BUO",2017-06-26,18,17.3470833333333
"1704","BUO",2017-06-27,4,24.0284027777778
"1705","BUO",2017-06-27,6,22.9954166666667
"1706","BUO",2017-06-27,10,22.333125
"1707","BUO",2017-06-27,14,21.2872222222222
"1708","BUO",2017-06-27,16,20.2038888888889
"1709","BUO",2017-06-27,18,18.339375
"1710","BUO",2017-06-28,4,24.2295138888889
"1711","BUO",2017-06-28,6,23.2745138888889
"1712","BUO",2017-06-28,10,22.3813194444444
"1713","BUO",2017-06-28,14,21.6177083333333
"1714","BUO",2017-06-28,16,20.916875
"1715","BUO",2017-06-28,18,19.3831944444444
"1716","BUO",2017-06-29,4,24.5924305555556
"1717","BUO",2017-06-29,6,23.3827777777778
"1718","BUO",2017-06-29,10,22.5060416666667
"1719","BUO",2017-06-29,14,21.8877777777778
"1720","BUO",2017-06-29,16,21.3272916666667
"1721","BUO",2017-06-29,18,19.5243055555556
"1722","BUO",2017-06-30,4,24.8022916666667
"1723","BUO",2017-06-30,6,23.8172222222222
"1724","BUO",2017-06-30,10,22.4502777777778
"1725","BUO",2017-06-30,14,22.0214583333333
"1726","BUO",2017-06-30,16,21.6241666666667
"1727","BUO",2017-06-30,18,20.1883333333333
"1728","BUO",2017-07-01,4,24.5509722222222
"1729","BUO",2017-07-01,6,23.5522222222222
"1730","BUO",2017-07-01,10,22.5930555555556
"1731","BUO",2017-07-01,14,22.1047916666667
"1732","BUO",2017-07-01,16,21.6734722222222
"1733","BUO",2017-07-01,18,21.0525
"1734","BUO",2017-07-02,4,24.5403472222222
"1735","BUO",2017-07-02,6,23.5917361111111
"1736","BUO",2017-07-02,10,22.559375
"1737","BUO",2017-07-02,14,22.0713888888889
"1738","BUO",2017-07-02,16,21.5084027777778
"1739","BUO",2017-07-02,18,20.9697222222222
"1740","BUO",2017-07-03,4,24.4256944444444
"1741","BUO",2017-07-03,6,23.625625
"1742","BUO",2017-07-03,10,22.5632638888889
"1743","BUO",2017-07-03,14,22.0431944444444
"1744","BUO",2017-07-03,16,21.4161111111111
"1745","BUO",2017-07-03,18,21.0479166666667
"1746","BUO",2017-07-04,4,24.5621527777778
"1747","BUO",2017-07-04,6,23.7336111111111
"1748","BUO",2017-07-04,10,22.5151388888889
"1749","BUO",2017-07-04,14,22.0129861111111
"1750","BUO",2017-07-04,16,21.4720833333333
"1751","BUO",2017-07-04,18,21.0979166666667
"1752","BUO",2017-07-05,0,29.08
