Site_ID,sampledate,Q_cfs,TotP_mgL,TotP_lbday
USGS_5427910,7/21/2020,61.2,0.209,69.2
USGS_5427910,7/22/2020,57.7,0.202,63
USGS_5427910,7/23/2020,54.3,0.194,57
USGS_5427910,7/24/2020,48.2,0.187,48.6
USGS_5427910,7/25/2020,44.3,0.179,42.9
USGS_5427910,7/26/2020,58.6,0.221,77.4
USGS_5427910,7/27/2020,76.6,0.228,100
USGS_5427910,7/28/2020,49.7,0.169,45.4
USGS_5427910,7/29/2020,46.1,0.168,41.9
USGS_5427910,7/30/2020,43.2,0.167,39.1
USGS_5427910,7/31/2020,42.2,0.166,37.9
USGS_5427910,8/1/2020,41.3,0.165,36.8
USGS_5427910,8/2/2020,40.9,0.164,36.2
USGS_5427910,8/3/2020,40.2,0.163,35.4
USGS_5427910,8/4/2020,39.2,0.162,34.3
USGS_5427910,8/5/2020,37.8,0.161,32.9
USGS_5427910,8/6/2020,36.6,0.16,31.7
USGS_5427910,8/7/2020,34.8,0.159,29.9
USGS_5427910,8/8/2020,33.7,0.158,28.8
USGS_5427910,8/9/2020,35.4,0.163,31.3
USGS_5427910,8/10/2020,45.1,0.187,45.6
USGS_5427910,8/11/2020,41.7,0.183,41.2
USGS_5427910,8/12/2020,39.3,0.181,38.4
USGS_5427910,8/13/2020,38.3,0.179,37
USGS_5427910,8/14/2020,36.9,0.172,34.3
USGS_5427910,8/15/2020,36.6,0.166,32.8
USGS_5427910,8/16/2020,35.8,0.162,31.3
USGS_5427910,8/17/2020,34.9,0.16,30.1
USGS_5427910,8/18/2020,34.2,0.158,29.2
USGS_5427910,8/19/2020,32.9,0.156,27.7
USGS_5427910,8/20/2020,32.2,0.154,26.8
USGS_5427910,8/21/2020,31.5,0.152,25.9
USGS_5427910,8/22/2020,30.9,0.15,25.1
USGS_5427910,8/23/2020,29.9,0.149,23.9
USGS_5427910,8/24/2020,29.5,0.147,23.4
USGS_5427910,8/25/2020,30.4,0.145,23.8
USGS_5427910,8/26/2020,28.1,0.143,21.7
USGS_5427910,8/27/2020,28.2,0.141,21.5
USGS_5427910,8/28/2020,55.2,0.168,50.5
USGS_5427910,8/29/2020,36.9,0.143,28.7
USGS_5427910,8/30/2020,32.5,0.137,23.9
USGS_5427910,8/31/2020,41,0.149,33.8
USGS_5427910,9/1/2020,39.3,0.144,30.7
USGS_5427910,9/2/2020,37.6,0.136,27.6
USGS_5427910,9/3/2020,34.6,0.135,25.2
USGS_5427910,9/4/2020,32.7,0.135,23.8
USGS_5427910,9/5/2020,31.9,0.134,23.1
USGS_5427910,9/6/2020,35.3,0.146,27.9
USGS_5427910,9/7/2020,34.2,0.14,25.9
USGS_5427910,9/8/2020,35.8,0.137,26.6
USGS_5427910,9/9/2020,45.1,0.139,33.9
USGS_5427910,9/10/2020,51.8,0.153,42.7
USGS_5427910,9/11/2020,54.3,0.181,58.3
USGS_5427910,9/12/2020,93.8,0.314,163
USGS_5427910,9/13/2020,59.4,0.179,58
USGS_5427910,9/14/2020,51.4,0.117,32.6
USGS_5427910,9/15/2020,45.1,0.101,24.7
USGS_5427910,9/16/2020,42.4,0.0985,22.5
USGS_5427910,9/17/2020,40.8,0.0971,21.4
USGS_5427910,9/18/2020,37.1,0.0957,19.2
USGS_5427910,9/19/2020,34.1,0.0943,17.4
USGS_5427910,9/20/2020,31.4,0.0929,15.7
USGS_5427910,9/21/2020,30.6,0.0916,15.1
USGS_5427910,9/22/2020,29.5,0.0902,14.4
USGS_5427910,9/23/2020,28.2,0.0888,13.5
USGS_5427910,9/24/2020,28,0.0874,13.2
USGS_5427910,9/25/2020,28,0.086,13
USGS_5427910,9/26/2020,26.7,0.0846,12.2
USGS_5427910,9/27/2020,30,0.0848,13.8
USGS_5427910,9/28/2020,32.1,0.0943,16.4
USGS_5427910,9/29/2020,29.9,0.0907,14.7
USGS_5427910,9/30/2020,29.3,0.088,13.9
USGS_5427910,10/1/2020,29.9,0.0881,14.2
USGS_5427910,10/2/2020,29.8,0.0882,14.2
USGS_5427910,10/3/2020,30.1,0.0883,14.3
USGS_5427910,10/4/2020,29.9,0.0885,14.3
USGS_5427910,10/5/2020,28.9,0.0886,13.8
USGS_5427910,10/6/2020,28.8,0.0888,13.8
USGS_5427910,10/7/2020,28,0.0889,13.5
USGS_5427910,10/8/2020,27.6,0.089,13.3
USGS_5427910,10/9/2020,26.2,0.0892,12.6
USGS_5427910,10/10/2020,24.8,0.0893,12
USGS_5427910,10/11/2020,25,0.0895,12.1
USGS_5427910,10/12/2020,25.5,0.0896,12.3
USGS_5427910,10/13/2020,27.8,0.0897,13.5
USGS_5427910,10/14/2020,27.7,0.0899,13.4
USGS_5427910,10/15/2020,27.2,0.09,13.2
USGS_5427910,10/16/2020,27.6,0.09,13.4
USGS_5427910,10/17/2020,27.1,0.09,13.2
USGS_5427910,10/18/2020,27.4,0.09,13.3
USGS_5427910,10/19/2020,28.3,0.09,13.8
USGS_5427910,10/20/2020,28.2,0.09,13.7
USGS_5427910,10/21/2020,28,0.0972,14.8
USGS_5427910,10/22/2020,53.4,0.232,75.3
USGS_5427910,10/23/2020,267,0.855,1270
USGS_5427910,10/24/2020,137,0.46,346
USGS_5427910,10/25/2020,120,0.302,196
USGS_5427910,10/26/2020,110,0.29,172
USGS_5427910,10/27/2020,97.1,0.265,139
USGS_5427910,10/28/2020,88.9,0.243,117
USGS_5427910,10/29/2020,87.4,0.256,121
USGS_5427910,10/30/2020,80.9,0.235,103
USGS_5427910,10/31/2020,76.3,0.219,90.2
USGS_5427910,11/1/2020,72.1,0.213,82.8
USGS_5427910,11/2/2020,70.5,0.207,78.8
USGS_5427910,11/3/2020,70,0.201,76.1
USGS_5427910,11/4/2020,67.6,0.196,71.4
USGS_5427910,11/5/2020,67.9,0.19,69.6
USGS_5427910,11/6/2020,65.5,0.184,65.1
USGS_5427910,11/7/2020,65.6,0.178,63.2
USGS_5427910,11/8/2020,66,0.173,61.6
USGS_5427910,11/9/2020,64.7,0.167,58.3
USGS_5427910,11/10/2020,91.3,0.264,165
USGS_5427910,11/11/2020,122,0.461,320
USGS_5427910,11/12/2020,85.2,0.241,111
USGS_5427910,11/13/2020,86,0.216,101
USGS_5427910,11/14/2020,76.6,0.18,74.7
USGS_5427910,11/15/2020,80.1,0.201,87.2
USGS_5427910,11/16/2020,71.4,0.176,68
USGS_5427910,11/17/2020,65.7,0.181,64.1
USGS_5427910,11/18/2020,60,0.17,55.3
USGS_5427910,11/19/2020,55.9,0.172,51.9
USGS_5427910,11/20/2020,52.6,0.159,45.1
USGS_5427910,11/21/2020,49.5,0.145,38.8
USGS_5427910,11/22/2020,46.7,0.131,33.2
USGS_5427910,11/23/2020,44.7,0.118,28.5
USGS_5427910,11/24/2020,48.4,0.119,31.6
USGS_5427910,11/25/2020,60.6,0.169,55.3
USGS_5427910,11/26/2020,54.3,0.149,43.7
USGS_5427910,11/27/2020,50.9,0.128,35.1
USGS_5427910,11/28/2020,48.3,0.122,31.9
USGS_5427910,11/29/2020,46.6,0.118,29.7
USGS_5427910,11/30/2020,45.3,0.114,27.9
USGS_5427910,12/1/2020,40.5,0.11,24
USGS_5427910,12/2/2020,38.8,0.106,22.1
USGS_5427910,12/3/2020,38,0.101,20.8
USGS_5427910,12/4/2020,37.7,0.0973,19.8
USGS_5427910,12/5/2020,36.8,0.0931,18.5
USGS_5427910,12/6/2020,36.5,0.089,17.5
USGS_5427910,12/7/2020,36,0.0848,16.5
USGS_5427910,12/8/2020,36,0.0806,15.7
USGS_5427910,12/9/2020,36.2,0.0765,15
USGS_5427910,12/10/2020,36.1,0.0723,14.1
USGS_5427910,12/11/2020,41.9,0.108,24.6
USGS_5427910,12/12/2020,40.7,0.112,24.8
USGS_5427910,12/13/2020,36.8,0.0979,19.4
USGS_5427910,12/14/2020,35.5,0.0832,15.9
USGS_5427910,12/15/2020,38,0.1,21.3
USGS_5427910,12/16/2020,37.9,0.0972,19.9
USGS_5427910,12/17/2020,33.8,0.0817,14.9
USGS_5427910,12/18/2020,33.9,0.0794,14.5
USGS_5427910,12/19/2020,33.5,0.0771,14
USGS_5427910,12/20/2020,34.4,0.0748,13.9
USGS_5427910,12/21/2020,34.5,0.0726,13.5
USGS_5427910,12/22/2020,35.3,0.0703,13.4
USGS_5427910,12/23/2020,38.8,0.123,26
USGS_5427910,12/24/2020,37.7,0.173,35.4
USGS_5427910,12/25/2020,41.4,0.165,36.8
USGS_5427910,12/26/2020,40.6,0.156,34.3
USGS_5427910,12/27/2020,39.4,0.148,31.5
USGS_5427910,12/28/2020,38.8,0.139,29.2
USGS_5427910,12/29/2020,36.9,0.131,26
USGS_5427910,12/30/2020,40.9,0.122,27
USGS_5427910,12/31/2020,38.8,0.114,23.9
USGS_5427910,1/1/2021,38.4,0.105,21.9
USGS_5427910,1/2/2021,39.1,0.0969,20.4
USGS_5427910,1/3/2021,35.5,0.0892,17.1
USGS_5427910,1/4/2021,33,0.0872,15.5
USGS_5427910,1/5/2021,32.4,0.0865,15.1
USGS_5427910,1/6/2021,32.5,0.0857,15.1
USGS_5427910,1/7/2021,33,0.0849,15.1
USGS_5427910,1/8/2021,31.9,0.0841,14.5
USGS_5427910,1/9/2021,32,0.0833,14.4
USGS_5427910,1/10/2021,31.7,0.0825,14.1
USGS_5427910,1/11/2021,32,0.0818,14.1
USGS_5427910,1/12/2021,31.5,0.081,13.8
USGS_5427910,1/13/2021,31,0.0839,14.1
USGS_5427910,1/14/2021,32.6,0.142,25
USGS_5427910,1/15/2021,34.5,0.147,27.3
USGS_5427910,1/16/2021,34.2,0.144,26.5
USGS_5427910,1/17/2021,34.7,0.141,26.4
USGS_5427910,1/18/2021,33.9,0.138,25.2
USGS_5427910,1/19/2021,33,0.135,24
USGS_5427910,1/20/2021,35,0.132,24.8
USGS_5427910,1/21/2021,34.8,0.129,24.2
USGS_5427910,1/22/2021,31.2,0.126,21.2
USGS_5427910,1/23/2021,30.9,0.123,20.4
USGS_5427910,1/24/2021,29.8,0.119,19.2
USGS_5427910,1/25/2021,28,0.116,17.6
USGS_5427910,1/26/2021,23.3,0.113,14.3
USGS_5427910,1/27/2021,26.5,0.11,15.8
USGS_5427910,1/28/2021,23.5,0.107,13.6
USGS_5427910,1/29/2021,26.6,0.104,15
USGS_5427910,1/30/2021,26.1,0.101,14.3
USGS_5427910,1/31/2021,27.4,0.0984,14.6
USGS_5427910,2/1/2021,27.3,0.0954,14.1
USGS_5427910,2/2/2021,27.2,0.0924,13.6
USGS_5427910,2/3/2021,26.8,0.0894,12.9
USGS_5427910,2/4/2021,27.2,0.0864,12.7
USGS_5427910,2/5/2021,21.1,0.0833,9.5
USGS_5427910,2/6/2021,26.8,0.0803,11.6
USGS_5427910,2/7/2021,26.2,0.0773,10.9
USGS_5427910,2/8/2021,28.8,0.0743,11.6
USGS_5427910,2/9/2021,28.2,0.0713,10.9
USGS_5427910,2/10/2021,28.9,0.0683,10.7
USGS_5427910,2/11/2021,30,0.0652,10.6
USGS_5427910,2/12/2021,30.2,0.0622,10.2
USGS_5427910,2/13/2021,31.8,0.0592,10.2
USGS_5427910,2/14/2021,32.5,0.0562,9.86
USGS_5427910,2/15/2021,33.7,0.0532,9.69
USGS_5427910,2/16/2021,34.6,0.0505,9.44
USGS_5427910,2/17/2021,32.8,0.05,8.86
USGS_5427910,2/18/2021,29.6,0.05,8
USGS_5427910,2/19/2021,27.8,0.05,7.51
USGS_5427910,2/20/2021,28,0.05,7.56
USGS_5427910,2/21/2021,29,0.0519,8.14
USGS_5427910,2/22/2021,32.6,0.0832,14.7
USGS_5427910,2/23/2021,36.7,0.124,24.9
USGS_5427910,2/24/2021,41.6,0.142,31.9
USGS_5427910,2/25/2021,39.5,0.14,29.9
USGS_5427910,2/26/2021,27.5,0.139,20.6
USGS_5427910,2/27/2021,22.5,0.14,17
USGS_5427910,2/28/2021,24.9,0.161,21.7
USGS_5427910,3/1/2021,27.7,0.185,27.7
USGS_5427910,3/2/2021,26.6,0.185,26.6
USGS_5427910,3/3/2021,27.4,0.19,28.1
USGS_5427910,3/4/2021,36.3,0.224,43.9
USGS_5427910,3/5/2021,36,0.217,42.1
USGS_5427910,3/6/2021,40.6,0.258,56.6
USGS_5427910,3/7/2021,42.8,0.278,64.4
USGS_5427910,3/8/2021,53.5,0.366,110
USGS_5427910,3/9/2021,73.5,0.48,190
USGS_5427910,3/10/2021,89,0.348,167
USGS_5427910,3/11/2021,88,0.39,186
USGS_5427910,3/12/2021,76.9,0.331,138
USGS_5427910,3/13/2021,66.5,0.272,97.7
USGS_5427910,3/14/2021,61.8,0.236,78.9
USGS_5427910,3/15/2021,56,0.201,61
USGS_5427910,3/16/2021,49.5,0.155,41.5
USGS_5427910,3/17/2021,51.1,0.113,31
USGS_5427910,3/18/2021,56.7,0.0986,30.2
USGS_5427910,3/19/2021,46,0.0953,23.7
USGS_5427910,3/20/2021,42.4,0.092,21.1
USGS_5427910,3/21/2021,40.9,0.0888,19.6
USGS_5427910,3/22/2021,39.9,0.0856,18.4
USGS_5427910,3/23/2021,41.6,0.0969,22.3
USGS_5427910,3/24/2021,58.3,0.189,59.7
USGS_5427910,3/25/2021,52.2,0.16,45.2
USGS_5427910,3/26/2021,48.1,0.144,37.6
USGS_5427910,3/27/2021,48.1,0.136,35.6
USGS_5427910,3/28/2021,46.1,0.131,32.7
USGS_5427910,3/29/2021,43.3,0.13,30.3
USGS_5427910,3/30/2021,40.2,0.128,27.8
USGS_5427910,3/31/2021,37.6,0.109,22.1
USGS_5427910,4/1/2021,36.7,0.106,21
USGS_5427910,4/2/2021,35.1,0.106,20.1
USGS_5427910,4/3/2021,34.7,0.106,19.9
USGS_5427910,4/4/2021,34.7,0.106,19.9
USGS_5427910,4/5/2021,34.1,0.106,19.5
USGS_5427910,4/6/2021,34.3,0.106,19.6
USGS_5427910,4/7/2021,34.1,0.106,19.5
USGS_5427910,4/8/2021,36.4,0.106,20.8
USGS_5427910,4/9/2021,40.2,0.106,23
USGS_5427910,4/10/2021,44.2,0.153,37.3
USGS_5427910,4/11/2021,67,0.255,92.7
USGS_5427910,4/12/2021,55,0.21,62.7
USGS_5427910,4/13/2021,50.6,0.153,42
USGS_5427910,4/14/2021,46.2,0.144,35.9
USGS_5427910,4/15/2021,42.9,0.138,32
USGS_5427910,4/16/2021,40.4,0.133,28.9
USGS_5427910,4/17/2021,39.1,0.127,26.9
USGS_5427910,4/18/2021,36.3,0.122,24
USGS_5427910,4/19/2021,35.9,0.12,23.2
USGS_5427910,4/20/2021,35.9,0.118,22.8
USGS_5427910,4/21/2021,35.3,0.115,22
USGS_5427910,4/22/2021,34.4,0.113,21
USGS_5427910,4/23/2021,33.7,0.111,20.2
USGS_5427910,4/24/2021,34.6,0.109,20.3
USGS_5427910,4/25/2021,34.4,0.107,19.8
USGS_5427910,4/26/2021,34.7,0.104,19.6
USGS_5427910,4/27/2021,34.1,0.102,18.9
USGS_5427910,4/28/2021,35.3,0.1,19.1
USGS_5427910,4/29/2021,33.3,0.0979,17.6
USGS_5427910,4/30/2021,33.4,0.0958,17.3
USGS_5427910,5/1/2021,32.6,0.0936,16.5
USGS_5427910,5/2/2021,31.7,0.0914,15.6
USGS_5427910,5/3/2021,55.4,0.355,166
USGS_5427910,5/4/2021,72.6,0.327,143
USGS_5427910,5/5/2021,56.1,0.159,48.3
USGS_5427910,5/6/2021,53.4,0.149,43
USGS_5427910,5/7/2021,45.4,0.139,34.1
USGS_5427910,5/8/2021,40.3,0.129,28.1
USGS_5427910,5/9/2021,38.7,0.119,24.9
USGS_5427910,5/10/2021,35.8,0.109,21.1
USGS_5427910,5/11/2021,34.1,0.0988,18.2
USGS_5427910,5/12/2021,32.5,0.0888,15.6
USGS_5427910,5/13/2021,30.4,0.0807,13.3
USGS_5427910,5/14/2021,30,0.08,13
USGS_5427910,5/15/2021,30.7,0.08,13.3
USGS_5427910,5/16/2021,30.1,0.08,13
USGS_5427910,5/17/2021,30.1,0.08,13
USGS_5427910,5/18/2021,29.3,0.08,12.6
USGS_5427910,5/19/2021,32,0.08,13.8
USGS_5427910,5/20/2021,31.7,0.08,13.7
USGS_5427910,5/21/2021,30.2,0.08,13
USGS_5427910,5/22/2021,28.8,0.08,12.5
USGS_5427910,5/23/2021,30.4,0.08,13.1
USGS_5427910,5/24/2021,29.5,0.08,12.8
USGS_5427910,5/25/2021,26.5,0.08,11.4
USGS_5427910,5/26/2021,23.5,0.0802,10.2
USGS_5427910,5/27/2021,28.6,0.174,28.1
USGS_5427910,5/28/2021,34.4,0.25,46.5
USGS_5427910,5/29/2021,30,0.229,37
USGS_5427910,5/30/2021,28.5,0.217,33.5
USGS_5427910,5/31/2021,25.6,0.215,29.8
USGS_5427910,6/1/2021,23.8,0.214,27.5
USGS_5427910,6/2/2021,22.7,0.212,26
USGS_5427910,6/3/2021,22.4,0.21,25.4
USGS_5427910,6/4/2021,21,0.209,23.7
USGS_5427910,6/5/2021,19.7,0.207,22.1
USGS_5427910,6/6/2021,19.1,0.205,21.1
USGS_5427910,6/7/2021,18.5,0.203,20.3
USGS_5427910,6/8/2021,17.6,0.202,19.2
USGS_5427910,6/9/2021,16.7,0.2,18
USGS_5427910,6/10/2021,16,0.198,17.1
USGS_5427910,6/11/2021,15.6,0.197,16.6
USGS_5427910,6/12/2021,15.5,0.195,16.4
USGS_5427910,6/13/2021,14.7,0.193,15.3
USGS_5427910,6/14/2021,14.5,0.192,15
USGS_5427910,6/15/2021,14,0.19,14.4
USGS_5427910,6/16/2021,14.2,0.189,14.5
USGS_5427910,6/17/2021,14.6,0.188,14.9
USGS_5427910,6/18/2021,39.8,0.256,57.5
USGS_5427910,6/19/2021,19.1,0.217,22.6
USGS_5427910,6/20/2021,20.5,0.204,22.8
USGS_5427910,6/21/2021,25.6,0.223,31.1
USGS_5427910,6/22/2021,21.1,0.203,23.2
USGS_5427910,6/23/2021,20.9,0.202,22.8
USGS_5427910,6/24/2021,25,0.21,29
USGS_5427910,6/25/2021,23.5,0.2,25.6
USGS_5427910,6/26/2021,22.3,0.183,22
USGS_5427910,6/27/2021,20.8,0.182,20.4
USGS_5427910,6/28/2021,20.1,0.18,19.6
USGS_5427910,6/29/2021,23.4,0.179,22.6
USGS_5427910,6/30/2021,22.6,0.178,21.7
USGS_5427910,7/1/2021,20.6,0.177,19.7
USGS_5427910,7/2/2021,19.2,0.175,18.2
USGS_5427910,7/3/2021,17.7,0.174,16.7
USGS_5427910,7/4/2021,17.7,0.173,16.5
USGS_5427910,7/5/2021,16.1,0.171,14.9
USGS_5427910,7/6/2021,16.2,0.17,14.9
USGS_5427910,7/7/2021,17.7,0.169,16.1
USGS_5427910,7/8/2021,19.9,0.167,18
USGS_5427910,7/9/2021,18.3,0.166,16.4
USGS_5427910,7/10/2021,16.7,0.165,14.9
USGS_5427910,7/11/2021,16.7,0.164,14.7
USGS_5427910,7/12/2021,17.1,0.162,15
USGS_5427910,7/13/2021,16.7,0.161,14.5
USGS_5427910,7/14/2021,17.1,0.16,14.8
USGS_5427910,7/15/2021,20.7,0.16,17.9
USGS_5427910,7/16/2021,17.2,0.16,14.9
USGS_5427910,7/17/2021,17.5,0.16,15.1
USGS_5427910,7/18/2021,16.5,0.16,14.3
USGS_5427910,7/19/2021,16,0.16,13.8
USGS_5427910,7/20/2021,15.4,0.16,13.3
USGS_5427910,7/21/2021,16.8,0.16,14.5
USGS_5427910,7/22/2021,16.2,0.16,14
USGS_5427910,7/23/2021,15,0.16,13
USGS_5427910,7/24/2021,15.2,0.16,13.1
USGS_5427910,7/25/2021,15,0.16,13
USGS_5427910,7/26/2021,14.6,0.16,12.6
USGS_5427910,7/27/2021,15.1,0.16,13
USGS_5427910,7/28/2021,15.1,0.16,13
USGS_5427910,7/29/2021,21.4,0.16,18.5
USGS_5427910,7/30/2021,18,0.16,15.5
USGS_5427910,7/31/2021,16.1,0.16,13.9
USGS_5427910,8/1/2021,16.6,0.16,14.4
USGS_5427910,8/2/2021,16.8,0.16,14.5
USGS_5427910,8/3/2021,16,0.16,13.9
USGS_5427910,8/4/2021,16.1,0.16,13.9
USGS_5427910,8/5/2021,16.6,0.16,14.4
USGS_5427910,8/6/2021,16.8,0.16,14.5
USGS_5427910,8/7/2021,20.6,0.183,22.1
USGS_5427910,8/8/2021,29.1,0.241,39.2
USGS_5427910,8/9/2021,34,0.216,39.8
USGS_5427910,8/10/2021,28.8,0.203,31.6
USGS_5427910,8/11/2021,29.2,0.243,38.4
USGS_5427910,8/12/2021,24.8,0.23,30.8
USGS_5427910,8/13/2021,22.6,0.217,26.5
USGS_5427910,8/14/2021,21.8,0.204,24.1
USGS_5427910,8/15/2021,20.4,0.191,21.1
USGS_5427910,8/16/2021,20.6,0.181,20.1
USGS_5427910,8/17/2021,18.9,0.179,18.3
USGS_5427910,8/18/2021,19.2,0.179,18.5
USGS_5427910,8/19/2021,18.3,0.178,17.6
USGS_5427910,8/20/2021,18.2,0.177,17.4
USGS_5427910,8/21/2021,20,0.177,19
USGS_5427910,8/22/2021,19.5,0.176,18.6
USGS_5427910,8/23/2021,20.3,0.175,19.2
USGS_5427910,8/24/2021,22,0.175,20.7
USGS_5427910,8/25/2021,21.7,0.174,20.4
USGS_5427910,8/26/2021,19.7,0.173,18.4
USGS_5427910,8/27/2021,22.3,0.173,20.8
USGS_5427910,8/28/2021,23.1,0.172,21.5
USGS_5427910,8/29/2021,21.4,0.171,19.8
USGS_5427910,8/30/2021,20.3,0.171,18.7
USGS_5427910,8/31/2021,21.9,0.17,20.1
USGS_5427910,9/1/2021,22,0.169,20.1
USGS_5427910,9/2/2021,20.8,0.169,18.9
USGS_5427910,9/3/2021,21.3,0.168,19.4
USGS_5427910,9/4/2021,21,0.167,19
USGS_5427910,9/5/2021,20.4,0.167,18.3
USGS_5427910,9/6/2021,20.8,0.166,18.6
USGS_5427910,9/7/2021,20,0.165,17.8
USGS_5427910,9/8/2021,19.7,0.165,17.5
USGS_5427910,9/9/2021,20.3,0.164,18
USGS_5427910,9/10/2021,21.4,0.163,18.9
USGS_5427910,9/11/2021,20.6,0.163,18.1
USGS_5427910,9/12/2021,19.8,0.162,17.3
USGS_5427910,9/13/2021,23.1,0.161,20.1
USGS_5427910,9/14/2021,22,0.161,19
USGS_5427910,9/15/2021,20.5,0.16,17.7
USGS_5427910,9/16/2021,21,0.16,18.1
USGS_5427910,9/17/2021,20.5,0.16,17.7
USGS_5427910,9/18/2021,19.5,0.16,16.9
USGS_5427910,9/19/2021,19.4,0.16,16.7
USGS_5427910,9/20/2021,20.3,0.162,17.8
USGS_5427910,9/21/2021,45.3,0.287,73.3
USGS_5427910,9/22/2021,25.9,0.225,31.6
USGS_5427910,9/23/2021,23.1,0.184,23
USGS_5427910,9/24/2021,22.5,0.158,19.2
USGS_5427910,9/25/2021,19.7,0.153,16.3
USGS_5427910,9/26/2021,21.3,0.149,17.1
USGS_5427910,9/27/2021,19.9,0.145,15.5
USGS_5427910,9/28/2021,18.8,0.141,14.3
USGS_5427910,9/29/2021,18,0.136,13.2
USGS_5427910,9/30/2021,18.8,0.132,13.4
USGS_5427910,10/1/2021,18.2,0.13,12.8
USGS_5427910,10/2/2021,18.8,0.13,13.2
USGS_5427910,10/3/2021,19.7,0.13,13.9
USGS_5427910,10/4/2021,18.3,0.133,13.1
USGS_5427910,10/5/2021,18.7,0.147,14.9
USGS_5427910,10/6/2021,18.2,0.162,15.8
USGS_5427910,10/7/2021,21.9,0.176,20.9
USGS_5427910,10/8/2021,22.1,0.181,21.7
USGS_5427910,10/9/2021,20.3,0.183,20
USGS_5427910,10/10/2021,20.9,0.184,20.8
USGS_5427910,10/11/2021,22.9,0.186,23
USGS_5427910,10/12/2021,29.7,0.187,30
USGS_5427910,10/13/2021,26.8,0.189,27.3
USGS_5427910,10/14/2021,27,0.188,27.4
USGS_5427910,10/15/2021,25.6,0.18,24.9
USGS_5427910,10/16/2021,23.4,0.171,21.6
USGS_5427910,10/17/2021,21.9,0.162,19.1
USGS_5427910,10/18/2021,22.2,0.153,18.3
USGS_5427910,10/19/2021,21.1,0.144,16.4
USGS_5427910,10/20/2021,21.1,0.135,15.4
USGS_5427910,10/21/2021,20.3,0.126,13.8
USGS_5427910,10/22/2021,20.4,0.117,12.9
USGS_5427910,10/23/2021,20.8,0.109,12.2
USGS_5427910,10/24/2021,22.7,0.107,13.1
USGS_5427910,10/25/2021,25.5,0.106,14.6
USGS_5427910,10/26/2021,21.5,0.104,12.1
USGS_5427910,10/27/2021,22.3,0.103,12.4
USGS_5427910,10/28/2021,23.5,0.102,13
USGS_5427910,10/29/2021,25.7,0.101,14
USGS_5427910,10/30/2021,23.3,0.0995,12.5
USGS_5427910,10/31/2021,21.6,0.0982,11.5
USGS_5427910,11/1/2021,21.6,0.097,11.3
USGS_5427910,11/2/2021,21,0.0958,10.9
USGS_5427910,11/3/2021,20.8,0.0946,10.6
USGS_5427910,11/4/2021,21.6,0.0934,10.9
USGS_5427910,11/5/2021,22.5,0.0922,11.2
USGS_5427910,11/6/2021,22.3,0.0909,10.9
USGS_5427910,11/7/2021,22,0.0897,10.7
USGS_5427910,11/8/2021,21.3,0.0885,10.2
USGS_5427910,11/9/2021,21.7,0.0873,10.2
USGS_5427910,11/10/2021,21.7,0.086,10.1
USGS_5427910,11/11/2021,24.3,0.0848,11.1
USGS_5427910,11/12/2021,23.8,0.0836,10.7
USGS_5427910,11/13/2021,22.9,0.0824,10.2
USGS_5427910,11/14/2021,23,0.0812,10.1
USGS_5427910,11/15/2021,22.8,0.0801,9.84
USGS_5427910,11/16/2021,24.4,0.0796,10.5
USGS_5427910,11/17/2021,22.2,0.0792,9.49
USGS_5427910,11/18/2021,21.3,0.0788,9.05
USGS_5427910,11/19/2021,22.4,0.0784,9.47
USGS_5427910,11/20/2021,22.4,0.078,9.42
USGS_5427910,11/21/2021,21.5,0.0776,9
USGS_5427910,11/22/2021,20.9,0.0772,8.72
USGS_5427910,11/23/2021,22.4,0.0768,9.31
USGS_5427910,11/24/2021,22.2,0.0764,9.17
USGS_5427910,11/25/2021,21.5,0.076,8.82
USGS_5427910,11/26/2021,21.9,0.0756,8.95
USGS_5427910,11/27/2021,21.9,0.0752,8.88
USGS_5427910,11/28/2021,19.8,0.0748,8.01
USGS_5427910,11/29/2021,21.2,0.0744,8.53
USGS_5427910,11/30/2021,20.3,0.074,8.12
USGS_5427910,12/1/2021,20.7,0.0736,8.23
USGS_5427910,12/2/2021,20.7,0.0732,8.2
USGS_5427910,12/3/2021,21.7,0.0728,8.53
USGS_5427910,12/4/2021,21.1,0.0724,8.27
USGS_5427910,12/5/2021,23.2,0.072,9.02
USGS_5427910,12/6/2021,19.9,0.0716,7.7
USGS_5427910,12/7/2021,21.9,0.0712,8.4
USGS_5427910,12/8/2021,23.7,0.0708,9.06
USGS_5427910,12/9/2021,23.4,0.0704,8.9
USGS_5427910,12/10/2021,25.7,0.112,16.3
USGS_5427910,12/11/2021,31.4,0.288,49.7
USGS_5427910,12/12/2021,26.9,0.209,30.3
USGS_5427910,12/13/2021,25.5,0.18,24.9
USGS_5427910,12/14/2021,22.6,0.154,18.8
USGS_5427910,12/15/2021,24.6,0.138,18.4
USGS_5427910,12/16/2021,25.7,0.131,18.2
USGS_5427910,12/17/2021,26.3,0.124,17.5
USGS_5427910,12/18/2021,24.4,0.116,15.3
USGS_5427910,12/19/2021,22.2,0.109,13.1
USGS_5427910,12/20/2021,20.7,0.101,11.3
USGS_5427910,12/21/2021,22.4,0.0941,11.4
USGS_5427910,12/22/2021,20,0.0894,9.65
USGS_5427910,12/23/2021,23.5,0.0881,11.2
USGS_5427910,12/24/2021,22.9,0.0867,10.7
USGS_5427910,12/25/2021,21.3,0.0854,9.82
