Site_ID,sampledate,Q_cfs,SRP_mgL,SRP_lbday
USGS_5427910,3/21/2018,27.1,0.0684,10
USGS_5427910,3/22/2018,25.9,0.0665,9.3
USGS_5427910,3/23/2018,25.1,0.0646,8.76
USGS_5427910,3/24/2018,24.5,0.0627,8.29
USGS_5427910,3/25/2018,23.3,0.0608,7.67
USGS_5427910,3/26/2018,22.6,0.059,7.19
USGS_5427910,3/27/2018,30.4,0.0571,9.36
USGS_5427910,3/28/2018,29.7,0.0552,8.85
USGS_5427910,3/29/2018,30.6,0.0533,8.81
USGS_5427910,3/30/2018,29.2,0.0514,8.11
USGS_5427910,3/31/2018,30,0.0495,8.02
USGS_5427910,4/1/2018,28.3,0.0476,7.27
USGS_5427910,4/2/2018,23.7,0.0457,5.85
USGS_5427910,4/3/2018,25.7,0.0438,6.09
USGS_5427910,4/4/2018,26.6,0.042,6.04
USGS_5427910,4/5/2018,25.4,0.0401,5.5
USGS_5427910,4/6/2018,26.4,0.0382,5.44
USGS_5427910,4/7/2018,24.6,0.0363,4.83
USGS_5427910,4/8/2018,21.9,0.0344,4.06
USGS_5427910,4/9/2018,22.2,0.0325,3.9
USGS_5427910,4/10/2018,23.7,0.0306,3.91
USGS_5427910,4/11/2018,23.1,0.0314,3.92
USGS_5427910,4/12/2018,26.5,0.0415,5.97
USGS_5427910,4/13/2018,29.2,0.0525,8.31
USGS_5427910,4/14/2018,41.3,0.0634,14.2
USGS_5427910,4/15/2018,37.8,0.0668,13.6
USGS_5427910,4/16/2018,36.2,0.0647,12.7
USGS_5427910,4/17/2018,35.2,0.0626,11.9
USGS_5427910,4/18/2018,35.7,0.0605,11.7
USGS_5427910,4/19/2018,40,0.0619,13.6
USGS_5427910,4/20/2018,47.7,0.0754,19.4
USGS_5427910,4/21/2018,44.4,0.0724,17.4
USGS_5427910,4/22/2018,40.9,0.0695,15.4
USGS_5427910,4/23/2018,38.4,0.0666,13.8
USGS_5427910,4/24/2018,36.4,0.0636,12.5
USGS_5427910,4/25/2018,33.6,0.0607,11
USGS_5427910,4/26/2018,31.7,0.0577,9.87
USGS_5427910,4/27/2018,29.4,0.0548,8.7
USGS_5427910,4/28/2018,28.9,0.0518,8.09
USGS_5427910,4/29/2018,27.2,0.0489,7.18
USGS_5427910,4/30/2018,28.2,0.0459,6.99
USGS_5427910,5/1/2018,30.1,0.043,7
USGS_5427910,5/2/2018,89.2,0.0856,44.3
USGS_5427910,5/3/2018,95.6,0.127,69.6
USGS_5427910,5/4/2018,187,0.215,220
USGS_5427910,5/5/2018,107,0.137,79.7
USGS_5427910,5/6/2018,91.6,0.121,60.1
USGS_5427910,5/7/2018,74.9,0.117,47.2
USGS_5427910,5/8/2018,60.7,0.116,38
USGS_5427910,5/9/2018,78,0.122,52.2
USGS_5427910,5/10/2018,75.2,0.114,46.9
USGS_5427910,5/11/2018,92.4,0.118,60.9
USGS_5427910,5/12/2018,86.6,0.129,61
USGS_5427910,5/13/2018,97.3,0.152,80.6
USGS_5427910,5/14/2018,125,0.171,120
USGS_5427910,5/15/2018,81.2,0.133,58.6
USGS_5427910,5/16/2018,67.9,0.103,37.7
USGS_5427910,5/17/2018,57.3,0.0952,29.5
USGS_5427910,5/18/2018,48.1,0.0904,23.5
USGS_5427910,5/19/2018,44.8,0.0907,22
USGS_5427910,5/20/2018,48.2,0.0914,23.8
USGS_5427910,5/21/2018,49.9,0.097,26.4
USGS_5427910,5/22/2018,51.8,0.101,28.4
USGS_5427910,5/23/2018,42.9,0.0939,21.8
USGS_5427910,5/24/2018,39.4,0.093,19.8
USGS_5427910,5/25/2018,37.3,0.093,18.7
USGS_5427910,5/26/2018,34.7,0.093,17.4
USGS_5427910,5/27/2018,32.4,0.093,16.3
USGS_5427910,5/28/2018,30.6,0.093,15.4
USGS_5427910,5/29/2018,28.4,0.093,14.3
USGS_5427910,5/30/2018,37.6,0.0955,19.5
USGS_5427910,5/31/2018,38.8,0.0958,20.1
USGS_5427910,6/1/2018,34.4,0.0932,17.3
USGS_5427910,6/2/2018,33.9,0.0914,16.7
USGS_5427910,6/3/2018,36.6,0.0897,17.7
USGS_5427910,6/4/2018,32.4,0.088,15.4
USGS_5427910,6/5/2018,29.3,0.0862,13.7
USGS_5427910,6/6/2018,34.8,0.0845,15.8
USGS_5427910,6/7/2018,32.9,0.0827,14.7
USGS_5427910,6/8/2018,30.2,0.081,13.2
USGS_5427910,6/9/2018,25.7,0.0793,11
USGS_5427910,6/10/2018,48,0.0987,26.2
USGS_5427910,6/11/2018,35.1,0.113,21.4
USGS_5427910,6/12/2018,36,0.114,22.2
USGS_5427910,6/13/2018,33.9,0.114,20.9
USGS_5427910,6/14/2018,30.6,0.113,18.8
USGS_5427910,6/15/2018,25.2,0.11,15
USGS_5427910,6/16/2018,26.7,0.107,15.5
USGS_5427910,6/17/2018,23.9,0.104,13.4
USGS_5427910,6/18/2018,22.2,0.101,12.1
USGS_5427910,6/19/2018,73,0.146,58.6
USGS_5427910,6/20/2018,51,0.157,43.4
USGS_5427910,6/21/2018,47,0.149,37.7
USGS_5427910,6/22/2018,48.8,0.147,38.6
USGS_5427910,6/23/2018,40,0.145,31.3
USGS_5427910,6/24/2018,32.8,0.138,24.5
USGS_5427910,6/25/2018,28.1,0.132,20.1
USGS_5427910,6/26/2018,41,0.132,30
USGS_5427910,6/27/2018,69.5,0.165,61.7
USGS_5427910,6/28/2018,38.7,0.157,33
USGS_5427910,6/29/2018,32.8,0.141,25
USGS_5427910,6/30/2018,30.7,0.129,21.3
USGS_5427910,7/1/2018,30.6,0.121,20.2
USGS_5427910,7/2/2018,28.8,0.125,19.5
USGS_5427910,7/3/2018,24,0.118,15.3
USGS_5427910,7/4/2018,21.9,0.113,13.5
USGS_5427910,7/5/2018,22.6,0.113,13.8
USGS_5427910,7/6/2018,19.3,0.113,11.8
USGS_5427910,7/7/2018,18.1,0.113,11
USGS_5427910,7/8/2018,16.9,0.113,10.3
USGS_5427910,7/9/2018,16.6,0.113,10.1
USGS_5427910,7/10/2018,16.3,0.113,9.95
USGS_5427910,7/11/2018,14.6,0.113,8.9
USGS_5427910,7/12/2018,16.2,0.113,9.91
USGS_5427910,7/13/2018,15.5,0.113,9.45
USGS_5427910,7/14/2018,22.1,0.113,13.5
USGS_5427910,7/15/2018,19.6,0.113,12
USGS_5427910,7/16/2018,18.7,0.113,11.4
USGS_5427910,7/17/2018,16.7,0.113,10.2
USGS_5427910,7/18/2018,15.4,0.113,9.42
USGS_5427910,7/19/2018,16.6,0.113,10.2
USGS_5427910,7/20/2018,37.1,0.126,25.7
USGS_5427910,7/21/2018,37,0.129,25.9
USGS_5427910,7/22/2018,27.7,0.123,18.4
USGS_5427910,7/23/2018,22.2,0.116,14
USGS_5427910,7/24/2018,18.4,0.113,11.2
USGS_5427910,7/25/2018,17.3,0.113,10.6
USGS_5427910,7/26/2018,16,0.113,9.73
USGS_5427910,7/27/2018,14.4,0.113,8.81
USGS_5427910,7/28/2018,13.8,0.113,8.44
USGS_5427910,7/29/2018,14,0.113,8.53
USGS_5427910,7/30/2018,16.2,0.115,10.2
USGS_5427910,7/31/2018,23.2,0.115,14.6
USGS_5427910,8/1/2018,17.3,0.109,10.2
USGS_5427910,8/2/2018,24.1,0.119,15.7
USGS_5427910,8/3/2018,19.6,0.107,11.3
USGS_5427910,8/4/2018,17.5,0.103,9.72
USGS_5427910,8/5/2018,16.3,0.102,8.95
USGS_5427910,8/6/2018,30.5,0.117,19.8
USGS_5427910,8/7/2018,28.8,0.118,18.4
USGS_5427910,8/8/2018,21.6,0.105,12.3
USGS_5427910,8/9/2018,20,0.1,10.8
USGS_5427910,8/10/2018,20,0.1,10.8
USGS_5427910,8/11/2018,17.3,0.1,9.32
USGS_5427910,8/12/2018,15.8,0.1,8.53
USGS_5427910,8/13/2018,14.6,0.1,7.87
USGS_5427910,8/14/2018,13.5,0.1,7.3
USGS_5427910,8/15/2018,14,0.1,7.59
USGS_5427910,8/16/2018,19.2,0.107,12.8
USGS_5427910,8/17/2018,225,0.261,321
USGS_5427910,8/18/2018,74.7,0.214,89
USGS_5427910,8/19/2018,28.3,0.17,26
USGS_5427910,8/20/2018,55.1,0.163,54.7
USGS_5427910,8/21/2018,374,0.327,665
USGS_5427910,8/22/2018,150,0.246,203
USGS_5427910,8/23/2018,108,0.217,127
USGS_5427910,8/24/2018,90.6,0.213,104
USGS_5427910,8/25/2018,71.1,0.209,80.2
USGS_5427910,8/26/2018,59.4,0.205,65.8
USGS_5427910,8/27/2018,74.3,0.202,81
USGS_5427910,8/28/2018,54.2,0.204,61.5
USGS_5427910,8/29/2018,141,0.297,231
USGS_5427910,8/30/2018,55.6,0.24,72.6
USGS_5427910,8/31/2018,42.8,0.222,51.4
USGS_5427910,9/1/2018,37.8,0.206,42.2
USGS_5427910,9/2/2018,101,0.251,139
USGS_5427910,9/3/2018,102,0.25,139
USGS_5427910,9/4/2018,65.1,0.206,73.7
USGS_5427910,9/5/2018,90.3,0.225,120
USGS_5427910,9/6/2018,104,0.271,155
USGS_5427910,9/7/2018,59,0.205,65.7
USGS_5427910,9/8/2018,50.7,0.175,47.9
USGS_5427910,9/9/2018,52.4,0.166,46.9
USGS_5427910,9/10/2018,45.2,0.158,38.4
USGS_5427910,9/11/2018,35.5,0.149,28.5
USGS_5427910,9/12/2018,31.4,0.139,23.7
USGS_5427910,9/13/2018,30.5,0.13,21.4
USGS_5427910,9/14/2018,27.3,0.121,17.8
USGS_5427910,9/15/2018,25.3,0.111,15.2
USGS_5427910,9/16/2018,24.2,0.102,13.4
USGS_5427910,9/17/2018,24.3,0.0941,12.4
USGS_5427910,9/18/2018,23.4,0.0934,11.8
USGS_5427910,9/19/2018,24.3,0.0938,12.3
USGS_5427910,9/20/2018,57,0.13,41.8
USGS_5427910,9/21/2018,65.9,0.139,49.5
USGS_5427910,9/22/2018,50.2,0.131,35.6
USGS_5427910,9/23/2018,44.7,0.123,29.8
USGS_5427910,9/24/2018,38.1,0.116,23.8
USGS_5427910,9/25/2018,46.6,0.122,31.3
USGS_5427910,9/26/2018,63.3,0.164,56.2
USGS_5427910,9/27/2018,47.8,0.156,40.3
USGS_5427910,9/28/2018,41.6,0.155,34.8
USGS_5427910,9/29/2018,40.7,0.155,34.1
USGS_5427910,9/30/2018,41.1,0.155,34.2
USGS_5427910,10/1/2018,144,0.244,223
USGS_5427910,10/2/2018,225,0.32,389
USGS_5427910,10/3/2018,128,0.23,159
USGS_5427910,10/4/2018,103,0.185,103
USGS_5427910,10/5/2018,98,0.181,95.7
USGS_5427910,10/6/2018,150,0.241,200
USGS_5427910,10/7/2018,120,0.223,144
USGS_5427910,10/8/2018,172,0.285,266
USGS_5427910,10/9/2018,130,0.236,167
USGS_5427910,10/10/2018,128,0.233,161
USGS_5427910,10/11/2018,118,0.229,147
USGS_5427910,10/12/2018,101,0.194,106
USGS_5427910,10/13/2018,94.5,0.171,87.4
USGS_5427910,10/14/2018,86.4,0.149,69.7
USGS_5427910,10/15/2018,79.5,0.127,54.6
USGS_5427910,10/16/2018,75.1,0.108,44
USGS_5427910,10/17/2018,68,0.104,38.3
USGS_5427910,10/18/2018,65.3,0.102,35.9
USGS_5427910,10/19/2018,62.4,0.0994,33.5
USGS_5427910,10/20/2018,58.5,0.097,30.6
USGS_5427910,10/21/2018,56.9,0.0945,29.1
USGS_5427910,10/22/2018,56.3,0.0921,28
USGS_5427910,10/23/2018,55.1,0.0896,26.7
USGS_5427910,10/24/2018,53.9,0.0872,25.4
USGS_5427910,10/25/2018,52.2,0.0847,23.9
USGS_5427910,10/26/2018,51.9,0.0822,23.1
USGS_5427910,10/27/2018,50.2,0.0798,21.6
USGS_5427910,10/28/2018,50.5,0.0773,21.1
USGS_5427910,10/29/2018,49.2,0.0749,19.9
USGS_5427910,10/30/2018,52.6,0.0724,20.6
USGS_5427910,10/31/2018,52.3,0.07,19.8
USGS_5427910,11/1/2018,50.4,0.0675,18.4
USGS_5427910,11/2/2018,49.6,0.0651,17.4
USGS_5427910,11/3/2018,47.7,0.0626,16.1
USGS_5427910,11/4/2018,67.2,0.078,30.1
USGS_5427910,11/5/2018,73.6,0.145,57.3
USGS_5427910,11/6/2018,90.3,0.217,106
USGS_5427910,11/7/2018,74.9,0.16,65
USGS_5427910,11/8/2018,70.9,0.101,38.7
USGS_5427910,11/9/2018,64.7,0.0895,31.3
USGS_5427910,11/10/2018,49.2,0.0807,21.5
USGS_5427910,11/11/2018,52.2,0.072,20.3
USGS_5427910,11/12/2018,50.7,0.0633,17.4
USGS_5427910,11/13/2018,46,0.0546,13.6
USGS_5427910,11/14/2018,40.2,0.0476,10.3
USGS_5427910,11/15/2018,42,0.0468,10.6
USGS_5427910,11/16/2018,40,0.0466,10.1
USGS_5427910,11/17/2018,41.6,0.0464,10.4
USGS_5427910,11/18/2018,40.4,0.0463,10.1
USGS_5427910,11/19/2018,40.7,0.0461,10.1
USGS_5427910,11/20/2018,39.6,0.0459,9.82
USGS_5427910,11/21/2018,40.8,0.0457,10.1
USGS_5427910,11/22/2018,40.1,0.0456,9.87
USGS_5427910,11/23/2018,41,0.0454,10.1
USGS_5427910,11/24/2018,43.1,0.0452,10.5
USGS_5427910,11/25/2018,44.2,0.045,10.7
USGS_5427910,11/26/2018,41,0.0448,9.94
USGS_5427910,11/27/2018,38.2,0.0447,9.21
USGS_5427910,11/28/2018,35.7,0.0445,8.58
USGS_5427910,11/29/2018,36.3,0.0443,8.69
USGS_5427910,11/30/2018,36,0.0441,8.59
USGS_5427910,12/1/2018,40.8,0.0598,13.5
USGS_5427910,12/2/2018,66.6,0.103,37.3
USGS_5427910,12/3/2018,53.7,0.0809,23.6
USGS_5427910,12/4/2018,44.5,0.0545,13.2
USGS_5427910,12/5/2018,41.6,0.0441,9.9
USGS_5427910,12/6/2018,39.2,0.0427,9.04
USGS_5427910,12/7/2018,32.9,0.0413,7.32
USGS_5427910,12/8/2018,32.9,0.0399,7.09
USGS_5427910,12/9/2018,29.6,0.0385,6.16
USGS_5427910,12/10/2018,27.6,0.0371,5.52
USGS_5427910,12/11/2018,27,0.0357,5.2
USGS_5427910,12/12/2018,29.6,0.0343,5.48
USGS_5427910,12/13/2018,31.7,0.0331,5.66
USGS_5427910,12/14/2018,31.1,0.033,5.54
USGS_5427910,12/15/2018,30.8,0.033,5.49
USGS_5427910,12/16/2018,29.8,0.033,5.31
USGS_5427910,12/17/2018,29.5,0.033,5.25
USGS_5427910,12/18/2018,30.2,0.033,5.37
USGS_5427910,12/19/2018,31.1,0.033,5.53
USGS_5427910,12/20/2018,31.9,0.033,5.69
USGS_5427910,12/21/2018,32,0.033,5.7
USGS_5427910,12/22/2018,31.2,0.033,5.56
USGS_5427910,12/23/2018,29.9,0.033,5.32
USGS_5427910,12/24/2018,28.9,0.033,5.14
USGS_5427910,12/25/2018,29.7,0.033,5.3
USGS_5427910,12/26/2018,30.9,0.033,5.5
USGS_5427910,12/27/2018,60.6,0.087,32.3
USGS_5427910,12/28/2018,69.5,0.211,77.8
USGS_5427910,12/29/2018,53.5,0.241,69.9
USGS_5427910,12/30/2018,48,0.178,46.2
USGS_5427910,12/31/2018,44.9,0.11,26.8
USGS_5427910,1/1/2019,40.2,0.0658,14.3
USGS_5427910,1/2/2019,34.6,0.0568,10.6
USGS_5427910,1/3/2019,33.2,0.048,8.62
USGS_5427910,1/4/2019,32.3,0.0392,6.85
USGS_5427910,1/5/2019,32.3,0.0305,5.32
USGS_5427910,1/6/2019,34.5,0.0217,4.04
USGS_5427910,1/7/2019,117,0.181,153
USGS_5427910,1/8/2019,141,0.326,263
USGS_5427910,1/9/2019,62,0.237,79.1
USGS_5427910,1/10/2019,52.5,0.242,68.8
USGS_5427910,1/11/2019,50.5,0.178,48.7
USGS_5427910,1/12/2019,46.7,0.123,31.2
USGS_5427910,1/13/2019,43.1,0.0752,17.5
USGS_5427910,1/14/2019,38.5,0.0616,12.8
USGS_5427910,1/15/2019,35.7,0.0541,10.4
USGS_5427910,1/16/2019,36.9,0.0465,9.27
USGS_5427910,1/17/2019,35.3,0.0398,7.61
USGS_5427910,1/18/2019,32.9,0.0382,6.8
USGS_5427910,1/19/2019,29,0.0375,5.86
USGS_5427910,1/20/2019,35.6,0.0367,7.06
USGS_5427910,1/21/2019,34.4,0.0359,6.68
USGS_5427910,1/22/2019,36.2,0.0352,6.88
USGS_5427910,1/23/2019,36,0.0344,6.68
USGS_5427910,1/24/2019,35.5,0.0336,6.45
USGS_5427910,1/25/2019,33.7,0.0329,5.99
USGS_5427910,1/26/2019,36.3,0.0321,6.3
USGS_5427910,1/27/2019,36,0.0313,6.1
USGS_5427910,1/28/2019,36.1,0.0306,5.97
USGS_5427910,1/29/2019,36.3,0.0298,5.85
USGS_5427910,1/30/2019,36.4,0.029,5.71
USGS_5427910,1/31/2019,36.4,0.0283,5.55
USGS_5427910,2/1/2019,36.4,0.0275,5.42
USGS_5427910,2/2/2019,39.7,0.0268,5.74
USGS_5427910,2/3/2019,60.7,0.0743,28.2
USGS_5427910,2/4/2019,192,0.528,666
USGS_5427910,2/5/2019,316,0.901,1530
USGS_5427910,2/6/2019,171,0.898,836
USGS_5427910,2/7/2019,147,0.7,555
USGS_5427910,2/8/2019,101,0.587,320
USGS_5427910,2/9/2019,100,0.51,277
USGS_5427910,2/10/2019,80.2,0.386,168
USGS_5427910,2/11/2019,65.4,0.248,88.1
USGS_5427910,2/12/2019,54.2,0.121,35.6
USGS_5427910,2/13/2019,50.9,0.0512,14.1
USGS_5427910,2/14/2019,53.5,0.051,14.7
USGS_5427910,2/15/2019,43.7,0.051,12
USGS_5427910,2/16/2019,44.8,0.051,12.4
USGS_5427910,2/17/2019,46.8,0.051,12.9
USGS_5427910,2/18/2019,43.5,0.0511,12
USGS_5427910,2/19/2019,42.3,0.0511,11.7
USGS_5427910,2/20/2019,44.9,0.0511,12.4
USGS_5427910,2/21/2019,43.6,0.0511,12
USGS_5427910,2/22/2019,40.3,0.0511,11.1
USGS_5427910,2/23/2019,40.6,0.0511,11.2
USGS_5427910,2/24/2019,60.5,0.0512,16.7
USGS_5427910,2/25/2019,51.3,0.0512,14.2
USGS_5427910,2/26/2019,44.8,0.0512,12.4
USGS_5427910,2/27/2019,39.1,0.0512,10.8
USGS_5427910,2/28/2019,37.3,0.0512,10.3
USGS_5427910,3/1/2019,36.5,0.0512,10.1
USGS_5427910,3/2/2019,32.8,0.0512,9.06
USGS_5427910,3/3/2019,29,0.0512,8.03
USGS_5427910,3/4/2019,29.6,0.0513,8.2
USGS_5427910,3/5/2019,31.3,0.0513,8.68
USGS_5427910,3/6/2019,31.1,0.0513,8.61
USGS_5427910,3/7/2019,30.6,0.0513,8.48
USGS_5427910,3/8/2019,31.4,0.0513,8.7
USGS_5427910,3/9/2019,32.9,0.0513,9.12
USGS_5427910,3/10/2019,35.1,0.0513,9.72
USGS_5427910,3/11/2019,32.9,0.0514,9.11
USGS_5427910,3/12/2019,34.9,0.0727,14.4
USGS_5427910,3/13/2019,222,0.604,767
USGS_5427910,3/14/2019,958,0.705,3680
USGS_5427910,3/15/2019,742,0.75,3010
USGS_5427910,3/16/2019,524,0.755,2140
USGS_5427910,3/17/2019,399,0.746,1610
USGS_5427910,3/18/2019,299,0.702,1130
USGS_5427910,3/19/2019,229,0.593,738
USGS_5427910,3/20/2019,175,0.455,432
USGS_5427910,3/21/2019,140,0.339,257
USGS_5427910,3/22/2019,112,0.244,148
USGS_5427910,3/23/2019,91.7,0.18,89.4
USGS_5427910,3/24/2019,82.2,0.147,65.4
USGS_5427910,3/25/2019,72.1,0.118,45.9
USGS_5427910,3/26/2019,66.2,0.111,39.6
USGS_5427910,3/27/2019,57.9,0.106,33.3
USGS_5427910,3/28/2019,63.1,0.102,34.9
USGS_5427910,3/29/2019,63,0.0981,33.4
USGS_5427910,3/30/2019,59,0.0939,30
USGS_5427910,3/31/2019,56,0.0897,27.1
USGS_5427910,4/1/2019,50.5,0.0855,23.3
USGS_5427910,4/2/2019,50.8,0.0814,22.3
USGS_5427910,4/3/2019,50.3,0.0772,21
USGS_5427910,4/4/2019,48.1,0.073,19
USGS_5427910,4/5/2019,48.6,0.0688,18
USGS_5427910,4/6/2019,49.3,0.0646,17.2
USGS_5427910,4/7/2019,51.8,0.0604,16.9
USGS_5427910,4/8/2019,53.9,0.0564,16.4
USGS_5427910,4/9/2019,54.3,0.0552,16.2
USGS_5427910,4/10/2019,51.6,0.0555,15.5
USGS_5427910,4/11/2019,64.1,0.0558,19.3
USGS_5427910,4/12/2019,79.8,0.061,26.1
USGS_5427910,4/13/2019,68.7,0.0735,27.3
USGS_5427910,4/14/2019,63.4,0.0666,22.9
USGS_5427910,4/15/2019,55.5,0.0507,15.3
USGS_5427910,4/16/2019,51,0.0372,10.3
USGS_5427910,4/17/2019,56,0.0377,11.4
USGS_5427910,4/18/2019,68.3,0.0409,15.1
USGS_5427910,4/19/2019,59.7,0.0417,13.4
USGS_5427910,4/20/2019,57,0.0423,13
USGS_5427910,4/21/2019,50.2,0.043,11.6
USGS_5427910,4/22/2019,49.2,0.0436,11.6
USGS_5427910,4/23/2019,72.8,0.0446,17.5
USGS_5427910,4/24/2019,56.2,0.0446,13.5
USGS_5427910,4/25/2019,54.6,0.0443,13
USGS_5427910,4/26/2019,50.5,0.0439,12
USGS_5427910,4/27/2019,46.3,0.0435,10.9
USGS_5427910,4/28/2019,46.4,0.0431,10.8
USGS_5427910,4/29/2019,56,0.0427,12.9
USGS_5427910,4/30/2019,51.9,0.0424,11.9
USGS_5427910,5/1/2019,63.6,0.0414,14.2
USGS_5427910,5/2/2019,59.8,0.0419,13.5
USGS_5427910,5/3/2019,56.3,0.0451,13.7
USGS_5427910,5/4/2019,50.3,0.0484,13.1
USGS_5427910,5/5/2019,51.9,0.0517,14.5
USGS_5427910,5/6/2019,71,0.0556,21.3
USGS_5427910,5/7/2019,58.4,0.0616,19.4
USGS_5427910,5/8/2019,64.9,0.069,24.3
USGS_5427910,5/9/2019,84.8,0.0777,35.7
USGS_5427910,5/10/2019,66.1,0.0713,25.5
USGS_5427910,5/11/2019,59.1,0.0662,21.1
USGS_5427910,5/12/2019,54.8,0.061,18.1
USGS_5427910,5/13/2019,48.7,0.0559,14.7
USGS_5427910,5/14/2019,44.6,0.0508,12.2
USGS_5427910,5/15/2019,42.7,0.0499,11.5
USGS_5427910,5/16/2019,51.3,0.0667,18.6
USGS_5427910,5/17/2019,49,0.0746,19.7
USGS_5427910,5/18/2019,56.6,0.0804,24.6
USGS_5427910,5/19/2019,63.9,0.0848,29.3
USGS_5427910,5/20/2019,57.1,0.0917,28.3
USGS_5427910,5/21/2019,50.4,0.0867,23.6
USGS_5427910,5/22/2019,57.1,0.081,25
USGS_5427910,5/23/2019,52.5,0.0754,21.4
USGS_5427910,5/24/2019,74.7,0.0741,30.1
USGS_5427910,5/25/2019,285,0.222,367
USGS_5427910,5/26/2019,173,0.265,249
USGS_5427910,5/27/2019,152,0.302,248
USGS_5427910,5/28/2019,136,0.352,258
USGS_5427910,5/29/2019,110,0.339,202
USGS_5427910,5/30/2019,90.2,0.282,138
USGS_5427910,5/31/2019,73.1,0.209,83.3
USGS_5427910,6/1/2019,64.4,0.166,57.9
USGS_5427910,6/2/2019,54.7,0.15,44.3
USGS_5427910,6/3/2019,45.7,0.136,33.4
USGS_5427910,6/4/2019,42,0.127,28.9
USGS_5427910,6/5/2019,45.3,0.12,29.3
USGS_5427910,6/6/2019,39.3,0.112,23.7
USGS_5427910,6/7/2019,34.8,0.104,19.5
USGS_5427910,6/8/2019,33.2,0.0961,17.3
USGS_5427910,6/9/2019,32.5,0.0883,15.5
USGS_5427910,6/10/2019,34.7,0.0805,15.1
USGS_5427910,6/11/2019,33.4,0.0741,13.4
USGS_5427910,6/12/2019,42.5,0.0721,16.5
USGS_5427910,6/13/2019,45.9,0.0704,17.5
USGS_5427910,6/14/2019,36.7,0.07,13.9
USGS_5427910,6/15/2019,36.2,0.0742,14.5
USGS_5427910,6/16/2019,53.1,0.0788,22.6
USGS_5427910,6/17/2019,46,0.0834,20.7
USGS_5427910,6/18/2019,45,0.088,21.4
USGS_5427910,6/19/2019,46,0.0926,23
USGS_5427910,6/20/2019,42.4,0.0972,22.3
USGS_5427910,6/21/2019,37.9,0.102,20.8
USGS_5427910,6/22/2019,34.5,0.106,19.8
USGS_5427910,6/23/2019,35.6,0.111,21.4
USGS_5427910,6/24/2019,57.1,0.116,36
USGS_5427910,6/25/2019,66.5,0.124,44.6
USGS_5427910,6/26/2019,51.4,0.121,33.7
USGS_5427910,6/27/2019,46.5,0.117,29.5
USGS_5427910,6/28/2019,138,0.186,158
USGS_5427910,6/29/2019,104,0.22,128
USGS_5427910,6/30/2019,165,0.276,274
USGS_5427910,7/1/2019,183,0.311,310
USGS_5427910,7/2/2019,134,0.331,239
USGS_5427910,7/3/2019,116,0.371,232
USGS_5427910,7/4/2019,109,0.393,231
USGS_5427910,7/5/2019,104,0.385,218
USGS_5427910,7/6/2019,96.4,0.351,183
USGS_5427910,7/7/2019,80.8,0.299,131
USGS_5427910,7/8/2019,62.8,0.262,88.9
USGS_5427910,7/9/2019,51.6,0.242,67.7
USGS_5427910,7/10/2019,47.8,0.223,57.7
USGS_5427910,7/11/2019,43.9,0.204,48.5
USGS_5427910,7/12/2019,35.4,0.185,35.5
USGS_5427910,7/13/2019,33.4,0.166,30
USGS_5427910,7/14/2019,29.5,0.147,23.5
USGS_5427910,7/15/2019,27.1,0.134,19.6
USGS_5427910,7/16/2019,25.8,0.144,20.1
USGS_5427910,7/17/2019,26.1,0.157,22.1
USGS_5427910,7/18/2019,62.6,0.175,60.3
USGS_5427910,7/19/2019,227,0.241,313
USGS_5427910,7/20/2019,123,0.257,173
USGS_5427910,7/21/2019,89.5,0.258,124
USGS_5427910,7/22/2019,63.8,0.268,92.3
USGS_5427910,7/23/2019,40.4,0.263,57.5
USGS_5427910,7/24/2019,27.4,0.258,38.2
USGS_5427910,7/25/2019,29.6,0.253,40.4
USGS_5427910,7/26/2019,25.9,0.248,34.7
USGS_5427910,7/27/2019,26.8,0.243,35.2
USGS_5427910,7/28/2019,24.5,0.237,31.4
USGS_5427910,7/29/2019,28.7,0.232,36
USGS_5427910,7/30/2019,27.2,0.227,33.4
USGS_5427910,7/31/2019,22.1,0.222,26.5
USGS_5427910,8/1/2019,24.1,0.216,28.2
USGS_5427910,8/2/2019,22.2,0.211,25.3
USGS_5427910,8/3/2019,19.1,0.206,21.3
USGS_5427910,8/4/2019,20.3,0.201,22.1
USGS_5427910,8/5/2019,19.1,0.196,20.2
USGS_5427910,8/6/2019,63.1,0.19,64.9
USGS_5427910,8/7/2019,36,0.185,36.1
USGS_5427910,8/8/2019,40.5,0.18,39.4
USGS_5427910,8/9/2019,36.7,0.175,34.6
USGS_5427910,8/10/2019,32.6,0.17,29.9
USGS_5427910,8/11/2019,36.3,0.164,32.2
USGS_5427910,8/12/2019,34.6,0.159,29.8
USGS_5427910,8/13/2019,34.9,0.154,29
USGS_5427910,8/14/2019,37.6,0.149,30.2
USGS_5427910,8/15/2019,38.3,0.144,29.8
USGS_5427910,8/16/2019,39.8,0.143,30.7
USGS_5427910,8/17/2019,33.2,0.142,25.4
USGS_5427910,8/18/2019,40.7,0.141,30.9
USGS_5427910,8/19/2019,37.3,0.139,28.1
USGS_5427910,8/20/2019,32.9,0.138,24.6
USGS_5427910,8/21/2019,32.7,0.137,24.2
USGS_5427910,8/22/2019,32,0.136,23.5
USGS_5427910,8/23/2019,30.5,0.135,22.2
USGS_5427910,8/24/2019,28.7,0.134,20.7
USGS_5427910,8/25/2019,27.8,0.133,20
USGS_5427910,8/26/2019,31.6,0.132,22.5
