    Date,    Time,Site_ID,Long_ID,Cross_ID,Depth_Below_Surface,Matrix,Type,Method, Temp_C,SpCond_µScm,  Depth_m,pH,Orp_mv,Turbidity_FNU_NTU,Chl_ugL,Chl_RFU,BGA_PC_ugL,BGA_PC_RFU,ODO_PercSat,ODO_mgL,QC_Flag,QC_Comment,Battery_volts,pH_mV,Cond_uScm,Sal_psu,nLF_Cond_uScm,TDS_mgL,TSS_mgL,ORP_raw_mV,Press_psi_a,Depth_ft,Sonde_Serial
9/5/2019,12:36:40,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.71,238.7,,7.14,-124.7,70.77,7.54,1.84,0.86,0.89,0.5,0.05,TRUE,,4.9,-23.5,228.2,0.11,239.7,155,0,-147.3,14.59,33.73,17D108364
9/5/2019,12:36:50,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.72,238.7,,7.13,-127.4,74.93,7.24,1.77,0.86,0.89,0.6,0.05,TRUE,,4.9,-23.3,228.3,0.11,239.7,155,0,-150.1,14.59,33.73,17D108364
9/5/2019,12:37:00,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.71,238.8,,7.13,-129.7,81.18,7.66,1.87,0.86,0.89,0.6,0.06,TRUE,,4.9,-23.1,228.3,0.11,239.8,155,0,-152.3,14.59,33.73,17D108364
9/5/2019,12:37:10,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.7,238.8,,7.12,-133.7,72.44,7.56,1.85,0.87,0.9,0.6,0.05,TRUE,,4.9,-22.8,228.3,0.11,239.9,155,0,-156.3,14.59,33.72,17D108364
9/5/2019,12:37:20,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.68,238.9,,7.12,-137.4,69.7,7.95,1.94,0.88,0.91,0.6,0.05,TRUE,,4.9,-22.6,228.3,0.11,239.9,155,0,-160.1,14.59,33.72,17D108364
9/5/2019,12:37:30,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.68,238.9,,7.11,-140.7,71.2,7.8,1.91,0.9,0.93,0.5,0.04,TRUE,,4.9,-22.4,228.3,0.11,240,155,0,-163.3,14.59,33.72,17D108364
9/5/2019,12:37:40,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.67,238.7,,7.11,-143.5,63.32,7.89,1.93,0.9,0.93,0.5,0.04,TRUE,,4.9,-22.2,228.1,0.11,239.7,155,0,-166.1,14.59,33.73,17D108364
9/5/2019,12:37:50,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.66,238.5,,7.11,-146.2,72.81,7.91,1.93,0.91,0.93,0.5,0.04,TRUE,,4.9,-21.9,227.9,0.11,239.6,155,0,-168.8,14.59,33.73,17D108364
9/5/2019,12:38:00,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.64,238.7,,7.1,-148.8,65.9,7.74,1.89,0.87,0.9,0.4,0.03,TRUE,,4.9,-21.8,227.9,0.11,239.8,155,0,-171.4,14.59,33.73,17D108364
9/5/2019,12:38:10,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.67,238.3,,7.1,-151.2,75.83,7.59,1.85,0.85,0.88,0.4,0.04,TRUE,,4.9,-21.6,227.7,0.11,239.4,155,0,-173.8,14.59,33.73,17D108364
9/5/2019,12:38:20,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.68,238,,7.1,-153.1,68.95,7.49,1.83,0.88,0.91,0.4,0.03,TRUE,,4.9,-21.5,227.4,0.11,239,155,0,-175.7,14.58,33.72,17D108364
9/5/2019,12:38:30,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.69,237.7,,7.1,-154.9,71.37,7.47,1.82,0.87,0.9,0.4,0.03,TRUE,,4.9,-21.4,227.2,0.11,238.7,154,0,-177.6,14.57,33.68,17D108364
9/5/2019,12:38:40,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.71,238.1,,7.09,-156.7,70.6,7.74,1.89,0.87,0.9,0.3,0.03,TRUE,,4.9,-21.2,227.7,0.11,239.1,155,0,-179.3,14.54,33.62,17D108364
9/5/2019,12:38:50,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.7,238.5,,7.09,-158.4,67.77,7.71,1.88,0.91,0.94,0.2,0.02,TRUE,,4.9,-21,228,0.11,239.5,155,0,-181.1,14.51,33.55,17D108364
9/5/2019,12:39:00,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.65,238.9,,7.08,-160.3,64.24,7.56,1.85,0.9,0.93,0.2,0.02,TRUE,,4.9,-20.7,228.2,0.11,240,155,0,-182.9,14.49,33.5,17D108364
9/5/2019,12:39:10,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.64,239.5,,7.08,-162.1,89.23,8.14,1.99,0.91,0.93,0.1,0.01,TRUE,,4.9,-20.2,228.7,0.11,240.5,156,0,-184.7,14.49,33.5,17D108364
9/5/2019,12:39:20,ECP-DEEP,0,C,34,SW,UKN,EXO2,22.63,240.6,,7.07,-163.9,92.08,8.47,2.07,0.96,0.99,0.1,0.01,TRUE,,4.9,-19.7,229.7,0.11,241.7,156,0,-186.5,14.52,33.56,17D108364
9/5/2019,12:43:50,ENN-0,0,C,0,SW,UKN,EXO2,26.05,233.4,,8.67,36,6.45,1.55,0.35,0.57,0.6,100.6,8.16,TRUE,,4.9,-110.3,238.1,0.11,232.9,152,0,13.3,-0.06,-0.14,17D108364
9/5/2019,12:44:00,ENN-0,0,C,0,SW,UKN,EXO2,26.33,238.3,,8.67,34.6,4.15,8.96,2.2,0.95,0.98,108.2,8.74,TRUE,,4.9,-110,244.3,0.11,237.6,155,0,12,-0.02,-0.05,17D108364
9/5/2019,12:44:10,ENN-0,0,C,0,SW,UKN,EXO2,26.52,237.6,,8.68,35,3.51,8.95,2.19,1.1,1.13,110.3,8.86,TRUE,,4.9,-110.7,244.4,0.11,236.8,154,0,12.4,0.02,0.04,17D108364
9/5/2019,12:44:20,ENN-0,0,C,0,SW,UKN,EXO2,26.51,237.5,,8.69,35.9,3.52,9.01,2.21,1.09,1.12,111.6,8.96,TRUE,,4.9,-111.6,244.4,0.11,236.8,154,0,13.3,0.06,0.13,17D108364
9/5/2019,12:44:30,ENN-0,0,C,0,SW,UKN,EXO2,26.52,237.6,,8.71,37.4,3.56,9.46,2.32,1.13,1.16,112.1,9,TRUE,,4.9,-112.4,244.4,0.11,236.8,154,0,14.8,0.09,0.21,17D108364
9/5/2019,12:44:40,ENN-0,0,C,0,SW,UKN,EXO2,26.5,237.6,,8.72,39,3.52,10.21,2.51,1.17,1.19,112.2,9.02,TRUE,,4.9,-113,244.4,0.11,236.9,154,0,16.4,0.09,0.21,17D108364
9/5/2019,12:44:50,ENN-0,0,C,0,SW,UKN,EXO2,26.45,237.6,,8.72,40.6,3.48,11.67,2.87,1.24,1.27,112.1,9.02,TRUE,,4.9,-113.2,244.2,0.11,236.9,154,0,18,0.1,0.22,17D108364
9/5/2019,12:45:00,ENN-0,0,C,0,SW,UKN,EXO2,26.37,238,,8.7,42.6,3.41,12.28,3.02,1.36,1.39,110,8.86,TRUE,,4.9,-112,244.2,0.11,237.3,155,0,20,0.11,0.25,17D108364
9/5/2019,12:45:10,ENN-0,0,C,0,SW,UKN,EXO2,26.33,238.2,,8.67,44.6,3.4,12.21,3.01,1.4,1.43,105.4,8.5,TRUE,,4.9,-110.1,244.2,0.11,237.5,155,0,22,0.12,0.27,17D108364
9/5/2019,12:45:20,ENN-0,0,C,0,SW,UKN,EXO2,26.4,237.9,,8.67,46,3.44,11.3,2.78,1.33,1.36,106.8,8.59,TRUE,,4.9,-110.2,244.2,0.11,237.2,155,0,23.3,0.12,0.28,17D108364
9/5/2019,12:45:30,ENN-0,0,C,0,SW,UKN,EXO2,26.46,237.7,,8.71,46.8,3.45,10.47,2.57,1.21,1.24,109.2,8.78,TRUE,,4.9,-112.4,244.3,0.11,237,154,0,24.2,0.13,0.29,17D108364
9/5/2019,12:45:40,ENN-0,0,C,0,SW,UKN,EXO2,26.5,237.6,,8.73,47.7,3.5,10.03,2.46,1.17,1.2,111.5,8.96,TRUE,,4.9,-113.9,244.4,0.11,236.9,154,0,25.1,0.13,0.29,17D108364
9/5/2019,12:45:50,ENN-0,0,C,0,SW,UKN,EXO2,26.53,237.6,,8.75,48.8,3.49,9.72,2.38,1.17,1.19,112.4,9.03,TRUE,,4.9,-114.6,244.5,0.11,236.8,154,0,26.2,0.13,0.29,17D108364
9/5/2019,12:46:00,ENN-0,0,C,0,SW,UKN,EXO2,26.54,237.6,,8.75,50,3.51,9.55,2.34,1.14,1.17,112.6,9.05,TRUE,,4.9,-115,244.6,0.11,236.8,154,0,27.4,0.12,0.28,17D108364
9/5/2019,12:46:10,ENN-0,0,C,0,SW,UKN,EXO2,26.53,237.6,,8.76,51.1,3.49,10.16,2.49,1.16,1.19,112.7,9.05,TRUE,,4.9,-115.1,244.6,0.11,236.9,154,0,28.5,0.12,0.27,17D108364
9/5/2019,12:46:20,ENN-0,0,C,0,SW,UKN,EXO2,26.51,237.7,,8.75,52.3,3.49,10.77,2.65,1.18,1.2,112.4,9.03,TRUE,,4.9,-115,244.5,0.11,237,155,0,29.7,0.12,0.27,17D108364
9/5/2019,12:46:30,ENN-0,0,C,0,SW,UKN,EXO2,26.49,237.7,,8.75,53.4,3.43,10.96,2.69,1.22,1.25,112,9,TRUE,,4.9,-114.7,244.5,0.11,237,155,0,30.8,0.12,0.28,17D108364
9/5/2019,12:46:40,ENN-0,0,C,0,SW,UKN,EXO2,26.48,237.7,,8.74,54.6,3.46,10.82,2.66,1.27,1.3,111.4,8.96,TRUE,,4.9,-114.4,244.4,0.11,237,155,0,32,0.13,0.29,17D108364
9/5/2019,12:46:50,ENN-0,0,C,0,SW,UKN,EXO2,26.5,237.6,,8.74,55.7,3.54,10.46,2.57,1.24,1.27,111.4,8.95,TRUE,,4.9,-114.5,244.4,0.11,236.9,154,0,33.1,0.14,0.33,17D108364
9/5/2019,12:47:00,ENN-0,0,C,0,SW,UKN,EXO2,26.49,237.6,,8.75,56.5,3.53,11.08,2.72,1.21,1.24,112.3,9.03,TRUE,,4.9,-115,244.3,0.11,236.8,154,0,33.9,0.16,0.36,17D108364
9/5/2019,12:47:10,ENN-0,0,C,0,SW,UKN,EXO2,26.51,237.6,,8.76,57.3,3.5,10.68,2.62,1.19,1.21,112.7,9.06,TRUE,,4.9,-115.6,244.4,0.11,236.8,154,0,34.7,0.16,0.37,17D108364
9/5/2019,12:47:20,ENN-0,0,C,0,SW,UKN,EXO2,26.52,237.6,,8.77,58.1,3.5,10.44,2.56,1.19,1.22,112.9,9.07,TRUE,,4.9,-115.8,244.5,0.11,236.9,154,0,35.5,0.16,0.37,17D108364
9/5/2019,12:47:30,ENN-5,0,C,5,SW,UKN,EXO2,26.38,238,,8.6,59.7,3.39,12.12,2.98,1.31,1.34,100.4,8.08,TRUE,,4.9,-106.1,244.3,0.11,237.3,155,0,37.1,2.1,4.87,17D108364
9/5/2019,12:47:40,ENN-5,0,C,5,SW,UKN,EXO2,26.09,239.1,,8.52,62.3,3.08,13.07,3.22,1.47,1.5,90.5,7.32,TRUE,,4.9,-101.6,244.1,0.11,238.6,155,0,39.7,2.15,4.98,17D108364
9/5/2019,12:47:50,ENN-5,0,C,5,SW,UKN,EXO2,26,239.6,,8.37,65.1,2.95,13.02,3.21,1.54,1.57,87.2,7.07,TRUE,,4.9,-93.3,244.1,0.11,239.1,156,0,42.5,2.16,5,17D108364
9/5/2019,12:48:00,ENN-5,0,C,5,SW,UKN,EXO2,25.99,239.6,,8.34,67,2.92,12.91,3.18,1.57,1.6,82.9,6.72,TRUE,,4.9,-91.6,244.2,0.11,239.2,156,0,44.4,2.17,5.01,17D108364
9/5/2019,12:48:10,ENN-5,0,C,5,SW,UKN,EXO2,25.98,239.5,,8.33,68,2.97,12.62,3.11,1.57,1.6,81.4,6.6,TRUE,,4.9,-91.2,244,0.11,239.1,156,0,45.4,2.18,5.04,17D108364
9/5/2019,12:48:20,ENN-5,0,C,5,SW,UKN,EXO2,26.01,239.3,,8.34,68.2,3.07,12.74,3.14,1.55,1.58,81.2,6.58,TRUE,,4.9,-91.7,243.9,0.11,238.8,156,0,45.6,2.18,5.05,17D108364
9/5/2019,12:48:30,ENN-5,0,C,5,SW,UKN,EXO2,26.05,239.1,,8.38,68.2,3.12,12.66,3.12,1.54,1.56,86.6,7.02,TRUE,,4.9,-93.6,243.9,0.11,238.6,155,0,45.6,2.19,5.06,17D108364
9/5/2019,12:48:40,ENN-5,0,C,5,SW,UKN,EXO2,25.95,239.4,,8.23,69.4,2.94,12.26,3.02,1.57,1.6,78.9,6.41,TRUE,,4.9,-85.5,243.7,0.11,238.9,156,0,46.8,2.19,5.07,17D108364
9/5/2019,12:48:50,ENN-5,0,C,5,SW,UKN,EXO2,25.92,239.5,,8.21,71.3,2.91,12.39,3.05,1.61,1.63,76.8,6.24,TRUE,,4.9,-84.3,243.7,0.11,239,156,0,48.7,2.2,5.09,17D108364
9/5/2019,12:49:00,ENN-5,0,C,5,SW,UKN,EXO2,25.92,239.4,,8.2,72.6,2.92,12.46,3.07,1.57,1.6,75.5,6.13,TRUE,,4.9,-83.8,243.7,0.11,239,156,0,50,2.2,5.1,17D108364
9/5/2019,12:49:10,ENN-5,0,C,5,SW,UKN,EXO2,25.89,239.7,,8.17,73.5,2.94,11.93,2.94,1.59,1.62,71.4,5.8,TRUE,,4.9,-82,243.7,0.11,239.2,156,0,50.9,2.2,5.1,17D108364
9/5/2019,12:49:20,ENN-5,0,C,5,SW,UKN,EXO2,25.89,239.5,,8.13,74.6,2.92,12.15,2.99,1.61,1.64,70.6,5.73,TRUE,,4.9,-79.7,243.6,0.11,239.1,156,0,51.9,2.2,5.09,17D108364
9/5/2019,12:49:30,ENN-5,0,C,5,SW,UKN,EXO2,25.96,239.2,,8.25,74.6,3,12.47,3.07,1.62,1.64,78.6,6.38,TRUE,,4.9,-86.3,243.6,0.11,238.7,155,0,52,2.2,5.08,17D108364
9/5/2019,12:49:40,ENN-5,0,C,5,SW,UKN,EXO2,25.95,239.2,,8.22,74.3,2.95,12.22,3.01,1.64,1.67,78.7,6.39,TRUE,,4.9,-85,243.6,0.11,238.8,155,0,51.7,2.19,5.08,17D108364
9/5/2019,12:49:50,ENN-5,0,C,5,SW,UKN,EXO2,25.92,239.4,,8.19,75,2.96,11.77,2.9,1.64,1.66,76,6.17,TRUE,,4.9,-83.2,243.6,0.11,239,156,0,52.4,2.19,5.08,17D108364
9/5/2019,12:50:00,ENN-5,0,C,5,SW,UKN,EXO2,25.92,239.5,,8.15,76,2.94,12.09,2.98,1.65,1.68,74.6,6.06,TRUE,,4.9,-80.8,243.7,0.11,239.1,156,0,53.4,2.2,5.09,17D108364
9/5/2019,12:50:10,ENN-5,0,C,5,SW,UKN,EXO2,25.93,239.4,,8.14,76.6,2.91,12.36,3.04,1.64,1.67,75,6.09,TRUE,,4.9,-80.1,243.7,0.11,239,156,0,54,2.21,5.11,17D108364
9/5/2019,12:50:20,ENN-5,0,C,5,SW,UKN,EXO2,25.94,239.4,,8.16,76.7,2.97,13.42,3.31,1.59,1.62,76.3,6.2,TRUE,,4.9,-81.2,243.7,0.11,239,156,0,54.1,2.21,5.12,17D108364
9/5/2019,12:50:30,ENN-5,0,C,5,SW,UKN,EXO2,25.97,239.3,,8.2,76.6,3.01,13.11,3.23,1.57,1.6,78.2,6.35,TRUE,,4.9,-83.4,243.7,0.11,238.8,156,0,54,2.22,5.13,17D108364
9/5/2019,12:50:40,ENN-10,0,C,10,SW,UKN,EXO2,25.81,239.7,,7.92,77.6,3.05,7.07,1.72,1.42,1.45,50.5,4.11,TRUE,,4.9,-68,243.4,0.11,239.3,156,0,55,4.45,10.29,17D108364
9/5/2019,12:50:50,ENN-10,0,C,10,SW,UKN,EXO2,25.47,241,,7.85,80.6,3.42,7.48,1.83,1.06,1.09,33.9,2.78,TRUE,,4.9,-63.9,243.2,0.11,240.8,157,0,58,4.45,10.29,17D108364
9/5/2019,12:51:00,ENN-10,0,C,10,SW,UKN,EXO2,25.45,241.3,,7.71,83.3,3.53,7.63,1.86,0.95,0.98,30.5,2.5,TRUE,,4.9,-56,243.3,0.11,241,157,0,60.6,4.44,10.28,17D108364
9/5/2019,12:51:10,ENN-10,0,C,10,SW,UKN,EXO2,25.44,241.1,,7.68,83.9,3.44,7.58,1.85,0.99,1.02,27.2,2.22,TRUE,,4.9,-54,243.1,0.11,240.9,157,0,61.3,4.44,10.27,17D108364
9/5/2019,12:51:20,ENN-10,0,C,10,SW,UKN,EXO2,25.35,241.6,,7.65,84.3,3.97,6.57,1.6,0.92,0.95,24.7,2.03,TRUE,,4.9,-52.6,243.3,0.11,241.5,157,0,61.7,4.44,10.26,17D108364
9/5/2019,12:51:30,ENN-10,0,C,10,SW,UKN,EXO2,25.32,242.3,,7.62,84.6,4.13,6.7,1.63,0.85,0.88,21.9,1.8,TRUE,,4.9,-50.8,243.8,0.11,242.2,158,0,62,4.43,10.26,17D108364
9/5/2019,12:51:40,ENN-10,0,C,10,SW,UKN,EXO2,25.37,241.9,,7.59,84.5,3.67,7.17,1.75,0.92,0.95,21.5,1.77,TRUE,,4.9,-49.4,243.6,0.11,241.7,157,0,61.9,4.44,10.27,17D108364
9/5/2019,12:51:50,ENN-10,0,C,10,SW,UKN,EXO2,25.4,241.3,,7.58,84.3,3.44,7.44,1.82,0.97,1,21.8,1.79,TRUE,,4.9,-48.6,243.1,0.11,241.1,157,0,61.6,4.44,10.27,17D108364
9/5/2019,12:52:00,ENN-10,0,C,10,SW,UKN,EXO2,25.41,241,,7.57,84.1,3.35,7.63,1.86,0.96,0.99,22,1.8,TRUE,,4.9,-48,242.8,0.11,240.8,157,0,61.4,4.44,10.27,17D108364
9/5/2019,12:52:10,ENN-10,0,C,10,SW,UKN,EXO2,25.41,240.8,,7.56,84,3.37,7.83,1.91,0.94,0.96,21.7,1.78,TRUE,,4.9,-47.3,242.7,0.11,240.6,157,0,61.4,4.44,10.27,17D108364
9/5/2019,12:52:20,ENN-10,0,C,10,SW,UKN,EXO2,25.42,240.7,,7.55,83.9,3.37,7.73,1.89,0.94,0.97,21.5,1.77,TRUE,,4.9,-46.8,242.6,0.11,240.5,156,0,61.3,4.44,10.27,17D108364
9/5/2019,12:52:30,ENN-10,0,C,10,SW,UKN,EXO2,25.42,240.7,,7.54,83.8,3.27,7.74,1.89,0.99,1.02,21.5,1.76,TRUE,,4.9,-46.4,242.6,0.11,240.5,156,0,61.2,4.44,10.28,17D108364
9/5/2019,12:52:40,ENN-10,0,C,10,SW,UKN,EXO2,25.43,240.6,,7.53,83.8,3.23,8.55,2.09,0.98,1.01,21.6,1.77,TRUE,,4.9,-46.1,242.6,0.11,240.4,156,0,61.1,4.45,10.29,17D108364
9/5/2019,12:52:50,ENN-10,0,C,10,SW,UKN,EXO2,25.43,240.6,,7.53,83.7,3.32,8.01,1.96,0.97,1,21.9,1.79,TRUE,,4.9,-45.7,242.5,0.11,240.4,156,0,61.1,4.45,10.3,17D108364
9/5/2019,12:53:00,ENN-10,0,C,10,SW,UKN,EXO2,25.42,240.6,,7.52,83.8,3.35,7.7,1.88,0.97,1,21.6,1.77,TRUE,,4.9,-45.3,242.6,0.11,240.4,156,0,61.1,4.46,10.32,17D108364
9/5/2019,12:53:10,ENN-10,0,C,10,SW,UKN,EXO2,25.41,240.9,,7.51,83.7,3.47,7.35,1.79,0.96,0.99,21.6,1.77,TRUE,,4.9,-44.9,242.8,0.11,240.8,157,0,61.1,4.46,10.32,17D108364
9/5/2019,12:53:20,ENN-10,0,C,10,SW,UKN,EXO2,25.4,241.2,,7.51,83.7,3.53,7.9,1.93,0.96,0.99,21.8,1.79,TRUE,,4.9,-44.5,243.1,0.11,241,157,0,61.1,4.45,10.31,17D108364
9/5/2019,12:53:30,ENN-10,0,C,10,SW,UKN,EXO2,25.42,241.1,,7.5,83.7,3.47,7.87,1.92,0.95,0.98,21.9,1.79,TRUE,,4.9,-44.2,243,0.11,240.9,157,0,61.1,4.44,10.27,17D108364
9/5/2019,12:53:40,ENN-15,0,C,15,SW,UKN,EXO2,25.34,241.5,,7.49,84,3.88,6.07,1.48,0.86,0.89,21.2,1.74,TRUE,,4.9,-43.5,243,0.11,241.3,157,0,61.4,6.48,15,17D108364
9/5/2019,12:53:50,ENN-15,0,C,15,SW,UKN,EXO2,25.22,242.2,,7.47,84.5,4.39,5.95,1.44,0.72,0.75,16.2,1.33,TRUE,,4.9,-42.2,243.2,0.11,242,157,0,61.9,6.49,15,17D108364
9/5/2019,12:54:00,ENN-15,0,C,15,SW,UKN,EXO2,25.2,242.4,,7.44,84.9,4.45,6.32,1.54,0.7,0.73,15.1,1.25,TRUE,,4.9,-41,243.4,0.11,242.3,158,0,62.3,6.47,14.97,17D108364
9/5/2019,12:54:10,ENN-20,0,C,20,SW,UKN,EXO2,25.12,242.3,,7.43,85.1,4.99,5.57,1.35,0.62,0.64,8.6,0.7,TRUE,,4.9,-40,242.8,0.11,242.2,157,0,62.5,8.69,20.1,17D108364
9/5/2019,12:54:20,ENN-20,0,C,20,SW,UKN,EXO2,24.95,240.9,,7.41,85,5.7,5.3,1.28,0.5,0.53,6.2,0.52,TRUE,,4.9,-39,240.7,0.11,241,157,0,62.4,8.69,20.11,17D108364
9/5/2019,12:54:30,ENN-20,0,C,20,SW,UKN,EXO2,24.91,240.8,,7.39,84.5,5.74,5.3,1.28,0.45,0.48,4.5,0.37,TRUE,,4.9,-38,240.4,0.11,240.9,157,0,61.9,8.71,20.15,17D108364
9/5/2019,12:54:40,ENN-20,0,C,20,SW,UKN,EXO2,24.88,240.7,,7.38,83.4,5.71,5.1,1.23,0.42,0.45,3,0.25,TRUE,,4.9,-37.4,240.2,0.11,240.8,156,0,60.8,8.72,20.16,17D108364
9/5/2019,12:54:50,ENN-20,0,C,20,SW,UKN,EXO2,24.87,240.5,,7.37,82.5,5.85,5.07,1.23,0.43,0.46,2.3,0.19,TRUE,,4.9,-36.9,239.9,0.11,240.6,156,0,59.9,8.72,20.18,17D108364
9/5/2019,12:55:00,ENN-20,0,C,20,SW,UKN,EXO2,24.87,240.3,,7.36,81.8,5.75,5.03,1.22,0.43,0.46,1.9,0.16,TRUE,,4.9,-36.5,239.7,0.11,240.4,156,0,59.1,8.74,20.22,17D108364
9/5/2019,12:55:10,ENN-20,0,C,20,SW,UKN,EXO2,24.87,240.3,,7.36,81.1,5.68,5.01,1.21,0.44,0.47,1.7,0.14,TRUE,,4.9,-36.1,239.7,0.11,240.4,156,0,58.5,8.75,20.25,17D108364
9/5/2019,12:55:20,ENN-20,0,C,20,SW,UKN,EXO2,24.87,240.3,,7.35,80.4,5.91,5.13,1.24,0.45,0.48,1.7,0.14,TRUE,,4.9,-35.8,239.7,0.11,240.4,156,0,57.8,8.76,20.27,17D108364
9/5/2019,12:55:30,ENN-20,0,C,20,SW,UKN,EXO2,24.89,240.3,,7.35,79.9,5.84,5.09,1.23,0.45,0.48,1.6,0.13,TRUE,,4.9,-35.5,239.8,0.11,240.4,156,0,57.3,8.77,20.28,17D108364
9/5/2019,12:55:40,ENN-20,0,C,20,SW,UKN,EXO2,24.9,240.4,,7.34,79.3,5.53,5.32,1.29,0.45,0.48,1.4,0.11,TRUE,,4.9,-35.3,239.9,0.11,240.4,156,0,56.7,8.76,20.25,17D108364
9/5/2019,12:55:50,ENN-20,0,C,20,SW,UKN,EXO2,24.91,240.5,,7.34,78.7,5.44,5.3,1.28,0.48,0.51,1.2,0.1,TRUE,,4.9,-35.2,240,0.11,240.5,156,0,56.1,8.75,20.23,17D108364
9/5/2019,12:56:00,ENN-20,0,C,20,SW,UKN,EXO2,24.91,240.5,,7.34,78.3,5.34,5.3,1.28,0.47,0.5,0.9,0.08,TRUE,,4.9,-35,240,0.11,240.5,156,0,55.7,8.74,20.21,17D108364
9/5/2019,12:56:10,ENN-20,0,C,20,SW,UKN,EXO2,24.91,240.6,,7.34,77.9,5.35,5.29,1.28,0.44,0.47,0.8,0.07,TRUE,,4.9,-34.8,240.2,0.11,240.6,156,0,55.3,8.74,20.21,17D108364
9/5/2019,12:56:20,ENN-20,0,C,20,SW,UKN,EXO2,24.91,240.6,,7.33,77.6,5.37,5.39,1.31,0.43,0.46,0.8,0.07,TRUE,,4.9,-34.7,240.2,0.11,240.7,156,0,55,8.74,20.21,17D108364
9/5/2019,12:56:30,ENN-20,0,C,20,SW,UKN,EXO2,24.89,240.6,,7.33,77.3,5.43,5.47,1.33,0.41,0.44,0.8,0.06,TRUE,,4.9,-34.6,240.1,0.11,240.6,156,0,54.7,8.74,20.21,17D108364
9/5/2019,12:56:40,ENN-20,0,C,20,SW,UKN,EXO2,24.89,240.5,,7.33,76.8,5.4,5.38,1.3,0.44,0.47,0.7,0.06,TRUE,,4.9,-34.5,240.1,0.11,240.6,156,0,54.2,8.74,20.21,17D108364
9/5/2019,12:56:50,ENN-20,0,C,20,SW,UKN,EXO2,24.9,240.5,,7.33,76.3,5.34,5.38,1.3,0.46,0.48,0.6,0.05,TRUE,,4.9,-34.4,240,0.11,240.5,156,0,53.7,8.74,20.22,17D108364
9/5/2019,12:57:00,ENN-20,0,C,20,SW,UKN,EXO2,24.89,240.4,,7.33,75.8,5.41,5.45,1.32,0.45,0.48,0.6,0.05,TRUE,,4.9,-34.3,240,0.11,240.5,156,0,53.2,8.74,20.22,17D108364
9/5/2019,12:57:20,ENN-DEEP,0,C,27,SW,UKN,EXO2,24.09,237.9,,7.28,-24.8,35.57,5.68,1.38,0.49,0.52,0.3,0.03,TRUE,,4.9,-31.4,233.8,0.11,238.3,155,0,-47.4,11.48,26.56,17D108364
9/5/2019,12:57:30,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.8,237.6,,7.22,-47.7,34.2,5.74,1.39,0.54,0.57,0.3,0.03,TRUE,,4.9,-28.5,232.1,0.11,238.1,154,0,-70.3,11.53,26.67,17D108364
9/5/2019,12:57:40,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.81,236,,7.19,-60.7,36.81,5.76,1.4,0.55,0.58,0.3,0.03,TRUE,,4.9,-26.9,230.6,0.11,236.5,153,0,-83.3,11.55,26.7,17D108364
9/5/2019,12:57:50,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.73,235.8,,7.18,-64.5,36.29,5.64,1.37,0.56,0.59,0.3,0.03,TRUE,,4.9,-26.2,230.1,0.11,236.4,153,0,-87.1,11.59,26.79,17D108364
9/5/2019,12:58:00,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.64,236.1,,7.17,-73.7,35.64,5.64,1.37,0.55,0.58,0.3,0.03,TRUE,,4.9,-25.8,229.9,0.11,236.7,153,0,-96.3,11.59,26.79,17D108364
9/5/2019,12:58:10,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.65,236,,7.17,-76.2,35.67,5.65,1.37,0.54,0.57,0.3,0.03,TRUE,,5,-25.4,229.9,0.11,236.6,153,0,-98.9,11.59,26.79,17D108364
9/5/2019,12:58:20,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.65,236,,7.17,-78.3,35.06,5.67,1.37,0.54,0.57,0.3,0.03,TRUE,,5,-25.3,229.9,0.11,236.6,153,0,-100.9,11.58,26.79,17D108364
9/5/2019,12:58:30,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.66,235.8,,7.16,-81.9,35.71,5.71,1.39,0.55,0.58,0.3,0.02,TRUE,,4.9,-25.2,229.8,0.11,236.4,153,0,-104.5,11.58,26.78,17D108364
9/5/2019,12:58:40,ENN-DEEP,0,C,27,SW,UKN,EXO2,23.65,235.7,,7.16,-85.2,35.05,5.56,1.35,0.56,0.59,0.2,0.02,TRUE,,4.9,-25,229.7,0.11,236.4,153,0,-107.8,11.57,26.76,17D108364
