Site_Name,Site_ID,datetime,Qout_cfs,USGS_MeanSRP_mgL,USGS_MeanSRP_lbday,USGS_MeanTotP_lbday,USGS_MeanTotP_mgL
Pheasant Branch,USGS_5427948,11/29/2013,1.56,0.0312,0.26,0.66,0.078
Pheasant Branch,USGS_5427948,11/30/2013,1.61,0.0303,0.26,0.68,0.0778
Pheasant Branch,USGS_5427948,12/1/2013,1.66,0.0295,0.26,0.7,0.0776
Pheasant Branch,USGS_5427948,12/2/2013,1.72,0.0286,0.27,0.72,0.0774
Pheasant Branch,USGS_5427948,12/3/2013,2.31,0.0278,0.35,0.96,0.0772
Pheasant Branch,USGS_5427948,12/4/2013,2.68,0.0271,0.39,1.11,0.077
Pheasant Branch,USGS_5427948,12/5/2013,2.4,0.0263,0.34,1,0.0768
Pheasant Branch,USGS_5427948,12/6/2013,1.85,0.0256,0.26,0.76,0.0766
Pheasant Branch,USGS_5427948,12/7/2013,1.57,0.0249,0.21,0.65,0.0763
Pheasant Branch,USGS_5427948,12/8/2013,1.44,0.0242,0.19,0.59,0.0761
Pheasant Branch,USGS_5427948,12/9/2013,1.53,0.0235,0.19,0.63,0.0759
Pheasant Branch,USGS_5427948,12/10/2013,1.49,0.0229,0.18,0.61,0.0757
Pheasant Branch,USGS_5427948,12/11/2013,1.48,0.0222,0.18,0.61,0.0755
Pheasant Branch,USGS_5427948,12/12/2013,1.39,0.0216,0.16,0.57,0.0753
Pheasant Branch,USGS_5427948,12/13/2013,1.34,0.021,0.15,0.54,0.0751
Pheasant Branch,USGS_5427948,12/14/2013,1.41,0.0204,0.16,0.57,0.0749
Pheasant Branch,USGS_5427948,12/15/2013,1.41,0.0198,0.15,0.57,0.0747
Pheasant Branch,USGS_5427948,12/16/2013,1.4,0.0193,0.15,0.56,0.0745
Pheasant Branch,USGS_5427948,12/17/2013,1.42,0.0188,0.14,0.57,0.0742
Pheasant Branch,USGS_5427948,12/18/2013,1.43,0.0182,0.14,0.57,0.074
Pheasant Branch,USGS_5427948,12/19/2013,1.43,0.0177,0.14,0.57,0.0738
Pheasant Branch,USGS_5427948,12/20/2013,1.47,0.0172,0.14,0.58,0.0736
Pheasant Branch,USGS_5427948,12/21/2013,1.41,0.0168,0.13,0.56,0.0734
Pheasant Branch,USGS_5427948,12/22/2013,1.57,0.0163,0.14,0.62,0.0732
Pheasant Branch,USGS_5427948,12/23/2013,1.47,0.0158,0.13,0.58,0.073
Pheasant Branch,USGS_5427948,12/24/2013,1.37,0.0154,0.11,0.54,0.0728
Pheasant Branch,USGS_5427948,12/25/2013,1.41,0.015,0.11,0.55,0.0726
Pheasant Branch,USGS_5427948,12/26/2013,1.46,0.0146,0.11,0.57,0.0724
Pheasant Branch,USGS_5427948,12/27/2013,1.48,0.0142,0.11,0.58,0.0722
Pheasant Branch,USGS_5427948,12/28/2013,1.49,0.0138,0.11,0.58,0.072
Pheasant Branch,USGS_5427948,12/29/2013,1.62,0.0134,0.12,0.63,0.0718
Pheasant Branch,USGS_5427948,12/30/2013,1.49,0.013,0.1,0.58,0.0716
Pheasant Branch,USGS_5427948,12/31/2013,1.42,0.0126,0.1,0.55,0.0714
Pheasant Branch,USGS_5427948,1/1/2014,1.41,0.0123,0.09,0.54,0.0712
Pheasant Branch,USGS_5427948,1/2/2014,1.43,0.012,0.09,0.55,0.071
Pheasant Branch,USGS_5427948,1/3/2014,1.37,0.0116,0.09,0.52,0.0708
Pheasant Branch,USGS_5427948,1/4/2014,1.29,0.0113,0.08,0.49,0.0706
Pheasant Branch,USGS_5427948,1/5/2014,1.35,0.011,0.08,0.51,0.0704
Pheasant Branch,USGS_5427948,1/6/2014,1.28,0.0107,0.07,0.49,0.0702
Pheasant Branch,USGS_5427948,1/7/2014,1.14,0.0104,0.06,0.43,0.07
Pheasant Branch,USGS_5427948,1/8/2014,1.11,0.0101,0.06,0.42,0.0699
Pheasant Branch,USGS_5427948,1/9/2014,1.09,0.00981,0.06,0.41,0.0697
Pheasant Branch,USGS_5427948,1/10/2014,1.15,0.00954,0.06,0.43,0.0695
Pheasant Branch,USGS_5427948,1/11/2014,1.48,0.00927,0.07,0.55,0.0693
Pheasant Branch,USGS_5427948,1/12/2014,1.65,0.00902,0.08,0.61,0.0691
Pheasant Branch,USGS_5427948,1/13/2014,1.96,0.00876,0.09,0.73,0.0689
Pheasant Branch,USGS_5427948,1/14/2014,2.04,0.00852,0.09,0.76,0.0687
Pheasant Branch,USGS_5427948,1/15/2014,1.63,0.00828,0.07,0.6,0.0685
Pheasant Branch,USGS_5427948,1/16/2014,1.59,0.00805,0.07,0.59,0.0683
Pheasant Branch,USGS_5427948,1/17/2014,1.52,0.00783,0.06,0.56,0.0681
Pheasant Branch,USGS_5427948,1/18/2014,1.41,0.00761,0.06,0.52,0.068
Pheasant Branch,USGS_5427948,1/19/2014,1.41,0.0074,0.06,0.52,0.0678
Pheasant Branch,USGS_5427948,1/20/2014,1.48,0.00719,0.06,0.54,0.0676
Pheasant Branch,USGS_5427948,1/21/2014,1.41,0.00699,0.05,0.51,0.0674
Pheasant Branch,USGS_5427948,1/22/2014,1.34,0.0068,0.05,0.49,0.0672
Pheasant Branch,USGS_5427948,1/23/2014,1.21,0.00661,0.04,0.44,0.067
Pheasant Branch,USGS_5427948,1/24/2014,1.17,0.00643,0.04,0.42,0.0668
Pheasant Branch,USGS_5427948,1/25/2014,1.23,0.00625,0.04,0.44,0.0666
Pheasant Branch,USGS_5427948,1/26/2014,1.27,0.00607,0.04,0.45,0.0665
Pheasant Branch,USGS_5427948,1/27/2014,1.34,0.00591,0.04,0.48,0.0663
Pheasant Branch,USGS_5427948,1/28/2014,1.32,0.00574,0.04,0.47,0.0661
Pheasant Branch,USGS_5427948,1/29/2014,1.28,0.00558,0.04,0.46,0.0659
Pheasant Branch,USGS_5427948,1/30/2014,1.32,0.00543,0.04,0.47,0.0657
Pheasant Branch,USGS_5427948,1/31/2014,1.33,0.00528,0.04,0.47,0.0655
Pheasant Branch,USGS_5427948,2/1/2014,1.34,0.00513,0.04,0.47,0.0654
Pheasant Branch,USGS_5427948,2/2/2014,1.35,0.00499,0.04,0.48,0.0652
Pheasant Branch,USGS_5427948,2/3/2014,1.34,0.00485,0.04,0.47,0.065
Pheasant Branch,USGS_5427948,2/4/2014,1.29,0.00471,0.03,0.45,0.0648
Pheasant Branch,USGS_5427948,2/5/2014,1.34,0.00458,0.03,0.47,0.0646
Pheasant Branch,USGS_5427948,2/6/2014,1.34,0.00445,0.03,0.47,0.0645
Pheasant Branch,USGS_5427948,2/7/2014,1.27,0.00433,0.03,0.44,0.0643
Pheasant Branch,USGS_5427948,2/8/2014,1.25,0.00421,0.03,0.43,0.0641
Pheasant Branch,USGS_5427948,2/9/2014,1.25,0.00409,0.03,0.43,0.0639
Pheasant Branch,USGS_5427948,2/10/2014,1.27,0.00398,0.03,0.44,0.0638
Pheasant Branch,USGS_5427948,2/11/2014,1.26,0.00387,0.03,0.43,0.0636
Pheasant Branch,USGS_5427948,2/12/2014,1.26,0.00376,0.03,0.43,0.0634
Pheasant Branch,USGS_5427948,2/13/2014,1.3,0.00366,0.03,0.45,0.0632
Pheasant Branch,USGS_5427948,2/14/2014,1.27,0.00355,0.02,0.43,0.063
Pheasant Branch,USGS_5427948,2/15/2014,1.24,0.00346,0.02,0.42,0.0629
Pheasant Branch,USGS_5427948,2/16/2014,1.21,0.00336,0.02,0.41,0.0627
Pheasant Branch,USGS_5427948,2/17/2014,1.32,0.00327,0.02,0.45,0.0625
Pheasant Branch,USGS_5427948,2/18/2014,1.43,0.00317,0.02,0.48,0.0624
Pheasant Branch,USGS_5427948,2/19/2014,1.62,0.00309,0.03,0.55,0.0622
Pheasant Branch,USGS_5427948,2/20/2014,3.56,0.00303,0.06,1.2,0.0621
Pheasant Branch,USGS_5427948,2/21/2014,6.87,0.00325,0.12,2.33,0.0631
Pheasant Branch,USGS_5427948,2/22/2014,4.09,0.00354,0.08,1.42,0.0642
Pheasant Branch,USGS_5427948,2/23/2014,3.22,0.00386,0.07,1.14,0.0654
Pheasant Branch,USGS_5427948,2/24/2014,2.59,0.00421,0.06,0.93,0.0666
Pheasant Branch,USGS_5427948,2/25/2014,2.42,0.00459,0.06,0.89,0.0679
Pheasant Branch,USGS_5427948,2/26/2014,1.96,0.005,0.05,0.73,0.0691
Pheasant Branch,USGS_5427948,2/27/2014,1.63,0.00545,0.05,0.62,0.0704
Pheasant Branch,USGS_5427948,2/28/2014,1.36,0.00595,0.04,0.53,0.0717
Pheasant Branch,USGS_5427948,3/1/2014,1.34,0.00648,0.05,0.53,0.073
Pheasant Branch,USGS_5427948,3/2/2014,1.28,0.00707,0.05,0.52,0.0744
Pheasant Branch,USGS_5427948,3/3/2014,1.28,0.0077,0.05,0.52,0.0758
Pheasant Branch,USGS_5427948,3/4/2014,1.36,0.0084,0.06,0.57,0.0772
Pheasant Branch,USGS_5427948,3/5/2014,1.4,0.00916,0.07,0.6,0.0786
Pheasant Branch,USGS_5427948,3/6/2014,1.37,0.00998,0.07,0.59,0.08
Pheasant Branch,USGS_5427948,3/7/2014,1.56,0.0109,0.09,0.69,0.0815
Pheasant Branch,USGS_5427948,3/8/2014,1.77,0.0119,0.11,0.79,0.083
Pheasant Branch,USGS_5427948,3/9/2014,1.74,0.0129,0.12,0.79,0.0846
Pheasant Branch,USGS_5427948,3/10/2014,5.66,0.0634,3.66,7.16,0.159
Pheasant Branch,USGS_5427948,3/11/2014,27.5,0.374,80.6,144,0.655
Pheasant Branch,USGS_5427948,3/12/2014,58.4,1.1,349,573,1.8
Pheasant Branch,USGS_5427948,3/13/2014,34.8,1.16,221,345,1.8
Pheasant Branch,USGS_5427948,3/14/2014,77.7,1.2,586,904,1.8
Pheasant Branch,USGS_5427948,3/15/2014,89.3,1.37,703,981,1.88
Pheasant Branch,USGS_5427948,3/16/2014,30,1.24,205,257,1.55
Pheasant Branch,USGS_5427948,3/17/2014,17.8,0.924,89.9,113,1.17
Pheasant Branch,USGS_5427948,3/18/2014,14.2,0.595,45.9,61.7,0.802
Pheasant Branch,USGS_5427948,3/19/2014,33.2,1.12,204,264,1.44
Pheasant Branch,USGS_5427948,3/20/2014,23.5,1.09,143,184,1.41
Pheasant Branch,USGS_5427948,3/21/2014,18,0.724,70.9,92.8,0.948
Pheasant Branch,USGS_5427948,3/22/2014,14.5,0.495,39.8,54.5,0.68
Pheasant Branch,USGS_5427948,3/23/2014,7.88,0.334,14.4,21.9,0.512
Pheasant Branch,USGS_5427948,3/24/2014,5.31,0.241,6.97,12.5,0.433
Pheasant Branch,USGS_5427948,3/25/2014,4.12,0.174,3.89,8.21,0.368
Pheasant Branch,USGS_5427948,3/26/2014,3.21,0.127,2.21,5.42,0.312
Pheasant Branch,USGS_5427948,3/27/2014,3.59,0.103,1.97,5.06,0.264
Pheasant Branch,USGS_5427948,3/28/2014,13.9,0.0874,6.56,17.1,0.228
Pheasant Branch,USGS_5427948,3/29/2014,8.58,0.0861,3.98,11.7,0.254
Pheasant Branch,USGS_5427948,3/30/2014,6.7,0.0887,3.21,11,0.305
Pheasant Branch,USGS_5427948,3/31/2014,6.71,0.0929,3.37,12.8,0.353
Pheasant Branch,USGS_5427948,4/1/2014,6.14,0.104,3.43,12,0.362
Pheasant Branch,USGS_5427948,4/2/2014,4.46,0.116,2.8,8.83,0.367
Pheasant Branch,USGS_5427948,4/3/2014,3.78,0.122,2.5,7.2,0.353
Pheasant Branch,USGS_5427948,4/4/2014,4.51,0.0903,2.2,7.25,0.298
Pheasant Branch,USGS_5427948,4/5/2014,3.85,0.0628,1.31,5.2,0.25
Pheasant Branch,USGS_5427948,4/6/2014,3.38,0.0436,0.8,3.84,0.21
Pheasant Branch,USGS_5427948,4/7/2014,3.35,0.0303,0.55,3.18,0.176
Pheasant Branch,USGS_5427948,4/8/2014,3.35,0.0211,0.38,2.68,0.148
Pheasant Branch,USGS_5427948,4/9/2014,2.97,0.0146,0.24,1.99,0.124
Pheasant Branch,USGS_5427948,4/10/2014,2.61,0.0102,0.14,1.47,0.104
Pheasant Branch,USGS_5427948,4/11/2014,2.44,0.00736,0.1,1.17,0.0889
Pheasant Branch,USGS_5427948,4/12/2014,2.4,0.007,0.09,1.11,0.0857
Pheasant Branch,USGS_5427948,4/13/2014,46.9,0.0232,8.56,54.6,0.18
Pheasant Branch,USGS_5427948,4/14/2014,138,0.196,122,322,0.48
Pheasant Branch,USGS_5427948,4/15/2014,27.2,0.249,37.3,64.7,0.431
Pheasant Branch,USGS_5427948,4/16/2014,16,0.18,15.7,27.5,0.314
Pheasant Branch,USGS_5427948,4/17/2014,9.99,0.142,7.73,12.7,0.234
Pheasant Branch,USGS_5427948,4/18/2014,7.46,0.113,4.58,7.35,0.182
Pheasant Branch,USGS_5427948,4/19/2014,6.16,0.0903,3.01,5,0.15
Pheasant Branch,USGS_5427948,4/20/2014,5.34,0.0721,2.08,3.57,0.123
Pheasant Branch,USGS_5427948,4/21/2014,4.92,0.0552,1.47,2.78,0.105
Pheasant Branch,USGS_5427948,4/22/2014,4.27,0.0397,0.92,2.15,0.0929
Pheasant Branch,USGS_5427948,4/23/2014,3.87,0.0285,0.6,1.73,0.0825
Pheasant Branch,USGS_5427948,4/24/2014,5.48,0.0205,0.6,2.16,0.0734
Pheasant Branch,USGS_5427948,4/25/2014,10.5,0.0148,0.86,3.74,0.0652
Pheasant Branch,USGS_5427948,4/26/2014,6.22,0.0106,0.36,1.95,0.058
Pheasant Branch,USGS_5427948,4/27/2014,6.21,0.0079,0.27,1.8,0.0531
Pheasant Branch,USGS_5427948,4/28/2014,22.7,0.014,1.99,12.9,0.0936
Pheasant Branch,USGS_5427948,4/29/2014,48.6,0.0716,16.9,49.3,0.2
Pheasant Branch,USGS_5427948,4/30/2014,24.9,0.127,17.2,34.6,0.256
Pheasant Branch,USGS_5427948,5/1/2014,15.5,0.0992,8.39,17.4,0.205
Pheasant Branch,USGS_5427948,5/2/2014,11.6,0.0782,4.94,9.88,0.156
Pheasant Branch,USGS_5427948,5/3/2014,8.54,0.0619,2.87,5.53,0.119
Pheasant Branch,USGS_5427948,5/4/2014,6.76,0.0572,2.09,3.9,0.107
Pheasant Branch,USGS_5427948,5/5/2014,5.34,0.0576,1.66,3.13,0.108
Pheasant Branch,USGS_5427948,5/6/2014,4.46,0.0579,1.39,2.65,0.11
Pheasant Branch,USGS_5427948,5/7/2014,3.82,0.0583,1.2,2.31,0.112
Pheasant Branch,USGS_5427948,5/8/2014,3.4,0.0586,1.07,2.08,0.113
Pheasant Branch,USGS_5427948,5/9/2014,3.11,0.059,0.99,1.93,0.115
Pheasant Branch,USGS_5427948,5/10/2014,2.79,0.0593,0.89,1.76,0.117
Pheasant Branch,USGS_5427948,5/11/2014,4.19,0.0597,1.35,2.69,0.118
Pheasant Branch,USGS_5427948,5/12/2014,21.5,0.0497,5.16,18.8,0.15
Pheasant Branch,USGS_5427948,5/13/2014,24.5,0.0591,7.63,25,0.189
Pheasant Branch,USGS_5427948,5/14/2014,11.6,0.0664,4.14,12.1,0.193
Pheasant Branch,USGS_5427948,5/15/2014,8.6,0.069,3.2,9.26,0.2
Pheasant Branch,USGS_5427948,5/16/2014,6.94,0.0718,2.69,7.71,0.206
Pheasant Branch,USGS_5427948,5/17/2014,5.81,0.0748,2.34,6.66,0.212
Pheasant Branch,USGS_5427948,5/18/2014,4.82,0.0778,2.02,5.7,0.219
Pheasant Branch,USGS_5427948,5/19/2014,4.11,0.081,1.8,5.01,0.226
Pheasant Branch,USGS_5427948,5/20/2014,3.92,0.0842,1.78,4.94,0.233
Pheasant Branch,USGS_5427948,5/21/2014,3.37,0.0877,1.6,4.38,0.24
Pheasant Branch,USGS_5427948,5/22/2014,2.59,0.0912,1.28,3.47,0.248
Pheasant Branch,USGS_5427948,5/23/2014,2.17,0.0946,1.11,2.98,0.255
Pheasant Branch,USGS_5427948,5/24/2014,2.04,0.0961,1.06,2.8,0.255
Pheasant Branch,USGS_5427948,5/25/2014,1.98,0.0973,1.04,2.71,0.253
Pheasant Branch,USGS_5427948,5/26/2014,1.95,0.0985,1.04,2.65,0.252
Pheasant Branch,USGS_5427948,5/27/2014,7.14,0.0908,3,10.9,0.255
Pheasant Branch,USGS_5427948,5/28/2014,31.3,0.0861,14.8,56.3,0.316
Pheasant Branch,USGS_5427948,5/29/2014,8.58,0.0675,3.14,12.1,0.26
Pheasant Branch,USGS_5427948,5/30/2014,6.25,0.0616,2.08,8.77,0.26
Pheasant Branch,USGS_5427948,5/31/2014,5.12,0.0563,1.56,7.19,0.26
Pheasant Branch,USGS_5427948,6/1/2014,7.92,0.053,2.43,11.7,0.262
Pheasant Branch,USGS_5427948,6/2/2014,79,0.1,40.6,117,0.278
Pheasant Branch,USGS_5427948,6/3/2014,20.8,0.173,19.9,36.8,0.32
Pheasant Branch,USGS_5427948,6/4/2014,11.6,0.152,9.5,18.2,0.291
Pheasant Branch,USGS_5427948,6/5/2014,8.55,0.144,6.68,13.1,0.282
Pheasant Branch,USGS_5427948,6/6/2014,6.46,0.137,4.8,9.57,0.274
Pheasant Branch,USGS_5427948,6/7/2014,5.35,0.131,3.78,7.69,0.266
Pheasant Branch,USGS_5427948,6/8/2014,4.84,0.125,3.26,6.76,0.259
Pheasant Branch,USGS_5427948,6/9/2014,3.58,0.118,2.29,4.86,0.251
Pheasant Branch,USGS_5427948,6/10/2014,2.81,0.113,1.72,3.71,0.244
Pheasant Branch,USGS_5427948,6/11/2014,2.48,0.109,1.46,3.23,0.241
Pheasant Branch,USGS_5427948,6/12/2014,2.22,0.105,1.26,2.86,0.239
Pheasant Branch,USGS_5427948,6/13/2014,1.86,0.101,1.02,2.38,0.237
Pheasant Branch,USGS_5427948,6/14/2014,1.66,0.0981,0.88,2.1,0.235
Pheasant Branch,USGS_5427948,6/15/2014,1.58,0.0947,0.81,1.99,0.233
Pheasant Branch,USGS_5427948,6/16/2014,1.66,0.0915,0.82,2.07,0.231
Pheasant Branch,USGS_5427948,6/17/2014,12.7,0.1,6.99,16.7,0.24
Pheasant Branch,USGS_5427948,6/18/2014,21.6,0.1,12.9,27.7,0.222
Pheasant Branch,USGS_5427948,6/19/2014,45.6,0.117,28.6,56.2,0.227
Pheasant Branch,USGS_5427948,6/20/2014,88.2,0.173,83.2,162,0.331
Pheasant Branch,USGS_5427948,6/21/2014,21.7,0.161,19,36.8,0.312
Pheasant Branch,USGS_5427948,6/22/2014,13.4,0.154,11.1,21.9,0.303
Pheasant Branch,USGS_5427948,6/23/2014,10.7,0.15,8.66,17.3,0.298
Pheasant Branch,USGS_5427948,6/24/2014,7.99,0.145,6.26,12.7,0.293
Pheasant Branch,USGS_5427948,6/25/2014,6.33,0.14,4.79,9.93,0.291
Pheasant Branch,USGS_5427948,6/26/2014,5.06,0.135,3.7,7.87,0.288
Pheasant Branch,USGS_5427948,6/27/2014,4.05,0.131,2.86,6.25,0.286
Pheasant Branch,USGS_5427948,6/28/2014,3.18,0.126,2.17,4.86,0.283
Pheasant Branch,USGS_5427948,6/29/2014,6.76,0.122,4.48,10.6,0.282
Pheasant Branch,USGS_5427948,6/30/2014,101,0.174,88.3,224,0.412
Pheasant Branch,USGS_5427948,7/1/2014,102,0.302,134,255,0.494
Pheasant Branch,USGS_5427948,7/2/2014,18.5,0.338,34,47,0.467
Pheasant Branch,USGS_5427948,7/3/2014,12,0.248,16.3,25.1,0.386
Pheasant Branch,USGS_5427948,7/4/2014,8.59,0.155,7.25,14.6,0.314
Pheasant Branch,USGS_5427948,7/5/2014,6.77,0.0962,3.54,9.35,0.255
Pheasant Branch,USGS_5427948,7/6/2014,5.9,0.0599,1.92,6.62,0.207
Pheasant Branch,USGS_5427948,7/7/2014,5.16,0.0412,1.15,4.91,0.176
Pheasant Branch,USGS_5427948,7/8/2014,8.86,0.0404,1.93,8.34,0.174
Pheasant Branch,USGS_5427948,7/9/2014,5.26,0.0408,1.16,4.97,0.175
Pheasant Branch,USGS_5427948,7/10/2014,4.29,0.0412,0.95,4.05,0.175
Pheasant Branch,USGS_5427948,7/11/2014,3.53,0.0416,0.79,3.34,0.175
Pheasant Branch,USGS_5427948,7/12/2014,3.24,0.042,0.73,3.07,0.176
Pheasant Branch,USGS_5427948,7/13/2014,5.05,0.0424,1.16,4.8,0.176
Pheasant Branch,USGS_5427948,7/14/2014,3.79,0.0428,0.88,3.61,0.176
Pheasant Branch,USGS_5427948,7/15/2014,3.18,0.0432,0.74,3.04,0.177
Pheasant Branch,USGS_5427948,7/16/2014,2.73,0.0437,0.64,2.61,0.177
Pheasant Branch,USGS_5427948,7/17/2014,2.36,0.0441,0.56,2.26,0.177
Pheasant Branch,USGS_5427948,7/18/2014,2.03,0.0445,0.49,1.95,0.178
Pheasant Branch,USGS_5427948,7/19/2014,1.85,0.0449,0.45,1.78,0.178
Pheasant Branch,USGS_5427948,7/20/2014,1.83,0.0454,0.45,1.76,0.178
Pheasant Branch,USGS_5427948,7/21/2014,1.82,0.0458,0.45,1.76,0.179
Pheasant Branch,USGS_5427948,7/22/2014,1.8,0.0462,0.45,1.74,0.179
Pheasant Branch,USGS_5427948,7/23/2014,1.7,0.0467,0.43,1.64,0.179
Pheasant Branch,USGS_5427948,7/24/2014,1.55,0.0472,0.4,1.51,0.18
Pheasant Branch,USGS_5427948,7/25/2014,1.55,0.0476,0.4,1.51,0.18
Pheasant Branch,USGS_5427948,7/26/2014,1.65,0.0481,0.43,1.61,0.18
Pheasant Branch,USGS_5427948,7/27/2014,1.92,0.0485,0.5,1.87,0.181
Pheasant Branch,USGS_5427948,7/28/2014,2.72,0.049,0.72,2.66,0.181
Pheasant Branch,USGS_5427948,7/29/2014,1.87,0.0495,0.5,1.83,0.181
Pheasant Branch,USGS_5427948,7/30/2014,1.75,0.0499,0.47,1.71,0.182
Pheasant Branch,USGS_5427948,7/31/2014,1.61,0.0504,0.44,1.58,0.182
Pheasant Branch,USGS_5427948,8/1/2014,3.11,0.0509,0.86,3.07,0.183
Pheasant Branch,USGS_5427948,8/2/2014,5.97,0.0514,1.66,5.9,0.183
Pheasant Branch,USGS_5427948,8/3/2014,2.64,0.0519,0.74,2.61,0.183
Pheasant Branch,USGS_5427948,8/4/2014,5.23,0.0524,1.48,5.19,0.184
Pheasant Branch,USGS_5427948,8/5/2014,6.92,0.0529,1.97,6.87,0.184
Pheasant Branch,USGS_5427948,8/6/2014,3.91,0.0534,1.13,3.89,0.184
Pheasant Branch,USGS_5427948,8/7/2014,3.03,0.0539,0.88,3.02,0.185
Pheasant Branch,USGS_5427948,8/8/2014,2.31,0.0544,0.68,2.31,0.185
Pheasant Branch,USGS_5427948,8/9/2014,1.83,0.055,0.54,1.83,0.185
Pheasant Branch,USGS_5427948,8/10/2014,1.59,0.0555,0.48,1.59,0.186
Pheasant Branch,USGS_5427948,8/11/2014,1.65,0.056,0.5,1.66,0.186
Pheasant Branch,USGS_5427948,8/12/2014,1.65,0.0564,0.5,1.66,0.186
Pheasant Branch,USGS_5427948,8/13/2014,1.49,0.0568,0.46,1.51,0.187
Pheasant Branch,USGS_5427948,8/14/2014,1.43,0.0572,0.44,1.45,0.187
Pheasant Branch,USGS_5427948,8/15/2014,1.34,0.0576,0.42,1.35,0.188
Pheasant Branch,USGS_5427948,8/16/2014,1.34,0.058,0.42,1.36,0.188
Pheasant Branch,USGS_5427948,8/17/2014,1.35,0.0584,0.42,1.37,0.188
Pheasant Branch,USGS_5427948,8/18/2014,1.39,0.0588,0.44,1.41,0.189
Pheasant Branch,USGS_5427948,8/19/2014,6.17,0.0592,1.97,6.3,0.189
Pheasant Branch,USGS_5427948,8/20/2014,3.66,0.0596,1.18,3.75,0.19
Pheasant Branch,USGS_5427948,8/21/2014,8.51,0.081,4.33,10.4,0.212
Pheasant Branch,USGS_5427948,8/22/2014,6.76,0.0694,2.55,7.29,0.199
Pheasant Branch,USGS_5427948,8/23/2014,4.96,0.0655,1.75,5.24,0.196
Pheasant Branch,USGS_5427948,8/24/2014,4.51,0.0624,1.52,4.69,0.192
Pheasant Branch,USGS_5427948,8/25/2014,40.3,0.0889,22.2,70.6,0.287
Pheasant Branch,USGS_5427948,8/26/2014,17.9,0.134,12.3,25.1,0.266
Pheasant Branch,USGS_5427948,8/27/2014,7.48,0.187,7.52,13.7,0.341
Pheasant Branch,USGS_5427948,8/28/2014,5.53,0.206,6.13,11.8,0.395
Pheasant Branch,USGS_5427948,8/29/2014,4.72,0.222,5.66,11.4,0.449
Pheasant Branch,USGS_5427948,8/30/2014,7.72,0.234,9.78,19.6,0.47
Pheasant Branch,USGS_5427948,8/31/2014,5.68,0.246,7.54,14.8,0.483
Pheasant Branch,USGS_5427948,9/1/2014,5.4,0.257,7.52,14.4,0.495
Pheasant Branch,USGS_5427948,9/2/2014,5.51,0.245,7.31,14,0.469
Pheasant Branch,USGS_5427948,9/3/2014,4.28,0.223,5.16,10,0.432
Pheasant Branch,USGS_5427948,9/4/2014,141,0.208,146,394,0.535
Pheasant Branch,USGS_5427948,9/5/2014,30.2,0.518,85.3,126,0.755
Pheasant Branch,USGS_5427948,9/6/2014,12,0.458,29.8,40.1,0.614
Pheasant Branch,USGS_5427948,9/7/2014,7.47,0.373,15.1,21,0.518
Pheasant Branch,USGS_5427948,9/8/2014,5.93,0.302,9.71,14.1,0.438
Pheasant Branch,USGS_5427948,9/9/2014,5.04,0.245,6.68,10.1,0.371
Pheasant Branch,USGS_5427948,9/10/2014,7.02,0.202,7.62,12,0.316
Pheasant Branch,USGS_5427948,9/11/2014,5.34,0.171,4.94,7.92,0.274
Pheasant Branch,USGS_5427948,9/12/2014,5.08,0.144,3.94,6.48,0.237
Pheasant Branch,USGS_5427948,9/13/2014,4.76,0.123,3.17,5.32,0.206
Pheasant Branch,USGS_5427948,9/14/2014,3.85,0.111,2.32,3.97,0.191
Pheasant Branch,USGS_5427948,9/15/2014,4.33,0.102,2.37,4.19,0.18
Pheasant Branch,USGS_5427948,9/16/2014,3.93,0.0936,1.99,3.6,0.17
Pheasant Branch,USGS_5427948,9/17/2014,3.04,0.0859,1.41,2.63,0.16
Pheasant Branch,USGS_5427948,9/18/2014,2.57,0.0788,1.1,2.1,0.151
Pheasant Branch,USGS_5427948,9/19/2014,2.88,0.0699,1.09,2.22,0.142
Pheasant Branch,USGS_5427948,9/20/2014,2.17,0.059,0.69,1.58,0.134
Pheasant Branch,USGS_5427948,9/21/2014,2.27,0.0498,0.61,1.55,0.127
Pheasant Branch,USGS_5427948,9/22/2014,1.99,0.0421,0.45,1.28,0.12
Pheasant Branch,USGS_5427948,9/23/2014,1.87,0.0356,0.36,1.14,0.113
Pheasant Branch,USGS_5427948,9/24/2014,1.81,0.03,0.29,1.04,0.107
Pheasant Branch,USGS_5427948,9/25/2014,1.87,0.0254,0.26,1.02,0.101
Pheasant Branch,USGS_5427948,9/26/2014,1.8,0.0214,0.21,0.92,0.0949
Pheasant Branch,USGS_5427948,9/27/2014,1.69,0.0181,0.17,0.82,0.0896
Pheasant Branch,USGS_5427948,9/28/2014,1.66,0.0153,0.14,0.76,0.0845
Pheasant Branch,USGS_5427948,9/29/2014,1.76,0.0132,0.13,0.76,0.0805
Pheasant Branch,USGS_5427948,9/30/2014,1.81,0.013,0.13,0.78,0.08
Pheasant Branch,USGS_5427948,10/1/2014,1.79,0.013,0.13,0.77,0.08
Pheasant Branch,USGS_5427948,10/2/2014,1.84,0.013,0.13,0.79,0.08
Pheasant Branch,USGS_5427948,10/3/2014,7.49,0.013,0.53,3.88,0.093
Pheasant Branch,USGS_5427948,10/4/2014,5.28,0.013,0.37,2.28,0.08
Pheasant Branch,USGS_5427948,10/5/2014,4.35,0.013,0.31,1.88,0.08
