"","sampledate","Project.x","Date_Time","TotP_mgL","sampletime.x","Site_ID.x","Project.y","Date.Time","SRP_mgL","Site_ID.y","sampletime.y"
"828",2019-04-16,"Pheasant Branch (USGS # 9KPheasant Branch (USGS # 9KP41)	02/08/2019 03:05 AM	PHOSPHORUS TOTAL		0.422	MG/L		
Pheasant Branch (USGS # 9KP41)	02/06/2019 10:20 PM	PHOSPHORUS TOTAL		0.596	MG/L		
Pheasant Branch (USGS # 9KP41)	02/06/2019 04:20 AM	PHOSPHORUS TOTAL		0.691	MG/L		
Pheasant Branch (USGS # 9KP41)	02/05/2019 10:15 PM	PHOSPHORUS TOTAL		0.664	MG/L		
Pheasant Branch (USGS # 9KP41)	02/05/2019 04:15 PM	PHOSPHORUS TOTAL		0.384	MG/L		
Pheasant Branch (USGS # 9KP41)	02/05/2019 10:15 AM	PHOSPHORUS TOTAL		0.274	MG/L		
Pheasant Branch (USGS # 9KP41)	02/04/2019 09:50 AM	PHOSPHORUS TOTAL		0.0396	MG/L		
Pheasant Branch (USGS # 9KP41)	01/15/2019 08:20 AM	PHOSPHORUS TOTAL		0.0615	MG/L		
Pheasant Branch (USGS # 9KP41)	01/10/2019 12:40 AM	PHOSPHORUS TOTAL		0.308	MG/L		
Pheasant Branch (USGS # 9KP41)	01/09/2019 12:35 PM	PHOSPHORUS TOTAL		0.340	MG/L		
Pheasant Branch (USGS # 9KP41)	01/08/2019 06:30 PM	PHOSPHORUS TOTAL		0.214	MG/L		
Pheasant Branch (USGS # 9KP41)	01/08/2019 06:30 AM	PHOSPHORUS TOTAL		0.0307	MG/L		
Pheasant Branch (USGS # 9KP41)	01/08/2019 12:30 AM	PHOSPHORUS TOTAL		0.0384	MG/L		
Pheasant Branch (USGS # 9KP41)	01/07/2019 02:10 PM	PHOSPHORUS TOTAL		0.0312	MG/L		
Pheasant Branch (USGS # 9KP41)	12/29/2018 01:05 PM	PHOSPHORUS TOTAL		0.166	MG/L		
Pheasant Branch (USGS # 9KP41)	12/29/2018 12:10 AM	PHOSPHORUS TOTAL		0.0384	MG/L		
Pheasant Branch (USGS # 9KP41)	12/28/2018 12:05 PM	PHOSPHORUS TOTAL		0.0378	MG/L		
Pheasant Branch (USGS # 9KP41)	12/13/2018 10:00 AM	PHOSPHORUS TOTAL		0.0271	MG/L		
Pheasant Branch (USGS # 9KP41)	12/02/2018 11:00 PM	PHOSPHORUS TOTAL		0.0457	MG/L		
Pheasant Branch (USGS # 9KP41)	11/14/2018 10:50 AM	PHOSPHORUS TOTAL		0.0398	MG/L		
Pheasant Branch (USGS # 9KP41)	11/08/2018 07:00 AM	PHOSPHORUS TOTAL		0.0348	MG/L		
Pheasant Branch (USGS # 9KP41)	11/07/2018 11:15 AM	PHOSPHORUS TOTAL		0.0312	MG/L		
Pheasant Branch (USGS # 9KP41)	11/06/2018 10:05 AM	PHOSPHORUS TOTAL		0.0310	MG/L		
Pheasant Branch (USGS # 9KP41)	11/05/2018 11:40 AM	PHOSPHORUS TOTAL		0.0350	MG/L		
Pheasant Branch (USGS # 9KP41)	10/16/2018 10:33 AM	PHOSPHORUS TOTAL		0.152	MG/LP41)","4/16/2019 11:10",0.0752,"11:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/16/2019 11:10",0.004,"WIDNR_133040","11:10:00"
"829",2019-04-17,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/17/2019 8:00",0.14,"8:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/17/2019 8:00",0.005,"WIDNR_133040","8:00:00"
"830",2019-04-18,"Pheasant Branch (USGS # 9KP41)","4/18/2019 6:25",0.0818,"6:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/18/2019 6:25",0.0134,"WIDNR_133040","6:25:00"
"831",2019-04-19,"Pheasant Branch (USGS # 9KP41)","4/19/2019 2:40",0.0827,"2:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/19/2019 2:40",0.0099,"WIDNR_133040","2:40:00"
"832",2019-04-22,"2019 River Falls FERC Relicensing Continuous D.O. Monitoring- 319 eligible","4/22/2019 19:15",0.149,"7:15:00","WIDNR_133040","2019 River Falls FERC Relicensing Continuous D.O. Monitoring- 319 eligible","4/22/2019 19:15",0.0021,"WIDNR_133040","7:15:00"
"833",2019-04-23,"Pheasant Branch (USGS # 9KP41)","4/23/2019 14:55",0.105,"2:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/23/2019 14:55",0.0128,"WIDNR_133040","2:55:00"
"834",2019-04-29,"Pheasant Branch (USGS # 9KP41)","4/29/2019 17:45",0.0972,"5:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/29/2019 17:45",0.0034,"WIDNR_133040","5:45:00"
"835",2019-05-02,"Pheasant Branch (USGS # 9KP41)","5/2/2019 9:30",0.0594,"9:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/2/2019 9:30",0.0024,"WIDNR_133040","9:30:00"
"836",2019-05-06,"Pheasant Branch (USGS # 9KP41)","5/6/2019 8:35",0.0775,"8:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/6/2019 8:35",0.0143,"WIDNR_133040","8:35:00"
"837",2019-05-09,"Pheasant Branch (USGS # 9KP41)","5/9/2019 22:40",0.0643,"10:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/9/2019 22:40",1e-04,"WIDNR_133040","10:40:00"
"838",2019-05-13,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/13/2019 8:10",0.08,"8:10:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/13/2019 8:10",0.016,"WIDNR_133040","8:10:00"
"839",2019-05-15,"Pheasant Branch (USGS # 9KP41)","5/15/2019 10:00",0.0723,"10:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/15/2019 10:00",0.0091,"WIDNR_133040","10:00:00"
"840",2019-05-16,"Pheasant Branch (USGS # 9KP41)","5/16/2019 13:10",0.0723,"1:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/16/2019 13:10",0.0246,"WIDNR_133040","1:10:00"
"841",2019-05-17,"Pheasant Branch (USGS # 9KP41)","5/17/2019 7:05",0.0931,"7:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/17/2019 7:05",0.0311,"WIDNR_133040","7:05:00"
"842",2019-05-18,"Pheasant Branch (USGS # 9KP41)","5/18/2019 20:00",0.077,"8:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/18/2019 20:00",0.0116,"WIDNR_133040","8:00:00"
"843",2019-05-19,"Pheasant Branch (USGS # 9KP41)","5/19/2019 21:50",0.0875,"9:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/19/2019 21:50",0.013,"WIDNR_133040","9:50:00"
"844",2019-05-22,"Pheasant Branch (USGS # 9KP41)","5/22/2019 0:05",0.228,"12:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/22/2019 0:05",0.0367,"WIDNR_133040","12:05:00"
"845",2019-05-25,"Pheasant Branch (USGS # 9KP41)","5/25/2019 22:35",0.0613,"10:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/25/2019 22:35",0.0135,"WIDNR_133040","10:35:00"
"846",2019-05-26,"Pheasant Branch (USGS # 9KP41)","5/26/2019 21:25",0.234,"9:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/26/2019 21:25",0.127,"WIDNR_133040","9:25:00"
"847",2019-05-27,"Pheasant Branch (USGS # 9KP41)","5/27/2019 9:45",0.0964,"9:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/27/2019 9:45",0.137,"WIDNR_133040","9:45:00"
"848",2019-05-28,"Pheasant Branch (USGS # 9KP41)","5/28/2019 0:00",0.309,"12:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/28/2019 0:00",0.159,"WIDNR_133040","12:00:00"
"849",2019-05-31,"Pheasant Branch (USGS # 9KP41)","5/31/2019 21:35",0.246,"9:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/31/2019 21:35",0.134,"WIDNR_133040","9:35:00"
"850",2019-06-03,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/3/2019 11:10",0.25,"11:10:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/3/2019 11:10",0.027,"WIDNR_133040","11:10:00"
"851",2019-06-11,"Pheasant Branch (USGS # 9KP41)","6/11/2019 10:35",0.137,"10:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","6/11/2019 10:35",0.062,"WIDNR_133040","10:35:00"
"852",2019-06-26,"Pheasant Branch (USGS # 9KP41)","6/26/2019 6:15",0.0473,"6:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","6/26/2019 6:15",0.00589,"WIDNR_133040","6:15:00"
"853",2019-06-28,"","6/28/2019 14:10",0.0388,"2:10:00","WIDNR_133040","","6/28/2019 14:10",0.0163,"WIDNR_133040","2:10:00"
"854",2019-06-29,"","6/29/2019 16:50",0.0408,"4:50:00","WIDNR_133040","","6/29/2019 16:50",0.0239,"WIDNR_133040","4:50:00"
"855",2019-06-30,"","6/30/2019 4:55",0.0425,"4:55:00","WIDNR_133040","","6/30/2019 4:55",0.0268,"WIDNR_133040","4:55:00"
"856",2019-07-01,"","7/1/2019 0:55",0.062,"12:55:00","WIDNR_133040","","7/1/2019 0:55",0.0255,"WIDNR_133040","12:55:00"
"857",2019-07-02,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/2/2019 12:00",1e-05,"12:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/2/2019 12:00",0.02,"WIDNR_133040","12:00:00"
"858",2019-07-06,"","7/6/2019 8:50",0.275,"8:50:00","WIDNR_133040","","7/6/2019 8:50",0.161,"WIDNR_133040","8:50:00"
"859",2019-07-15,"","7/15/2019 10:15",0.101,"10:15:00","WIDNR_133040","","7/15/2019 10:15",0.07,"WIDNR_133040","10:15:00"
"860",2019-07-19,"","7/19/2019 13:50",0.111,"1:50:00","WIDNR_133040","","7/19/2019 13:50",0.0637,"WIDNR_133040","1:50:00"
"861",2019-07-20,"","7/20/2019 21:50",0.0897,"9:50:00","WIDNR_133040","","7/20/2019 21:50",0.0566,"WIDNR_133040","9:50:00"
"862",2019-07-22,"","7/22/2019 6:45",0.188,"6:45:00","WIDNR_133040","","7/22/2019 6:45",0.131,"WIDNR_133040","6:45:00"
"863",2019-08-06,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/6/2019 9:45",0.06,"9:45:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/6/2019 9:45",0.026,"WIDNR_133040","9:45:00"
"864",2019-08-15,"","8/15/2019 9:45",0.0683,"9:45:00","WIDNR_133040","","8/15/2019 9:45",0.0347,"WIDNR_133040","9:45:00"
"865",2019-09-16,"","9/16/2019 13:10",0.0718,"1:10:00","WIDNR_133040","","9/16/2019 13:10",0.017,"WIDNR_133040","1:10:00"
"866",2019-09-17,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/17/2019 7:50",0.07,"7:50:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/17/2019 7:50",0.012,"WIDNR_133040","7:50:00"
"867",2019-09-24,"","9/24/2019 6:35",0.0793,"6:35:00","WIDNR_133040","","9/24/2019 6:35",0.0311,"WIDNR_133040","6:35:00"
"868",2019-10-01,"","10/1/2019 20:40",0.112,"8:40:00","WIDNR_133040","","10/1/2019 20:40",0.0365,"WIDNR_133040","8:40:00"
"869",2019-10-02,"","10/2/2019 12:10",0.138,"12:10:00","WIDNR_133040","","10/2/2019 12:10",0.0616,"WIDNR_133040","12:10:00"
"870",2019-10-03,"","10/3/2019 18:15",0.34,"6:15:00","WIDNR_133040","","10/3/2019 18:15",0.226,"WIDNR_133040","6:15:00"
"871",2019-10-04,"","10/4/2019 6:20",0.237,"6:20:00","WIDNR_133040","","10/4/2019 6:20",0.15,"WIDNR_133040","6:20:00"
"872",2019-10-05,"","10/5/2019 7:10",0.481,"7:10:00","WIDNR_133040","","10/5/2019 7:10",0.357,"WIDNR_133040","7:10:00"
"873",2019-10-06,"","10/6/2019 22:55",0.398,"10:55:00","WIDNR_133040","","10/6/2019 22:55",0.307,"WIDNR_133040","10:55:00"
"874",2019-10-09,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/9/2019 8:25",0.28,"8:25:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/9/2019 8:25",0.227,"WIDNR_133040","8:25:00"
"875",2019-10-15,"","10/15/2019 10:05",0.153,"10:05:00","WIDNR_133040","","10/15/2019 10:05",0.118,"WIDNR_133040","10:05:00"
"876",2019-11-14,"","11/14/2019 9:00",0.0182,"9:00:00","WIDNR_133040","","11/14/2019 9:00",0.0102,"WIDNR_133040","9:00:00"
"877",2019-11-22,"","11/22/2019 6:55",0.0351,"6:55:00","WIDNR_133040","","11/22/2019 6:55",0.0212,"WIDNR_133040","6:55:00"
"878",2019-11-26,"","11/26/2019 9:45",0.0427,"9:45:00","WIDNR_133040","","11/26/2019 9:45",0.0171,"WIDNR_133040","9:45:00"
"879",2019-11-28,"","11/28/2019 8:55",0.0321,"8:55:00","WIDNR_133040","","11/28/2019 8:55",0.00963,"WIDNR_133040","8:55:00"
"880",2019-12-16,"","12/16/2019 11:45",0.0283,"11:45:00","WIDNR_133040","","12/16/2019 11:45",0.0137,"WIDNR_133040","11:45:00"
"881",2019-12-30,"","12/30/2019 8:30",0.0512,"8:30:00","WIDNR_133040","","12/30/2019 8:30",0.0358,"WIDNR_133040","8:30:00"
"882",2019-12-31,"","12/31/2019 9:05",0.141,"9:05:00","WIDNR_133040","","12/31/2019 9:05",0.0607,"WIDNR_133040","9:05:00"
"883",2020-01-15,"","1/15/2020 10:45",0.0421,"10:45:00","WIDNR_133040","","1/15/2020 10:45",0.0257,"WIDNR_133040","10:45:00"
"884",2020-02-12,"","2/12/2020 11:00",0.0402,"11:00:00","WIDNR_133040","","2/12/2020 11:00",0.0248,"WIDNR_133040","11:00:00"
"885",2020-03-04,"","3/4/2020 12:00",0.07,"12:00:00","WIDNR_133040","","3/4/2020 12:00",0.0318,"WIDNR_133040","12:00:00"
"886",2020-03-05,"","3/5/2020 11:10",0.196,"11:10:00","WIDNR_133040","","3/5/2020 11:10",0.0687,"WIDNR_133040","11:10:00"
"887",2020-03-06,"","3/6/2020 14:30",0.184,"2:30:00","WIDNR_133040","","3/6/2020 14:30",0.0423,"WIDNR_133040","2:30:00"
"888",2020-03-07,"","3/7/2020 22:35",0.261,"10:35:00","WIDNR_133040","","3/7/2020 22:35",0.101,"WIDNR_133040","10:35:00"
"889",2020-03-09,"","3/9/2020 3:05",0.154,"3:05:00","WIDNR_133040","","3/9/2020 3:05",0.0599,"WIDNR_133040","3:05:00"
"890",2020-03-10,"","3/10/2020 3:10",0.141,"3:10:00","WIDNR_133040","","3/10/2020 3:10",0.0796,"WIDNR_133040","3:10:00"
"891",2020-03-11,"","3/11/2020 3:15",0.149,"3:15:00","WIDNR_133040","","3/11/2020 3:15",0.0968,"WIDNR_133040","3:15:00"
"892",2020-03-12,"","3/12/2020 3:20",0.166,"3:20:00","WIDNR_133040","","3/12/2020 3:20",0.0823,"WIDNR_133040","3:20:00"
"893",2020-03-13,"","3/13/2020 3:55",0.142,"3:55:00","WIDNR_133040","","3/13/2020 3:55",0.0661,"WIDNR_133040","3:55:00"
"894",2020-03-16,"","3/16/2020 12:35",0.082,"12:35:00","WIDNR_133040","","3/16/2020 12:35",0.032,"WIDNR_133040","12:35:00"
"895",2020-03-20,"Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/20/2020 6:40",0.0608,"6:40:00","WIDNR_133040","Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/20/2020 6:40",0.0218,"WIDNR_133040","6:40:00"
"896",2020-03-21,"Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/21/2020 14:35",0.159,"2:35:00","WIDNR_133040","Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/21/2020 14:35",0.0522,"WIDNR_133040","2:35:00"
"897",2020-03-23,"Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/23/2020 6:35",0.195,"6:35:00","WIDNR_133040","Lake evaluation monitoring - Aquatic plant management - Tier III - Halfmoon Lake","3/23/2020 6:35",0.0823,"WIDNR_133040","6:35:00"
"898",2020-03-30,"","3/30/2020 7:50",0.0624,"7:50:00","WIDNR_133040","","3/30/2020 7:50",0.0113,"WIDNR_133040","7:50:00"
"899",2020-04-15,"Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","4/15/2020 8:30",0.0387,"8:30:00","WIDNR_133040","Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","4/15/2020 8:30",0.0149,"WIDNR_133040","8:30:00"
"900",2020-05-17,"","5/17/2020 20:05",0.117,"8:05:00","WIDNR_133040","","5/17/2020 20:05",0.102,"WIDNR_133040","8:05:00"
"901",2020-05-18,"","5/18/2020 18:45",0.105,"6:45:00","WIDNR_133040","","5/18/2020 18:45",0.0426,"WIDNR_133040","6:45:00"
"902",2020-05-19,"","5/19/2020 18:50",0.199,"6:50:00","WIDNR_133040","","5/19/2020 18:50",0.0106,"WIDNR_133040","6:50:00"
"903",2020-05-21,"","5/21/2020 9:45",0.107,"9:45:00","WIDNR_133040","","5/21/2020 9:45",0.0377,"WIDNR_133040","9:45:00"
"904",2020-05-29,"Lake Poygan Breakwall PI survey grid creation and baseline survey","5/29/2020 19:50",0.116,"7:50:00","WIDNR_133040","Lake Poygan Breakwall PI survey grid creation and baseline survey","5/29/2020 19:50",0.0524,"WIDNR_133040","7:50:00"
"905",2020-05-30,"Lake Poygan Breakwall PI survey grid creation and baseline survey","5/30/2020 7:55",0.169,"7:55:00","WIDNR_133040","Lake Poygan Breakwall PI survey grid creation and baseline survey","5/30/2020 7:55",0.107,"WIDNR_133040","7:55:00"
"906",2020-06-01,"Lake Poygan Breakwall PI survey grid creation and baseline survey","6/1/2020 10:30",0.204,"10:30:00","WIDNR_133040","Lake Poygan Breakwall PI survey grid creation and baseline survey","6/1/2020 10:30",0.133,"WIDNR_133040","10:30:00"
"907",2020-06-02,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/2/2020 12:50",0.18,"12:50:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/2/2020 12:50",0.099,"WIDNR_133040","12:50:00"
"908",2020-06-11,"2018 - Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","6/11/2020 15:00",0.0948,"3:00:00","WIDNR_133040","2018 - Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","6/11/2020 15:00",0.0571,"WIDNR_133040","3:00:00"
"909",2020-06-12,"2018 - Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","6/12/2020 11:30",0.0696,"11:30:00","WIDNR_133040","2018 - Lake evaluation monitoring of weevil control of Eurasian water milfoil in two West District Lakes","6/12/2020 11:30",0.0149,"WIDNR_133040","11:30:00"
"910",2020-06-15,"319 Project- Upper East River Watershed Habitat Assessment and USFWS Plan Implementation Phase","6/15/2020 9:00",0.0733,"9:00:00","WIDNR_133040","319 Project- Upper East River Watershed Habitat Assessment and USFWS Plan Implementation Phase","6/15/2020 9:00",0.0149,"WIDNR_133040","9:00:00"
"911",2020-07-07,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/7/2020 9:20",0.12,"9:20:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/7/2020 9:20",0.079,"WIDNR_133040","9:20:00"
"912",2020-07-13,"Lake Winnebago and Up-River Lakes Floating and Emergent Vegetation Mapping","7/13/2020 9:40",0.256,"9:40:00","WIDNR_133040","Lake Winnebago and Up-River Lakes Floating and Emergent Vegetation Mapping","7/13/2020 9:40",0.213,"WIDNR_133040","9:40:00"
"913",2020-08-04,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/4/2020 11:43",0.1,"11:43:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/4/2020 11:43",0.054,"WIDNR_133040","11:43:00"
"914",2020-08-13,"","8/13/2020 9:45",0.0632,"9:45:00","WIDNR_133040","","8/13/2020 9:45",0.0417,"WIDNR_133040","9:45:00"
"915",2020-09-09,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/9/2020 11:35",0.07,"11:35:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/9/2020 11:35",0.01,"WIDNR_133040","11:35:00"
"916",2020-09-15,"","9/15/2020 11:30",0.0764,"11:30:00","WIDNR_133040","","9/15/2020 11:30",0.0497,"WIDNR_133040","11:30:00"
"917",2020-10-07,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/7/2020 10:10",0.2,"10:10:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/7/2020 10:10",0.008,"WIDNR_133040","10:10:00"
"918",2020-10-15,"","10/15/2020 9:40",0.0293,"9:40:00","WIDNR_133040","","10/15/2020 9:40",0.018,"WIDNR_133040","9:40:00"
"919",2020-10-22,"","10/22/2020 10:55",0.0246,"10:55:00","WIDNR_133040","","10/22/2020 10:55",0.0153,"WIDNR_133040","10:55:00"
"920",2020-10-23,"","10/23/2020 20:15",0.02,"8:15:00","WIDNR_133040","","10/23/2020 20:15",0.018,"WIDNR_133040","8:15:00"
"921",2020-10-24,"","10/24/2020 20:20",0.133,"8:20:00","WIDNR_133040","","10/24/2020 20:20",0.0869,"WIDNR_133040","8:20:00"
"922",2020-10-25,"","10/25/2020 8:25",0.173,"8:25:00","WIDNR_133040","","10/25/2020 8:25",0.111,"WIDNR_133040","8:25:00"
"923",2020-11-10,"","11/10/2020 19:00",0.0614,"7:00:00","WIDNR_133040","","11/10/2020 19:00",0.0181,"WIDNR_133040","7:00:00"
"924",2020-11-11,"","11/11/2020 15:50",0.0354,"3:50:00","WIDNR_133040","","11/11/2020 15:50",0.0143,"WIDNR_133040","3:50:00"
"925",2020-11-12,"","11/12/2020 4:10",0.0395,"4:10:00","WIDNR_133040","","11/12/2020 4:10",0.0193,"WIDNR_133040","4:10:00"
"926",2020-11-16,"","11/16/2020 9:30",0.0579,"9:30:00","WIDNR_133040","","11/16/2020 9:30",0.0535,"WIDNR_133040","9:30:00"
"927",2020-12-15,"","12/15/2020 9:35",0.0315,"9:35:00","WIDNR_133040","","12/15/2020 9:35",0.0154,"WIDNR_133040","9:35:00"
"928",2021-01-14,"","1/14/2021 9:15",0.0832,"9:15:00","WIDNR_133040","","1/14/2021 9:15",0.0738,"WIDNR_133040","9:15:00"
"929",2021-02-16,"","2/16/2021 13:10",0.0402,"1:10:00","WIDNR_133040","","2/16/2021 13:10",0.0318,"WIDNR_133040","1:10:00"
"930",2021-03-01,"","3/1/2021 15:50",0.0657,"3:50:00","WIDNR_133040","","3/1/2021 15:50",0.0343,"WIDNR_133040","3:50:00"
"931",2021-03-08,"","3/8/2021 9:40",0.0767,"9:40:00","WIDNR_133040","","3/8/2021 9:40",0.0277,"WIDNR_133040","9:40:00"
"932",2021-03-09,"","3/9/2021 13:45",0.0866,"1:45:00","WIDNR_133040","","3/9/2021 13:45",0.0454,"WIDNR_133040","1:45:00"
"933",2021-03-10,"","3/10/2021 12:21",0.166,"12:21:00","WIDNR_133040","","3/10/2021 12:21",0.0884,"WIDNR_133040","12:21:00"
"934",2021-03-11,"","3/11/2021 18:20",0.143,"6:20:00","WIDNR_133040","","3/11/2021 18:20",0.0503,"WIDNR_133040","6:20:00"
"935",2021-03-14,"","3/14/2021 14:25",0.109,"2:25:00","WIDNR_133040","","3/14/2021 14:25",0.0325,"WIDNR_133040","2:25:00"
"936",2021-03-17,"","3/17/2021 12:20",0.0798,"12:20:00","WIDNR_133040","","3/17/2021 12:20",0.0252,"WIDNR_133040","12:20:00"
"937",2021-03-18,"","3/18/2021 13:35",0.188,"1:35:00","WIDNR_133040","","3/18/2021 13:35",0.0414,"WIDNR_133040","1:35:00"
"938",2021-03-24,"","3/24/2021 22:10",0.0628,"10:10:00","WIDNR_133040","","3/24/2021 22:10",0.00699,"WIDNR_133040","10:10:00"
"939",2021-03-25,"","3/25/2021 16:45",0.0546,"4:45:00","WIDNR_133040","","3/25/2021 16:45",0.00653,"WIDNR_133040","4:45:00"
"940",2021-04-10,"2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support","4/10/2021 15:10",0.0926,"3:10:00","WIDNR_133040","2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support","4/10/2021 15:10",0.00595,"WIDNR_133040","3:10:00"
"941",2021-04-13,"2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support","4/13/2021 9:20",0.0644,"9:20:00","WIDNR_133040","2021 - 319 Project - Bostwick Creek Pre-Implementation Monitoring Support","4/13/2021 9:20",0.0059,"WIDNR_133040","9:20:00"
"942",2021-04-20,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/20/2021 0:00",0.1,"12:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/20/2021 0:00",1e-04,"WIDNR_133040","12:00:00"
"943",2021-05-01,"","5/1/2021 20:55",0.0575,"8:55:00","WIDNR_133040","","5/1/2021 20:55",0.00443,"WIDNR_133040","8:55:00"
"944",2021-05-03,"","5/3/2021 17:25",0.0718,"5:25:00","WIDNR_133040","","5/3/2021 17:25",0.00361,"WIDNR_133040","5:25:00"
"945",2021-05-13,"Kankapot Creek Landfill Investigation","5/13/2021 9:50",0.066,"9:50:00","WIDNR_133040","Kankapot Creek Landfill Investigation","5/13/2021 9:50",0.0145,"WIDNR_133040","9:50:00"
"946",2021-05-26,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/26/2021 7:45",0.14,"7:45:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/26/2021 7:45",0.073,"WIDNR_133040","7:45:00"
"947",2021-06-15,"WAV Funding Request- 2021-22 UF-W, LF TMDL","6/15/2021 9:55",0.159,"9:55:00","WIDNR_133040","WAV Funding Request- 2021-22 UF-W, LF TMDL","6/15/2021 9:55",0.112,"WIDNR_133040","9:55:00"
"948",2021-06-21,"Spring Creek (WBIC: 1261900) DO monitoring","6/21/2021 9:45",0.155,"9:45:00","WIDNR_133040","Spring Creek (WBIC: 1261900) DO monitoring","6/21/2021 9:45",0.122,"WIDNR_133040","9:45:00"
"949",2021-06-22,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/22/2021 13:40",0.25,"1:40:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/22/2021 13:40",0.097,"WIDNR_133040","1:40:00"
"950",2021-07-14,"Impact of New Zealand Mudsnails on Southern WI streams 2021 (and 2022)","7/14/2021 7:25",0.0875,"7:25:00","WIDNR_133040","Impact of New Zealand Mudsnails on Southern WI streams 2021 (and 2022)","7/14/2021 7:25",0.06,"WIDNR_133040","7:25:00"
