Date,depth_ft,Value,Analyte,Unit
2/23/2016,50,0.44,Phycocyanin_InsituProbeR,RFU
2/23/2016,52,205,TP,ugL
2/23/2016,52,1360,TN,ugL
2/23/2016,52,0.94,CHL_InsituProbeR,RFU
2/23/2016,52,0.44,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,236,TP,ugL
3/15/2016,0,1190,TN,ugL
3/15/2016,0,2.44,CHL_InsituProbeR,RFU
3/15/2016,0,1.52,CHL_InsituProbeR,RFU
3/15/2016,0,1.37,CHL_InsituProbeR,RFU
3/15/2016,0,1.34,CHL_InsituProbeR,RFU
3/15/2016,0,1.08,CHL_InsituProbeR,RFU
3/15/2016,0,0.97,CHL_InsituProbeR,RFU
3/15/2016,0,0.94,CHL_InsituProbeR,RFU
3/15/2016,0,0.92,CHL_InsituProbeR,RFU
3/15/2016,0,0.9,CHL_InsituProbeR,RFU
3/15/2016,0,0.75,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.53,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.49,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.5,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.43,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.41,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.39,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.39,Phycocyanin_InsituProbeR,RFU
3/15/2016,0,0.4,Phycocyanin_InsituProbeR,RFU
3/15/2016,5,229,TP,ugL
3/15/2016,5,1190,TN,ugL
3/15/2016,10,221,TP,ugL
3/15/2016,10,1160,TN,ugL
3/15/2016,20,216,TP,ugL
3/15/2016,20,1220,TN,ugL
3/15/2016,47,186,TP,ugL
3/15/2016,47,1180,TN,ugL
3/15/2016,47,0.92,CHL_InsituProbeR,RFU
3/15/2016,47,0.41,Phycocyanin_InsituProbeR,RFU
4/1/2016,0,152,TP,ugL
4/1/2016,0,1220,TN,ugL
4/5/2016,0,162,TP,ugL
4/5/2016,0,1240,TN,ugL
4/5/2016,0,0.35,CHL_InsituProbeR,RFU
4/5/2016,0,0.35,Phycocyanin_InsituProbeR,RFU
4/5/2016,5,172,TP,ugL
4/5/2016,5,1160,TN,ugL
4/5/2016,5,0.31,CHL_InsituProbeR,RFU
4/5/2016,5,0.31,Phycocyanin_InsituProbeR,RFU
4/5/2016,10,159,TP,ugL
4/5/2016,10,1160,TN,ugL
4/5/2016,10,0.3,CHL_InsituProbeR,RFU
4/5/2016,10,0.3,Phycocyanin_InsituProbeR,RFU
4/5/2016,15,0.3,CHL_InsituProbeR,RFU
4/5/2016,15,0.3,Phycocyanin_InsituProbeR,RFU
4/5/2016,20,160,TP,ugL
4/5/2016,20,1140,TN,ugL
4/5/2016,20,0.28,CHL_InsituProbeR,RFU
4/5/2016,20,0.28,Phycocyanin_InsituProbeR,RFU
4/5/2016,25,0.28,CHL_InsituProbeR,RFU
4/5/2016,25,0.28,Phycocyanin_InsituProbeR,RFU
4/5/2016,30,0.28,CHL_InsituProbeR,RFU
4/5/2016,30,0.28,Phycocyanin_InsituProbeR,RFU
4/5/2016,35,0.28,CHL_InsituProbeR,RFU
4/5/2016,35,0.28,Phycocyanin_InsituProbeR,RFU
4/5/2016,40,0.26,CHL_InsituProbeR,RFU
4/5/2016,40,0.26,Phycocyanin_InsituProbeR,RFU
4/5/2016,45,0.27,CHL_InsituProbeR,RFU
4/5/2016,45,0.27,Phycocyanin_InsituProbeR,RFU
4/5/2016,46,173,TP,ugL
4/5/2016,46,1130,TN,ugL
4/5/2016,46,0.24,CHL_InsituProbeR,RFU
4/5/2016,46,0.24,Phycocyanin_InsituProbeR,RFU
4/13/2016,0,132,TP,ugL
4/13/2016,0,1260,TN,ugL
4/26/2016,0,107,TP,ugL
4/26/2016,0,977,TN,ugL
4/26/2016,0,10.34,CHL_InsituProbeR,RFU
4/26/2016,0,1.02,Phycocyanin_InsituProbeR,RFU
4/26/2016,5,66,TP,ugL
4/26/2016,5,935,TN,ugL
4/26/2016,5,5.7,CHL_InsituProbeR,RFU
4/26/2016,5,0.5,Phycocyanin_InsituProbeR,RFU
4/26/2016,10,86,TP,ugL
4/26/2016,10,957,TN,ugL
4/26/2016,10,2.17,CHL_InsituProbeR,RFU
4/26/2016,10,0.24,Phycocyanin_InsituProbeR,RFU
4/26/2016,15,1.93,CHL_InsituProbeR,RFU
4/26/2016,15,0.25,Phycocyanin_InsituProbeR,RFU
4/26/2016,20,163,TP,ugL
4/26/2016,20,1240,TN,ugL
4/26/2016,20,2.07,CHL_InsituProbeR,RFU
4/26/2016,20,0.29,Phycocyanin_InsituProbeR,RFU
4/26/2016,25,1.07,CHL_InsituProbeR,RFU
4/26/2016,25,0.24,Phycocyanin_InsituProbeR,RFU
4/26/2016,30,0.9,CHL_InsituProbeR,RFU
4/26/2016,30,0.23,Phycocyanin_InsituProbeR,RFU
4/26/2016,35,0.87,CHL_InsituProbeR,RFU
4/26/2016,35,0.23,Phycocyanin_InsituProbeR,RFU
4/26/2016,40,0.89,CHL_InsituProbeR,RFU
4/26/2016,40,0.23,Phycocyanin_InsituProbeR,RFU
4/26/2016,45,0.88,CHL_InsituProbeR,RFU
4/26/2016,45,0.22,Phycocyanin_InsituProbeR,RFU
4/26/2016,51,162,TP,ugL
4/26/2016,51,1220,TN,ugL
4/26/2016,51,0.85,CHL_InsituProbeR,RFU
4/26/2016,51,0.22,Phycocyanin_InsituProbeR,RFU
4/27/2016,0,97,TP,ugL
4/27/2016,0,1180,TN,ugL
5/10/2016,0,201,TP,ugL
5/10/2016,0,1220,TN,ugL
5/10/2016,0,0.57,CHL_InsituProbeR,RFU
5/10/2016,0,0.07,Phycocyanin_InsituProbeR,RFU
5/10/2016,5,186,TP,ugL
5/10/2016,5,1190,TN,ugL
5/10/2016,5,0.61,CHL_InsituProbeR,RFU
5/10/2016,5,0.08,Phycocyanin_InsituProbeR,RFU
5/10/2016,10,198,TP,ugL
5/10/2016,10,1250,TN,ugL
5/10/2016,10,0.64,CHL_InsituProbeR,RFU
5/10/2016,10,0.08,Phycocyanin_InsituProbeR,RFU
5/10/2016,15,0.61,CHL_InsituProbeR,RFU
5/10/2016,15,0.08,Phycocyanin_InsituProbeR,RFU
5/10/2016,20,198,TP,ugL
5/10/2016,20,1250,TN,ugL
5/10/2016,20,0.59,CHL_InsituProbeR,RFU
5/10/2016,20,0.06,Phycocyanin_InsituProbeR,RFU
5/10/2016,30,0.65,CHL_InsituProbeR,RFU
5/10/2016,30,0.08,Phycocyanin_InsituProbeR,RFU
5/10/2016,35,0.65,CHL_InsituProbeR,RFU
5/10/2016,35,0.11,Phycocyanin_InsituProbeR,RFU
5/10/2016,40,0.71,CHL_InsituProbeR,RFU
5/10/2016,40,0.17,Phycocyanin_InsituProbeR,RFU
5/10/2016,45,0.66,CHL_InsituProbeR,RFU
5/10/2016,45,0.14,Phycocyanin_InsituProbeR,RFU
5/10/2016,50,166,TP,ugL
5/10/2016,50,1150,TN,ugL
5/10/2016,50,0.76,CHL_InsituProbeR,RFU
5/10/2016,50,0.18,Phycocyanin_InsituProbeR,RFU
5/11/2016,0,191,TP,ugL
5/11/2016,0,1260,TN,ugL
5/18/2016,0,194,TP,ugL
5/18/2016,0,1390,TN,ugL
5/24/2016,0,208,TP,ugL
5/24/2016,0,1320,TN,ugL
5/24/2016,0,5.98,CHL_InsituProbeR,RFU
5/24/2016,0,1.04,Phycocyanin_InsituProbeR,RFU
5/24/2016,5,189,TP,ugL
5/24/2016,5,1280,TN,ugL
5/24/2016,5,7.3,CHL_InsituProbeR,RFU
5/24/2016,5,0.86,Phycocyanin_InsituProbeR,RFU
5/24/2016,10,191,TP,ugL
5/24/2016,10,1240,TN,ugL
5/24/2016,10,2.51,CHL_InsituProbeR,RFU
5/24/2016,10,0.25,Phycocyanin_InsituProbeR,RFU
5/24/2016,15,1.62,CHL_InsituProbeR,RFU
5/24/2016,15,0.16,Phycocyanin_InsituProbeR,RFU
5/24/2016,20,197,TP,ugL
5/24/2016,20,1310,TN,ugL
5/24/2016,20,1.31,CHL_InsituProbeR,RFU
5/24/2016,20,0.15,Phycocyanin_InsituProbeR,RFU
5/24/2016,25,1.05,CHL_InsituProbeR,RFU
5/24/2016,25,0.14,Phycocyanin_InsituProbeR,RFU
5/24/2016,30,0.81,CHL_InsituProbeR,RFU
5/24/2016,30,0.13,Phycocyanin_InsituProbeR,RFU
5/24/2016,35,0.82,CHL_InsituProbeR,RFU
5/24/2016,35,0.13,Phycocyanin_InsituProbeR,RFU
5/24/2016,40,0.84,CHL_InsituProbeR,RFU
5/24/2016,40,0.15,Phycocyanin_InsituProbeR,RFU
5/24/2016,45,0.86,CHL_InsituProbeR,RFU
5/24/2016,45,0.15,Phycocyanin_InsituProbeR,RFU
5/24/2016,49,198,TP,ugL
5/24/2016,49,1280,TN,ugL
5/24/2016,49,0.85,CHL_InsituProbeR,RFU
5/24/2016,49,0.17,Phycocyanin_InsituProbeR,RFU
5/25/2016,0,182,TP,ugL
5/25/2016,0,1500,TN,ugL
5/31/2016,0,97,TP,ugL
5/31/2016,0,1450,TN,ugL
6/1/2016,0,94,TP,ugL
6/1/2016,0,1570,TN,ugL
6/3/2016,0,100,TP,ugL
6/3/2016,0,2270,TN,ugL
6/6/2016,0,98,TP,ugL
6/6/2016,0,1840,TN,ugL
6/7/2016,0,107,TP,ugL
6/7/2016,0,1630,TN,ugL
6/7/2016,0,4.39,CHL_InsituProbeR,RFU
6/7/2016,0,7.88,Phycocyanin_InsituProbeR,RFU
6/7/2016,5,109,TP,ugL
6/7/2016,5,1590,TN,ugL
6/7/2016,5,2.88,CHL_InsituProbeR,RFU
6/7/2016,5,6.56,Phycocyanin_InsituProbeR,RFU
6/7/2016,10,94,TP,ugL
6/7/2016,10,1260,TN,ugL
6/7/2016,10,1.14,CHL_InsituProbeR,RFU
6/7/2016,10,0.69,Phycocyanin_InsituProbeR,RFU
6/7/2016,15,0.89,CHL_InsituProbeR,RFU
6/7/2016,15,0.18,Phycocyanin_InsituProbeR,RFU
6/7/2016,20,169,TP,ugL
6/7/2016,20,1330,TN,ugL
6/7/2016,20,0.86,CHL_InsituProbeR,RFU
6/7/2016,20,0.14,Phycocyanin_InsituProbeR,RFU
6/7/2016,25,1.25,CHL_InsituProbeR,RFU
6/7/2016,25,0.17,Phycocyanin_InsituProbeR,RFU
6/7/2016,30,1.27,CHL_InsituProbeR,RFU
6/7/2016,30,0.19,Phycocyanin_InsituProbeR,RFU
6/7/2016,35,1.1,CHL_InsituProbeR,RFU
6/7/2016,35,0.17,Phycocyanin_InsituProbeR,RFU
6/7/2016,40,0.97,CHL_InsituProbeR,RFU
6/7/2016,40,0.19,Phycocyanin_InsituProbeR,RFU
6/7/2016,45,0.91,CHL_InsituProbeR,RFU
6/7/2016,45,0.17,Phycocyanin_InsituProbeR,RFU
6/7/2016,50,206,TP,ugL
6/7/2016,50,1190,TN,ugL
6/7/2016,50,0.93,CHL_InsituProbeR,RFU
6/7/2016,50,0.19,Phycocyanin_InsituProbeR,RFU
6/8/2016,0,99,TP,ugL
6/8/2016,0,1620,TN,ugL
6/10/2016,0,151,TP,ugL
6/10/2016,0,3170,TN,ugL
6/13/2016,0,74,TP,ugL
6/13/2016,0,1350,TN,ugL
6/15/2016,0,111,TP,ugL
6/15/2016,0,1970,TN,ugL
6/16/2016,0,100,TP,ugL
6/16/2016,0,1190,TN,ugL
6/16/2016,0,3.84,CHL_InsituProbeR,RFU
6/16/2016,0,5.81,Phycocyanin_InsituProbeR,RFU
6/16/2016,5,93,TP,ugL
6/16/2016,5,1180,TN,ugL
6/16/2016,5,4.68,CHL_InsituProbeR,RFU
6/16/2016,5,6.84,Phycocyanin_InsituProbeR,RFU
6/16/2016,10,92,TP,ugL
6/16/2016,10,1150,TN,ugL
6/16/2016,10,1.88,CHL_InsituProbeR,RFU
6/16/2016,10,0.94,CHL_InsituProbeR,RFU
6/16/2016,10,1.9,Phycocyanin_InsituProbeR,RFU
6/16/2016,10,0.54,Phycocyanin_InsituProbeR,RFU
6/16/2016,20,172,TP,ugL
6/16/2016,20,1320,TN,ugL
6/16/2016,20,0.71,CHL_InsituProbeR,RFU
6/16/2016,20,0.17,Phycocyanin_InsituProbeR,RFU
6/16/2016,25,0.73,CHL_InsituProbeR,RFU
6/16/2016,25,0.15,Phycocyanin_InsituProbeR,RFU
6/16/2016,30,0.79,CHL_InsituProbeR,RFU
6/16/2016,30,0.16,Phycocyanin_InsituProbeR,RFU
6/16/2016,35,0.86,CHL_InsituProbeR,RFU
6/16/2016,35,0.19,Phycocyanin_InsituProbeR,RFU
6/16/2016,40,0.86,CHL_InsituProbeR,RFU
6/16/2016,40,0.18,Phycocyanin_InsituProbeR,RFU
6/16/2016,45,0.84,CHL_InsituProbeR,RFU
6/16/2016,45,0.19,Phycocyanin_InsituProbeR,RFU
6/16/2016,49,234,TP,ugL
6/16/2016,49,1140,TN,ugL
6/16/2016,49,0.82,CHL_InsituProbeR,RFU
6/16/2016,49,0.2,Phycocyanin_InsituProbeR,RFU
6/17/2016,0,107,TP,ugL
6/17/2016,0,1910,TN,ugL
6/20/2016,0,95,TP,ugL
6/20/2016,0,1560,TN,ugL
6/21/2016,0,100,TP,ugL
6/21/2016,0,1140,TN,ugL
6/21/2016,0,328.07,CHL_InsituProbeR,RFU
6/21/2016,0,9.86,Phycocyanin_InsituProbeR,RFU
6/21/2016,5,96,TP,ugL
6/21/2016,5,1110,TN,ugL
6/21/2016,5,282.87,CHL_InsituProbeR,RFU
6/21/2016,5,8.97,Phycocyanin_InsituProbeR,RFU
6/21/2016,10,90,TP,ugL
6/21/2016,10,1120,TN,ugL
6/21/2016,10,282.01,CHL_InsituProbeR,RFU
6/21/2016,10,8.5,Phycocyanin_InsituProbeR,RFU
6/21/2016,15,330.38,CHL_InsituProbeR,RFU
6/21/2016,15,1.02,Phycocyanin_InsituProbeR,RFU
6/21/2016,20,176,TP,ugL
6/21/2016,20,1250,TN,ugL
6/21/2016,20,345.64,CHL_InsituProbeR,RFU
6/21/2016,20,0.35,Phycocyanin_InsituProbeR,RFU
6/21/2016,25,346.38,CHL_InsituProbeR,RFU
6/21/2016,25,0.25,Phycocyanin_InsituProbeR,RFU
6/21/2016,30,333.47,CHL_InsituProbeR,RFU
6/21/2016,30,0.22,Phycocyanin_InsituProbeR,RFU
6/21/2016,35,281.3,CHL_InsituProbeR,RFU
6/21/2016,35,0.2,Phycocyanin_InsituProbeR,RFU
6/21/2016,40,238.53,CHL_InsituProbeR,RFU
6/21/2016,40,0.18,Phycocyanin_InsituProbeR,RFU
6/21/2016,45,223.93,CHL_InsituProbeR,RFU
6/21/2016,45,0.18,Phycocyanin_InsituProbeR,RFU
6/21/2016,49,205,TP,ugL
6/21/2016,49,1180,TN,ugL
6/21/2016,49,222.39,CHL_InsituProbeR,RFU
6/21/2016,49,0.18,Phycocyanin_InsituProbeR,RFU
6/22/2016,0,85,TP,ugL
6/22/2016,0,1290,TN,ugL
6/24/2016,0,83,TP,ugL
6/24/2016,0,1200,TN,ugL
6/27/2016,0,73,TP,ugL
6/27/2016,0,1110,TN,ugL
6/28/2016,0,73,TP,ugL
6/28/2016,0,1100,TN,ugL
6/28/2016,0,3.54,CHL_InsituProbeR,RFU
6/28/2016,0,2.94,Phycocyanin_InsituProbeR,RFU
6/28/2016,5,89,TP,ugL
6/28/2016,5,1180,TN,ugL
6/28/2016,5,4.11,CHL_InsituProbeR,RFU
6/28/2016,5,6.75,Phycocyanin_InsituProbeR,RFU
6/28/2016,10,85,TP,ugL
6/28/2016,10,1120,TN,ugL
6/28/2016,10,2.5,CHL_InsituProbeR,RFU
6/28/2016,10,4.7,Phycocyanin_InsituProbeR,RFU
6/28/2016,15,1.5,CHL_InsituProbeR,RFU
6/28/2016,15,2.47,Phycocyanin_InsituProbeR,RFU
6/28/2016,20,121,TP,ugL
6/28/2016,20,1320,TN,ugL
6/28/2016,20,1.05,CHL_InsituProbeR,RFU
6/28/2016,20,1.1,Phycocyanin_InsituProbeR,RFU
6/28/2016,25,0.98,CHL_InsituProbeR,RFU
6/28/2016,25,0.71,Phycocyanin_InsituProbeR,RFU
6/28/2016,30,0.98,CHL_InsituProbeR,RFU
6/28/2016,30,0.48,Phycocyanin_InsituProbeR,RFU
6/28/2016,35,0.99,CHL_InsituProbeR,RFU
6/28/2016,35,0.33,Phycocyanin_InsituProbeR,RFU
6/28/2016,40,1,CHL_InsituProbeR,RFU
6/28/2016,40,0.29,Phycocyanin_InsituProbeR,RFU
6/28/2016,45,0.98,CHL_InsituProbeR,RFU
6/28/2016,45,0.25,Phycocyanin_InsituProbeR,RFU
6/28/2016,49,220,TP,ugL
6/28/2016,49,1250,TN,ugL
6/28/2016,49,0.95,CHL_InsituProbeR,RFU
6/28/2016,49,0.24,Phycocyanin_InsituProbeR,RFU
6/29/2016,0,74,TP,ugL
6/29/2016,0,1150,TN,ugL
7/1/2016,0,64,TP,ugL
7/1/2016,0,955,TN,ugL
7/6/2016,0,89,TP,ugL
7/6/2016,0,1060,TN,ugL
7/14/2016,0,58,TP,ugL
7/14/2016,0,1200,TN,ugL
7/20/2016,0,52,TP,ugL
7/20/2016,0,919,TN,ugL
7/22/2016,0,46,TP,ugL
7/22/2016,0,802,TN,ugL
7/27/2016,0,87,TP,ugL
7/27/2016,0,1030,TN,ugL
8/3/2016,0,29,TP,ugL
8/3/2016,0,846,TN,ugL
8/4/2016,0,30,TP,ugL
8/4/2016,0,746,TN,ugL
8/4/2016,0,1.34,CHL_InsituProbeR,RFU
8/4/2016,0,2.12,Phycocyanin_InsituProbeR,RFU
8/4/2016,0,15.062,CHLA,ugL
8/4/2016,5,34,TP,ugL
8/4/2016,5,856,TN,ugL
8/4/2016,5,2.26,CHL_InsituProbeR,RFU
8/4/2016,5,2.94,Phycocyanin_InsituProbeR,RFU
8/4/2016,5,21.36,CHLA,ugL
8/4/2016,10,39,TP,ugL
8/4/2016,10,775,TN,ugL
8/4/2016,10,2.29,CHL_InsituProbeR,RFU
8/4/2016,10,4.45,Phycocyanin_InsituProbeR,RFU
8/4/2016,10,25.646,CHLA,ugL
8/4/2016,15,1.41,CHL_InsituProbeR,RFU
8/4/2016,15,2.96,Phycocyanin_InsituProbeR,RFU
8/4/2016,20,80,TP,ugL
8/4/2016,20,697,TN,ugL
8/4/2016,20,1.06,CHL_InsituProbeR,RFU
8/4/2016,20,1.24,Phycocyanin_InsituProbeR,RFU
8/4/2016,20,10.383,CHLA,ugL
8/4/2016,25,1.04,CHL_InsituProbeR,RFU
8/4/2016,25,0.93,Phycocyanin_InsituProbeR,RFU
8/4/2016,30,1.04,CHL_InsituProbeR,RFU
8/4/2016,30,0.71,Phycocyanin_InsituProbeR,RFU
8/4/2016,35,1.06,CHL_InsituProbeR,RFU
8/4/2016,35,0.55,Phycocyanin_InsituProbeR,RFU
8/4/2016,40,1.03,CHL_InsituProbeR,RFU
8/4/2016,40,0.39,Phycocyanin_InsituProbeR,RFU
8/4/2016,45,0.97,CHL_InsituProbeR,RFU
8/4/2016,45,0.23,Phycocyanin_InsituProbeR,RFU
8/4/2016,48,178,TP,ugL
8/4/2016,48,964,TN,ugL
8/4/2016,48,0.96,CHL_InsituProbeR,RFU
8/4/2016,48,0.22,Phycocyanin_InsituProbeR,RFU
8/10/2016,0,59,TP,ugL
8/10/2016,0,862,TN,ugL
8/17/2016,0,43,TP,ugL
8/17/2016,0,718,TN,ugL
8/24/2016,0,50,TP,ugL
8/24/2016,0,684,TN,ugL
8/30/2016,0,56,TP,ugL
8/30/2016,0,696,TN,ugL
8/30/2016,0,3.49,CHL_InsituProbeR,RFU
8/30/2016,0,2.23,Phycocyanin_InsituProbeR,RFU
8/30/2016,0,19.169,CHLA,ugL
8/30/2016,5,53,TP,ugL
8/30/2016,5,708,TN,ugL
8/30/2016,5,4.4,CHL_InsituProbeR,RFU
8/30/2016,5,2.3,Phycocyanin_InsituProbeR,RFU
8/30/2016,5,23.295,CHLA,ugL
8/30/2016,10,54,TP,ugL
8/30/2016,10,969,TN,ugL
8/30/2016,10,3.98,CHL_InsituProbeR,RFU
8/30/2016,10,3.05,Phycocyanin_InsituProbeR,RFU
8/30/2016,10,24.988,CHLA,ugL
8/30/2016,15,2.48,CHL_InsituProbeR,RFU
8/30/2016,15,2.07,Phycocyanin_InsituProbeR,RFU
8/30/2016,20,122,TP,ugL
8/30/2016,20,633,TN,ugL
8/30/2016,20,1.35,CHL_InsituProbeR,RFU
8/30/2016,20,0.57,Phycocyanin_InsituProbeR,RFU
8/30/2016,20,4.401,CHLA,ugL
8/30/2016,25,1.15,CHL_InsituProbeR,RFU
8/30/2016,25,0.33,Phycocyanin_InsituProbeR,RFU
8/30/2016,30,1.08,CHL_InsituProbeR,RFU
8/30/2016,30,0.32,Phycocyanin_InsituProbeR,RFU
8/30/2016,35,1.13,CHL_InsituProbeR,RFU
8/30/2016,35,0.33,Phycocyanin_InsituProbeR,RFU
8/30/2016,40,1.14,CHL_InsituProbeR,RFU
8/30/2016,40,0.3,Phycocyanin_InsituProbeR,RFU
8/30/2016,45,1.15,CHL_InsituProbeR,RFU
8/30/2016,45,0.33,Phycocyanin_InsituProbeR,RFU
8/30/2016,48,257,TP,ugL
8/30/2016,48,1020,TN,ugL
8/30/2016,48,1.14,CHL_InsituProbeR,RFU
8/30/2016,48,0.39,Phycocyanin_InsituProbeR,RFU
8/31/2016,0,58,TP,ugL
8/31/2016,0,787,TN,ugL
9/14/2016,0,45,TP,ugL
9/14/2016,0,557,TN,ugL
9/20/2016,0,41,TP,ugL
9/20/2016,0,551,TN,ugL
9/20/2016,0,5.26,CHL_InsituProbeR,RFU
9/20/2016,0,2.31,Phycocyanin_InsituProbeR,RFU
9/20/2016,5,40,TP,ugL
9/20/2016,5,570,TN,ugL
9/20/2016,5,3.23,CHL_InsituProbeR,RFU
9/20/2016,5,1.84,Phycocyanin_InsituProbeR,RFU
9/20/2016,10,26,TP,ugL
9/20/2016,10,504,TN,ugL
9/20/2016,10,3.34,CHL_InsituProbeR,RFU
9/20/2016,10,1.76,Phycocyanin_InsituProbeR,RFU
9/20/2016,15,2.93,CHL_InsituProbeR,RFU
9/20/2016,15,1.67,Phycocyanin_InsituProbeR,RFU
9/20/2016,20,24,TP,ugL
9/20/2016,20,495,TN,ugL
9/20/2016,20,3.01,CHL_InsituProbeR,RFU
9/20/2016,20,1.61,Phycocyanin_InsituProbeR,RFU
9/20/2016,25,2.32,CHL_InsituProbeR,RFU
9/20/2016,25,1.41,Phycocyanin_InsituProbeR,RFU
9/20/2016,30,1.19,CHL_InsituProbeR,RFU
9/20/2016,30,0.6,Phycocyanin_InsituProbeR,RFU
9/20/2016,35,1.08,CHL_InsituProbeR,RFU
9/20/2016,35,0.32,Phycocyanin_InsituProbeR,RFU
9/20/2016,40,1.03,CHL_InsituProbeR,RFU
9/20/2016,40,0.22,Phycocyanin_InsituProbeR,RFU
9/20/2016,47,287,TP,ugL
9/20/2016,47,1160,TN,ugL
9/20/2016,47,1.04,CHL_InsituProbeR,RFU
9/20/2016,47,0.26,Phycocyanin_InsituProbeR,RFU
9/28/2016,0,65,TP,ugL
9/28/2016,0,601,TN,ugL
10/11/2016,0,93,TP,ugL
10/11/2016,0,793,TN,ugL
10/11/2016,0,2.24,CHL_InsituProbeR,RFU
10/11/2016,0,1.2,Phycocyanin_InsituProbeR,RFU
10/11/2016,5,95,TP,ugL
10/11/2016,5,788,TN,ugL
10/11/2016,5,2.38,CHL_InsituProbeR,RFU
10/11/2016,5,1.15,Phycocyanin_InsituProbeR,RFU
10/11/2016,10,93,TP,ugL
10/11/2016,10,766,TN,ugL
10/11/2016,10,2.44,CHL_InsituProbeR,RFU
10/11/2016,10,1.13,Phycocyanin_InsituProbeR,RFU
10/11/2016,15,2.44,CHL_InsituProbeR,RFU
10/11/2016,15,1.1,Phycocyanin_InsituProbeR,RFU
10/11/2016,20,92,TP,ugL
10/11/2016,20,775,TN,ugL
10/11/2016,20,2.27,CHL_InsituProbeR,RFU
10/11/2016,20,1.07,Phycocyanin_InsituProbeR,RFU
10/11/2016,25,2.18,CHL_InsituProbeR,RFU
10/11/2016,25,1.03,Phycocyanin_InsituProbeR,RFU
10/11/2016,30,2.28,CHL_InsituProbeR,RFU
10/11/2016,30,1.08,Phycocyanin_InsituProbeR,RFU
10/11/2016,35,2.01,CHL_InsituProbeR,RFU
10/11/2016,35,1.02,Phycocyanin_InsituProbeR,RFU
10/11/2016,40,1.78,CHL_InsituProbeR,RFU
10/11/2016,40,0.92,Phycocyanin_InsituProbeR,RFU
10/11/2016,46,84,TP,ugL
10/11/2016,46,757,TN,ugL
10/11/2016,46,1.62,CHL_InsituProbeR,RFU
10/11/2016,46,0.82,Phycocyanin_InsituProbeR,RFU
11/1/2016,0,88,TP,ugL
11/1/2016,0,933,TN,ugL
11/1/2016,0,1.05,CHL_InsituProbeR,RFU
11/1/2016,0,0.42,Phycocyanin_InsituProbeR,RFU
11/1/2016,5,87,TP,ugL
11/1/2016,5,957,TN,ugL
11/1/2016,5,1.14,CHL_InsituProbeR,RFU
11/1/2016,5,0.43,Phycocyanin_InsituProbeR,RFU
11/1/2016,10,87,TP,ugL
11/1/2016,10,873,TN,ugL
11/1/2016,10,1.15,CHL_InsituProbeR,RFU
11/1/2016,10,0.42,Phycocyanin_InsituProbeR,RFU
11/1/2016,15,1.1,CHL_InsituProbeR,RFU
11/1/2016,15,0.38,Phycocyanin_InsituProbeR,RFU
11/1/2016,20,88,TP,ugL
11/1/2016,20,931,TN,ugL
11/1/2016,20,1.17,CHL_InsituProbeR,RFU
11/1/2016,20,0.4,Phycocyanin_InsituProbeR,RFU
11/1/2016,25,1.03,CHL_InsituProbeR,RFU
11/1/2016,25,0.36,Phycocyanin_InsituProbeR,RFU
11/1/2016,30,1.07,CHL_InsituProbeR,RFU
11/1/2016,30,0.4,Phycocyanin_InsituProbeR,RFU
11/1/2016,35,0.99,CHL_InsituProbeR,RFU
11/1/2016,35,0.36,Phycocyanin_InsituProbeR,RFU
11/1/2016,40,0.83,CHL_InsituProbeR,RFU
11/1/2016,40,0.32,Phycocyanin_InsituProbeR,RFU
11/1/2016,46,83,TP,ugL
11/1/2016,46,901,TN,ugL
11/1/2016,46,0.81,CHL_InsituProbeR,RFU
11/1/2016,46,0.35,Phycocyanin_InsituProbeR,RFU
11/22/2016,0,90,TP,ugL
11/22/2016,0,1060,TN,ugL
11/22/2016,0,1.08,CHL_InsituProbeR,RFU
11/22/2016,0,0.35,Phycocyanin_InsituProbeR,RFU
11/22/2016,5,90,TP,ugL
11/22/2016,5,1020,TN,ugL
11/22/2016,5,1.17,CHL_InsituProbeR,RFU
11/22/2016,5,0.31,Phycocyanin_InsituProbeR,RFU
11/22/2016,10,93,TP,ugL
11/22/2016,10,1050,TN,ugL
11/22/2016,10,1.19,CHL_InsituProbeR,RFU
11/22/2016,10,0.28,Phycocyanin_InsituProbeR,RFU
11/22/2016,15,1.21,CHL_InsituProbeR,RFU
11/22/2016,15,0.27,Phycocyanin_InsituProbeR,RFU
11/22/2016,20,80,TP,ugL
11/22/2016,20,993,TN,ugL
11/22/2016,20,1.28,CHL_InsituProbeR,RFU
11/22/2016,20,0.3,Phycocyanin_InsituProbeR,RFU
11/22/2016,25,1.27,CHL_InsituProbeR,RFU
11/22/2016,25,0.29,Phycocyanin_InsituProbeR,RFU
11/22/2016,30,1.36,CHL_InsituProbeR,RFU
11/22/2016,30,0.29,Phycocyanin_InsituProbeR,RFU
11/22/2016,35,1.32,CHL_InsituProbeR,RFU
11/22/2016,35,0.3,Phycocyanin_InsituProbeR,RFU
